creatureKey,regulation_time,final_hunger,final_sleep,final_apathy,final_stress,final_pain,final_tedium,final_fear,final_curiosity,final_fertility
351,1782776863017,0.1815,0.1815,0.0,0.0,0.1815,0.1815,0.0,0.0,0.0
351,1782776863065,0.1815,0.18251570537953907,0.0,0.0,0.1815,0.1815,0.0,0.0,0.0
351,1782776863141,0.183,0.18401570537953907,0.0,0.0,0.183,0.183,0.0,0.0,0.0
351,1782776863148,0.183,0.1850471006393037,0.0,0.0,0.183,0.183,0.0,0.0,0.0
351,1782776863159,0.1845,0.18654710063930371,0.0,0.0,0.1845,0.1845,0.0,0.0,0.0
351,1782776863167,0.1845,0.18759415479596298,0.0,0.0,0.1845,0.1845,0.0,0.0,0.0
351,1782776863186,0.1845,0.18,0.0,0.0,0.1845,0.1845,0.0,0.0,0.0
351,1782776863301,0.186,0.1815,0.0,0.0,0.186,0.186,0.0,0.0,0.0
351,1782776863309,0.186,0.18256266661678214,0.0,0.0,0.186,0.186,0.0,0.0,0.0
351,1782776863312,0.1875,0.18406266661678214,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0
351,1782776863317,0.1875,0.18514088384930225,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0
351,1782776863322,0.1875,0.18514088384930225,0.0,0.0,0.1875,0.18,0.0,0.0,0.0
351,1782776863341,0.1875,0.18514088384930225,0.0,0.0,0.1875,0.18,0.0,0.0,0.0
351,1782776863465,0.189,0.18664088384930225,0.0,0.0,0.189,0.1815,0.0,0.0,0.0
351,1782776863475,0.189,0.18773457450659511,0.0,0.0,0.189,0.1815,0.0,0.0,0.0
351,1782776864611,0.1905,0.18923457450659512,0.0,0.0,0.1905,0.183,0.0,0.0,0.0
351,1782776864617,0.1905,0.19034364612729338,0.0,0.0,0.1905,0.183,0.0,0.0,0.0
351,1782776864641,0.192,0.19184364612729338,0.0,0.0,0.192,0.1845,0.0,0.0,0.0
351,1782776864661,0.192,0.1929679910708758,0.0,0.0,0.192,0.1845,0.0,0.0,0.0
