time,simpleEfficiency,complexEfficiency
0.003,,0.107715962592712
0.004,,0.10858971557562076
0.005,,0.10858971557562076
0.013,0.07707361458287695,0.1120807803934215
0.031,0.08003794502022478,
0.032,0.08003794502022478,0.11643573040954532
0.033,0.08003794502022478,0.11643573040954532
0.034,0.08003794502022478,0.11643573040954533
0.035,,0.11643573040954532
0.036,0.08003794502022478,0.11643573040954532
0.04,0.08003794502022478,0.11643573040954532
0.041,0.08003794502022478,0.11643573040954532
0.042,0.08003794502022478,0.11643573040954532
0.043,0.08003794502022478,0.11643573040954532
0.046,0.08033384485789039,
0.047,0.08269820526285265,0.11991258561754274
0.05,0.10571217020653668,0.1534423311500042
0.051,0.1102852485274448,0.16020836892113402
0.052,0.1137117193371586,0.16561982201747974
0.056,0.13728799451833945,
0.057,0.13890464807243827,0.20356323335642532
0.06,0.1515405676581005,0.18788159763565326
0.062,0.12061820083503202,0.17636891325378914
0.065,0.12345209326845782,0.18057584650112876
0.066,0.12345209326845781,0.18057584650112873
0.072,0.13433001831634098,0.19730490164463085
0.075,0.13749472880448177,
0.076,0.13916573393684323,0.2030036439858111
0.078,0.1433300697076257,0.2105744688810062
0.079,,0.2105744688810062
0.101,0.14581975742259273,
0.102,0.14581975742259273,0.21387607223476307
0.15,0.14857815847993847,
0.152,0.14857815847993847,
0.153,0.14857815847993847,0.21799419542083212
0.177,0.14857815847993847,
0.178,0.14857815847993847,0.21799419542083212
0.194,0.14857815847993847,
0.195,0.14857815847993847,
0.196,0.14857815847993847,0.21799419542083212
0.2,0.16585716972156347,0.24384649037944764
0.201,0.16278904214918788,
0.203,0.16116059726434007,0.23681046501128677
0.204,0.16522634175905673,0.24384644652262724
0.205,0.1665775291369343,0.2449263244114803
0.206,0.1703499758310066,0.25058394066430195
0.207,,0.25058394066430195
0.215,0.17303489650880668,
0.216,0.17303489650880668,0.25461325378910044
0.309,0.1757117744946432,
0.312,0.17571177449464317,0.25863269912931325
0.319,0.17838063388043643,0.26264227668494045
0.323,0.17838063388043643,0.26264227668494045
0.324,0.17838063388043643,0.26264227668494045
0.357,0.1907299911331652,
0.359,0.1907299911331652,0.2812231645705691
0.379,0.20031249417393202,
0.38,0.20031249417393202,0.2956716758035048
0.382,0.20031249417393202,0.2956716758035048
0.383,0.20031249417393202,0.29567167580350484
0.384,0.20031249417393202,0.2956716758035048
0.431,0.19684013740022113,
0.433,0.19684013740022113,
0.434,0.19684013740022113,0.29043302160593354
0.435,0.19684013740022113,0.29043302160593354
0.436,0.19684013740022113,0.29043302160593354
0.459,,0.30219532408900307
0.509,0.20721567800162125,
0.511,,0.30609635601418833
0.515,0.20721567800162125,0.30609635601418833
0.531,0.20721567800162125,
0.532,,0.30687537826507516
0.557,,0.3177402450822305
0.569,,0.32160180586907333
0.585,,0.3254534988713305
0.586,,0.3254534988713305
0.602,,0.3254534988713305
0.603,,0.3254534988713305
0.607,0.2200112362290735,0.3254534988713305
0.613,0.2200112362290735,0.3254534988713305
0.62,0.2200112362290735,0.3254534988713305
0.624,0.2200112362290735,0.3254534988713305
0.625,0.2200112362290735,0.3254534988713305
0.626,0.2200112362290735,0.3254534988713305
0.628,0.2200112362290735,
0.629,0.2200112362290735,0.3254534988713305
0.666,0.24256508575260843,0.3596746855852926
0.668,,0.3596746855852926
0.669,,0.3596746855852926
0.7,,0.3596746855852926
0.701,,0.3596746855852926
0.705,,0.3596746855852926
