time,simpleEfficiency,complexEfficiency
0.006,,0.1091134937117059
0.029,0.07707361458287695,0.1120807803934215
0.03,,0.1120807803934215
0.032,0.07944579015854304,
0.033,,0.11643573040954532
0.045,0.08299339579241807,0.12078081264108352
0.046,,0.12424977362141244
0.071,0.08593999349853369,0.12511602708803612
0.072,0.08946426203236892,
0.073,,0.13030525894872624
0.074,0.08946426203236892,0.13030525894872624
0.075,0.08946426203236892,
0.076,0.08946426203236892,0.13073700419219608
0.077,0.09063620161354854,0.13289454627539507
0.078,0.09472693301745008,0.13978155046759114
0.079,0.09996126217102758,
0.09,0.10054111144154826,0.14750007352466948
0.091,,0.14750007352466948
0.092,0.10343514488653144,0.15092009029345377
0.096,0.10632050924131668,0.15518623024830705
0.097,0.10632050924131668,0.15518623024830705
0.099,0.1091972304742028,0.1594425024185747
0.101,0.1091972304742028,
0.102,0.1091972304742028,0.1594425024185747
0.104,0.1091972304742028,0.1594425024185747
0.105,,0.1594425024185747
0.11,0.12061820083503202,0.17636891325378914
0.111,,0.17636891325378914
0.112,0.12061820083503202,0.17636891325378914
0.113,,0.17636891325378914
0.121,0.12627749676435632,0.1847729119638827
0.122,0.12627749676435632,0.1847729119638827
0.125,0.12740528695878753,0.18840181661829525
0.126,0.13246362859502803,0.19347059967752345
0.13,0.14027806752248762,
0.131,0.14027806752248762,0.2056102225088682
0.145,0.14083373396537127,
0.146,,0.20974808126410843
0.147,0.143053068736848,0.20974808126410846
0.148,0.143053068736848,0.20974808126410843
0.153,0.1513282967345134,0.22210245082231547
0.154,0.1516028158815133,
0.155,,0.22374299000322484
0.156,0.15625763841485818,0.2304933895517576
0.157,,0.2327366481780072
0.164,0.16224671563955653,0.2384367945823929
0.165,0.16224671563955653,0.2384367945823929
0.175,0.16495590966969745,
0.176,,0.24330621154466314
0.185,0.1676569882969389,
0.186,0.1676569882969389,0.24654475975491785
0.196,0.1703499758310066,
0.197,,0.25058394066430195
0.206,0.17303489650880668,0.25461325378910044
0.21,0.1757117744946432,
0.211,0.1757117744946432,0.25863269912931325
0.213,0.17838063388043643,0.26264227668494045
0.214,0.17838063388043643,0.2658428339245406
0.216,0.1810414986859385,
