creatureKey,regulation_time,final_hunger,final_sleep,final_apathy,final_stress,final_pain,final_tedium,final_fear,final_curiosity,final_fertility
182,1782743842877,0.1815,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743842942,0.1815,0.18251570537953907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743842948,0.1815,0.18251570537953907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743842960,0.183,0.18401570537953907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843001,0.183,0.1850471006393037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843007,0.183,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843013,0.1845,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843019,0.1845,0.18254705415665926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843024,0.186,0.18404705415665926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843028,0.186,0.1851097207734414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843034,0.186,0.1851097207734414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843050,0.1875,0.1866097207734414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843060,0.1875,0.1876879380059615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843110,0.1875,0.1876879380059615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843116,0.1875,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843129,0.1875,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843135,0.1875,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843214,0.189,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843242,0.189,0.18259369065729286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843265,0.189,0.18259369065729286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843393,0.189,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843402,0.1905,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843449,0.1905,0.18260907162069825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843458,0.1905,0.18260907162069825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843496,0.1905,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843535,0.192,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843540,0.192,0.18262434494358243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843543,0.1935,0.18412434494358243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843558,0.1935,0.18526384049660205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843563,0.195,0.18676384049660205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843568,0.195,0.18791834899378954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843611,0.195,0.18791834899378954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843618,0.1965,0.18941834899378954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843656,0.1965,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843663,0.1965,0.18116936896012265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843666,0.198,0.18266936896012265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843706,0.198,0.183853431236465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843713,0.1995,0.185353431236465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843714,0.1995,0.1865520051817824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843716,0.1995,0.1865520051817824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843718,0.1995,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843722,0.1995,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843731,0.201,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843740,0.201,0.18271288964578253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843770,0.2025,0.18421288964578253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843843,0.2025,0.1854398848956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843891,0.2025,0.1854398848956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843951,0.2025,0.1854398848956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843979,0.2025,0.1854398848956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843982,0.20400000000000001,0.1869398848956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843984,0.20400000000000001,0.18818076173270315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843995,0.20550000000000002,0.18968076173270315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743843999,0.20550000000000002,0.19093528244057834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844001,0.20700000000000002,0.19243528244057834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844003,0.20700000000000002,0.19370319583806783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844006,0.20850000000000002,0.19520319583806783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844049,0.20850000000000002,0.1964842375269939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844055,0.20850000000000002,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844090,0.20850000000000002,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844099,0.20850000000000002,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844168,0.20850000000000002,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844170,0.21000000000000002,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844171,0.21000000000000002,0.18279389262614623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844217,0.21000000000000002,0.18279389262614623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844221,0.21150000000000002,0.18429389262614623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844223,0.21150000000000002,0.18560034615297272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844234,0.21300000000000002,0.18710034615297272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844243,0.21300000000000002,0.18841905814784707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844245,0.21450000000000002,0.18991905814784707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844246,0.21450000000000002,0.1912497140805089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844307,0.21600000000000003,0.1927497140805089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844308,0.21600000000000003,0.19409198763347324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844309,0.21750000000000003,0.19559198763347324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844311,0.21750000000000003,0.19694554102406653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844315,0.21900000000000003,0.19844554102406653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844335,0.21900000000000003,0.19981002533777723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844457,0.22050000000000003,0.20131002533777723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844461,0.22050000000000003,0.20268508087259246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844465,0.22050000000000003,0.20268508087259246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844468,0.22050000000000003,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844525,0.22050000000000003,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844569,0.22050000000000003,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844600,0.22050000000000003,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844608,0.22200000000000003,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844637,0.22200000000000003,0.18288525662138788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844656,0.22200000000000003,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844660,0.22350000000000003,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844697,0.22350000000000003,0.18289507750618783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844712,0.22500000000000003,0.18439507750618783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844747,0.22500000000000003,0.18579958600337532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844815,0.22500000000000003,0.18579958600337532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844854,0.22500000000000003,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844914,0.22650000000000003,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844922,0.22650000000000003,0.18291354028713727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844947,0.22800000000000004,0.18441354028713727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844977,0.22800000000000004,0.18583570424988827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844991,0.22800000000000004,0.18583570424988827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743844996,0.22800000000000004,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845012,0.22800000000000004,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845018,0.22800000000000004,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845020,0.22800000000000004,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845051,0.22950000000000004,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845053,0.22950000000000004,0.18293037101350196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845068,0.23100000000000004,0.18443037101350196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845124,0.23100000000000004,0.18586852435352388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845126,0.23250000000000004,0.18736852435352389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845128,0.23250000000000004,0.18881402761561808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845184,0.23400000000000004,0.19031402761561808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845186,0.23400000000000004,0.1917664411418511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845193,0.23400000000000004,0.1917664411418511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845242,0.23400000000000004,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845245,0.23400000000000004,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845264,0.23550000000000004,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845299,0.23550000000000004,0.182958877312842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845301,0.23550000000000004,0.182958877312842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845322,0.23700000000000004,0.184458877312842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845336,0.23700000000000004,0.18592376555578613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845379,0.23700000000000004,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845383,0.23700000000000004,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845387,0.23850000000000005,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845414,0.23850000000000005,0.1829704403844771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845416,0.24000000000000005,0.1844704403844771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845436,0.24000000000000005,0.1859459686426247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845440,0.24150000000000005,0.1874459686426247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845443,0.24150000000000005,0.18892611548546318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845454,0.24300000000000005,0.19042611548546318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845456,0.24300000000000005,0.1919104070660275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845459,0.24450000000000005,0.1934104070660275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845460,0.24450000000000005,0.19489836544699687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845462,0.24600000000000005,0.19639836544699688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845473,0.24600000000000005,0.19788950907236122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845476,0.24600000000000005,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845511,0.24750000000000005,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845513,0.24750000000000005,0.18299384417029757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845556,0.24750000000000005,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845562,0.24750000000000005,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845564,0.24900000000000005,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845566,0.24900000000000005,0.18299605735065724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845569,0.25050000000000006,0.18449605735065724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845615,0.25050000000000006,0.1859938383329588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845618,0.25050000000000006,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845636,0.25200000000000006,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845716,0.25200000000000006,0.18299901336421412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845717,0.25350000000000006,0.18449901336421412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845719,0.25350000000000006,0.185998766644397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845727,0.25350000000000006,0.185998766644397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845756,0.25350000000000006,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782743845758,0.25350000000000006,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
