creatureKey,action_time,action_type,selection_type,target_key
346,1782776863008,SLEEP,RANDOM,346
346,1782776863073,SLEEP,RANDOM,346
346,1782776863090,SLEEP,RANDOM,346
346,1782776863094,SLEEP,RANDOM,346
346,1782776863098,SLEEP,RANDOM,346
346,1782776863571,SLEEP,RANDOM,201
346,1782776863631,SLEEP,AFFORDANCE,123
346,1782776863634,SLEEP,AFFORDANCE,51
346,1782776863655,SLEEP,AFFORDANCE,123
346,1782776863693,SLEEP,RANDOM,51
346,1782776863698,SLEEP,RANDOM,34
346,1782776863759,AVOID,AFFORDANCE,51
346,1782776863763,WANDER,RANDOM,346
346,1782776863791,SLEEP,RANDOM,346
346,1782776863813,SLEEP,RANDOM,336
346,1782776864522,SLEEP,RANDOM,201
346,1782776864525,SLEEP,RANDOM,336
346,1782776864528,SLEEP,RANDOM,346
346,1782776864549,SLEEP,RANDOM,346
346,1782776864553,SLEEP,RANDOM,27
346,1782776864555,SLEEP,RANDOM,71
346,1782776864558,SLEEP,AFFORDANCE,51
346,1782776864585,SLEEP,RANDOM,346
346,1782776864587,SLEEP,RANDOM,346
346,1782776864594,WANDER,RANDOM,346
346,1782776864651,SLEEP,RANDOM,123
346,1782776864671,SLEEP,RANDOM,123
346,1782776864672,SLEEP,RANDOM,346
346,1782776864674,SLEEP,RANDOM,346
346,1782776864701,SLEEP,RANDOM,336
346,1782776865044,SLEEP,RANDOM,201
346,1782776865050,SLEEP,RANDOM,346
346,1782776865054,SLEEP,RANDOM,346
346,1782776865089,SLEEP,RANDOM,346
346,1782776865095,SLEEP,RANDOM,346
346,1782776865102,SLEEP,RANDOM,51
346,1782776865186,APPROACH,AFFORDANCE,51
346,1782776865189,SLEEP,RANDOM,346
346,1782776865192,SLEEP,RANDOM,346
346,1782776865202,SLEEP,RANDOM,336
346,1782776865231,SLEEP,RANDOM,10
346,1782776865233,SLEEP,AFFORDANCE,51
346,1782776865235,SLEEP,RANDOM,346
346,1782776865244,SLEEP,RANDOM,346
346,1782776865271,SLEEP,AFFORDANCE,8
346,1782776865272,SLEEP,RANDOM,123
346,1782776865274,SLEEP,RANDOM,346
346,1782776865275,SLEEP,AFFORDANCE,123
346,1782776865369,WANDER,RANDOM,346
346,1782776865389,SLEEP,RANDOM,123
346,1782776865391,SLEEP,RANDOM,51
346,1782776865393,SLEEP,AFFORDANCE,51
346,1782776865400,SLEEP,AFFORDANCE,34
346,1782776865402,SLEEP,RANDOM,346
346,1782776865414,SLEEP,AFFORDANCE,10
346,1782776865551,SLEEP,RANDOM,123
346,1782776865566,SLEEP,RANDOM,123
346,1782776865570,SLEEP,RANDOM,123
346,1782776865573,SLEEP,AFFORDANCE,51
346,1782776865578,SLEEP,AFFORDANCE,34
346,1782776867315,APPROACH,RANDOM,27
346,1782776867319,SLEEP,RANDOM,346
346,1782776867320,SLEEP,RANDOM,346
346,1782776867322,SLEEP,AFFORDANCE,51
346,1782776867340,SLEEP,RANDOM,346
346,1782776868239,SLEEP,RANDOM,336
346,1782776868241,SLEEP,RANDOM,336
346,1782776868242,SLEEP,AFFORDANCE,51
346,1782776868255,SLEEP,RANDOM,346
346,1782776868257,SLEEP,RANDOM,336
346,1782776868478,SLEEP,RANDOM,336
346,1782776868480,SLEEP,RANDOM,201
346,1782776868485,SLEEP,RANDOM,27
346,1782776868499,APPROACH,AFFORDANCE,8
346,1782776868501,SLEEP,RANDOM,346
346,1782776868505,SLEEP,RANDOM,51
346,1782776868507,SLEEP,RANDOM,346
346,1782776868509,SLEEP,RANDOM,346
346,1782776868511,SLEEP,RANDOM,10
346,1782776868513,SLEEP,AFFORDANCE,8
346,1782776868636,SLEEP,RANDOM,123
346,1782776868642,SLEEP,AFFORDANCE,51
346,1782776868644,SLEEP,RANDOM,51
346,1782776868646,SLEEP,RANDOM,346
346,1782776868648,SLEEP,RANDOM,346
346,1782776871522,EAT,RANDOM,51
346,1782776871525,SLEEP,RANDOM,346
346,1782776871534,SLEEP,RANDOM,123
346,1782776871536,SLEEP,RANDOM,346
346,1782776871546,SLEEP,RANDOM,346
346,1782776872752,SLEEP,RANDOM,336
346,1782776872754,SLEEP,RANDOM,201
346,1782776872773,SLEEP,RANDOM,8
346,1782776872780,SLEEP,RANDOM,346
346,1782776872790,SLEEP,AFFORDANCE,27
346,1782776876674,SLEEP,RANDOM,123
