time,simpleEfficiency,complexEfficiency
2.417,0.9045536379427269,0.9470831344727251
2.418,0.9047480569024896,0.9464461889712737
2.419,0.9050392482492314,0.9458074672685971
2.42,0.9050392482492314,0.9452956610125508
2.421,,0.9445258004514413
2.422,,0.9440435324088743
2.423,0.905523403907879,0.9435603960012636
2.424,0.9056522605258435,0.9432377787810121
2.425,0.9058132008853199,0.9429147668493771
2.426,0.9059096840169548,0.9425913602063587
2.427,0.9059096840169548,0.9425913602063587
2.428,0.9059096840169548,0.9425913602063587
2.429,0.9061987863155979,0.9413750328925886
2.43,,0.9409684063205153
2.431,0.9066794685727538,0.9396626423734011
2.432,0.9070629774534382,0.9383511551112275
2.433,0.9073500056911105,0.9374452089648231
2.435,0.9077319072123137,0.9363716388261579
2.436,0.9078272394654502,0.9360401405997794
2.437,,0.9357086423734007
2.438,0.9080653128641496,0.9353765520799467
2.439,0.9082079969989294,
2.44,,0.9347111873588889
2.441,,0.9340442437922977
2.442,0.908492966055239,0.9337101799419266
2.443,0.908492966055239,0.9337101799419265
2.444,0.908492966055239,0.933626565301488
2.445,,0.9333757213801723
2.446,,0.9316493897820701
2.447,0.9091559024568475,
2.448,0.9092503805691053,0.9310234595291562
2.449,0.9093448020114986,0.9306858432763344
2.45,0.9094391668180187,0.9303478323121294
2.451,,0.9303478323121295
2.452,0.909721921761953,0.9294669513060022
2.453,,0.9289918413414744
2.454,0.9098160603644909,0.9289918413414744
2.455,0.9101450376328721,0.9278854114801393
2.456,,0.9272879716220291
2.457,,0.9266036607545668
2.458,0.910660770867519,0.9262609132537605
2.459,0.910660770867519,0.9256314902719267
2.46,,0.9250581393098714
2.461,0.9109413289019758,0.9248859761367014
2.462,0.9110347360796791,0.9241961393098712
2.464,0.911454354566232,0.9228117291196098
2.465,0.9116870194342436,
2.466,0.9116870194342436,0.9221171557561786
2.467,0.9118728834701972,0.9217692770073876
2.468,0.9118728834701972,0.9214210035472136
2.469,0.9118728834701972,0.9212466694614349
2.47,,0.9208008420222575
2.472,0.9121048931337452,0.9202570658926934
2.473,0.9122439431002042,0.9196737155755912
2.474,0.9126140947685893,0.9179870039341852
2.475,0.9128603941055505,0.9176646917583893
2.476,0.9130755783713583,
2.477,0.913167705383468,0.9165037304095154
2.478,0.9133517936619503,0.915794947436281
2.479,,0.915794947436281
2.48,0.913581586689604,0.9147286152853619
2.481,,0.9140160825539847
2.482,0.913856891984465,0.9133732439857809
2.483,0.913994365782536,0.9132421491991528
2.484,0.9142689287433308,0.9122273498871027
2.485,,0.9115090938406661
2.486,0.9145429979353212,0.911239303772946
2.487,0.9145429979353212,0.9107891273782345
2.488,,0.9104287494356352
2.489,0.9149986850690495,0.9090344347905898
2.49,0.91542273723775,0.9073484327635934
2.491,0.9155890314617916,0.9070449162635398
2.492,0.9156645521532498,0.9068019451789434
2.493,,0.9060718477910038
2.494,0.9158607266061727,0.9058280872836405
2.495,,0.9052943677845543
2.496,0.9161770935578795,
2.498,0.916447731142577,0.9031356697839089
2.499,0.916627858743841,0.9024588814360642
2.5,0.9168078243031973,0.902028090293422
2.501,0.9171670542764715,0.9005457916800712
2.502,,0.9003228548209936
2.504,,0.8990571776845855
2.505,0.9176148810376302,0.8984350140814469
2.506,0.9178828258083819,0.8981235375684941
2.508,0.9180613663317124,
2.509,0.9181505027683082,0.8961549793614637
2.511,0.9183731033437703,0.8953080128990321
2.512,0.9185953836050875,
2.513,0.9186841997274233,0.8941755665913893
2.514,,0.893418628829377
2.516,0.9191274818725618,
2.518,0.9193044227085801,0.8915193769751363
2.519,0.9193044227085801,
2.52,0.9195105796166416,0.8905660012898733
2.521,0.9195694361640413,0.8901839800064162
2.522,,0.889336680149227
2.523,,0.8888438465010953
2.524,0.9199660563976928,0.888603973073169
2.525,0.9201859489490303,0.888075725249886
2.526,,0.8876912699128977
2.528,0.9206247063100736,
2.53,0.9208873716329027,0.8836014467222212
2.531,,0.8832401012576246
2.532,0.921367643872222,0.8822656085133486
2.533,0.9214112335777528,0.8822656085133486
2.534,0.9216289468700023,0.8816794524346641
2.535,,0.8810929016445962
2.536,0.9218463468807301,0.8803744712458003
2.537,0.9219766200228476,0.8795237665268921
2.538,0.9220200270355386,0.8795237665268921
2.539,0.9221067889881288,0.8791304959690073
2.54,0.9221356922918064,0.8789992742125846
2.541,,0.8787368306997396
2.542,0.9224533166949758,0.8775534666236351
2.543,0.9226262689228508,0.876762583682648
2.544,,0.8763665501450794
2.545,0.9227126672394103,0.8760692289583655
2.546,,0.875255524798417
2.547,0.923143882092002,0.8746789671073495
2.548,0.923143882092002,0.874380461786485
2.549,,0.873982059980616
2.55,,0.8733836678490454
2.551,0.9234019907367668,0.872984279264718
2.552,0.9235738052385638,0.872384505643305
2.553,0.9235738052385638,0.8713827778135728
2.554,,0.8702445654089721
2.555,0.9242590051779808,0.8698420849188077
2.556,,0.8688822129266696
2.557,,0.8683629900031886
2.558,0.924429791879252,0.8679586675265679
2.559,,0.8675539503385643
2.56,0.9246855879683243,0.867148838439177
2.561,0.9247707510640597,0.866743331828406
2.563,0.924855863077264,0.8663374305062521
2.564,0.924855863077264,0.8658496384391767
2.565,0.9251533214502524,0.865117358271489
2.566,0.9252806579770864,0.8643020032247297
2.567,0.9253654641379077,0.8640570414704568
2.568,0.9253654641379075,
2.569,0.9254290306071977,0.8636212907663827
2.57,,0.863076010319215
2.571,0.9256195775317942,
2.572,0.925653418679827,0.8619832127270405
2.573,0.9257887325254613,
2.574,0.9258732339329888,
2.575,0.9261264341633381,0.8607503781575465
2.576,0.9261264341633381,0.8599954369557835
2.577,0.9263370801685246,0.8591702141244388
2.578,,0.8585503102224717
2.58,0.9265473978402942,0.8578603220466142
2.581,,0.8577223244114428
2.582,0.9267154653085715,0.8577223244114428
2.583,,0.8571002495968666
2.584,0.9267994108432076,0.8568927597548802
2.585,0.9269671508860412,0.856144770074132
2.586,0.927134689761548,0.8548119406642641
2.587,0.9272183838369578,0.8546221652838883
2.588,0.9273856214137388,0.8534888257550949
2.589,0.9276361017952209,0.8527212537890624
2.59,0.9277194951136465,0.8520221214661555
2.591,,0.8518822160592975
2.592,,0.8518822160592976
2.593,,0.850620699129275
2.594,,0.850199404063167
2.595,,0.849355235085418
2.596,0.9287163218662312,0.8471543961302418
2.597,,0.8468148339245017
2.598,0.9289644091413407,0.8459647442760012
2.599,0.9290882792293991,0.8453260915833214
2.601,,0.8443451926474939
2.602,,0.8437791120605865
2.603,,0.8432623338707551
2.604,0.9295415457875994,
2.605,0.9298702514731079,0.8412610293453329
