creatureKey,regulation_time,final_hunger,final_sleep,final_apathy,final_stress,final_pain,final_tedium,final_fear,final_curiosity,final_fertility
182,1782744241126,0.1815,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241157,0.1815,0.18251570537953907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241199,0.1815,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241204,0.183,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241238,0.183,0.18253139525976464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241252,0.183,0.18253139525976464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241261,0.183,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241282,0.1845,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241310,0.1845,0.18254705415665926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241313,0.1845,0.18254705415665926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241318,0.1845,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241342,0.186,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241382,0.186,0.18256266661678214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241385,0.186,0.18256266661678214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241388,0.186,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241395,0.1875,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241420,0.1875,0.1825782172325201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241451,0.1875,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241479,0.189,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241484,0.189,0.18259369065729286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241512,0.189,0.18259369065729286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241519,0.189,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241522,0.1905,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241543,0.1905,0.18260907162069825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241551,0.192,0.18410907162069826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241555,0.192,0.1852334165642807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241561,0.192,0.1852334165642807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241570,0.192,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241634,0.1935,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241640,0.1935,0.18263949555301962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241679,0.1935,0.18263949555301962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241685,0.1935,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241709,0.195,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241727,0.195,0.18265450849718748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241733,0.195,0.18265450849718748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241772,0.195,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241780,0.195,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241826,0.195,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241857,0.1965,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241885,0.1965,0.18266936896012265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241963,0.1965,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744241967,0.198,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242043,0.198,0.18268406227634235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242047,0.1995,0.18418406227634235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242051,0.1995,0.18538263622165974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242062,0.1995,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242194,0.201,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242197,0.201,0.18271288964578253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242221,0.201,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242277,0.2025,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242283,0.2025,0.18272699524986977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242287,0.20400000000000001,0.18422699524986977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242318,0.20400000000000001,0.18546787208692062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242339,0.20400000000000001,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242343,0.20550000000000002,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1782744242407,0.20550000000000002,0.18275452070787518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
