creature_key,onset_cycle,batch_index,batch_size,loss
181,5,0,3,5.23309
181,17,0,16,4.342029
181,17,1,12,3.092967
181,29,0,16,4.3351035
181,29,1,16,2.3662424
181,29,2,16,1.1058888
181,29,3,6,4.4173126
181,45,0,16,4.3400216
181,45,1,16,2.3671842
181,45,2,16,1.1054986
181,45,3,16,1.6947328
181,45,4,16,0.83491504
181,45,5,8,3.9122632
181,58,0,16,4.3335505
181,58,1,16,2.363777
181,58,2,16,1.1054828
181,58,3,16,1.6947007
181,58,4,16,0.8347823
181,58,5,8,3.9122987
181,73,0,16,4.332632
181,73,1,16,2.3641758
181,73,2,16,1.105297
181,73,3,16,1.6940693
181,73,4,16,0.8345152
181,73,5,8,3.9106126
181,88,0,16,4.329755
181,88,1,16,2.3631647
181,88,2,16,1.1051759
181,88,3,16,1.693932
181,88,4,16,0.8344456
181,88,5,16,1.9759768
181,88,6,16,0.6313873
181,88,7,10,3.4908137
181,100,0,16,4.3298774
181,100,1,16,2.3631196
181,100,2,16,1.1050732
181,100,3,16,1.6937981
181,100,4,16,0.8343535
181,100,5,16,1.9758027
181,100,6,16,0.6313251
181,100,7,10,3.4903882
181,113,0,16,0.63120264
181,113,1,16,2.1900468
181,113,2,16,0.47765812
181,113,3,16,2.3518429
181,113,4,16,0.36162165
181,113,5,16,2.4773858
181,113,6,16,0.2740853
181,113,7,16,2.5693786
181,129,0,16,0.6311161
181,129,1,16,2.1898339
181,129,2,16,0.47761446
181,129,3,16,2.3517501
181,129,4,16,0.36160877
181,129,5,16,2.4773102
181,129,6,16,0.27407578
181,129,7,16,2.5692284
181,145,0,16,0.63110274
181,145,1,16,2.1886203
181,145,2,16,0.47765487
181,145,3,16,2.353265
181,145,4,16,0.3619059
181,145,5,16,2.474226
181,145,6,16,0.27385327
181,145,7,16,2.569112
181,158,0,16,0.631086
181,158,1,16,2.1885343
181,158,2,16,0.4776124
181,158,3,16,2.3531992
181,158,4,16,0.36189175
181,158,5,16,2.474097
181,158,6,16,0.27383834
181,158,7,16,2.568757
181,170,0,16,0.6311113
181,170,1,16,2.1899598
181,170,2,16,0.4777705
181,170,3,16,2.3499665
181,170,4,16,0.3618231
181,170,5,16,2.4741387
181,170,6,16,0.27365762
181,170,7,16,2.5737262
181,183,0,16,0.63108855
181,183,1,16,2.1898618
181,183,2,16,0.47774768
181,183,3,16,2.3498263
181,183,4,16,0.36180133
181,183,5,16,2.474034
181,183,6,16,0.27363864
181,183,7,16,2.5734036
181,199,0,16,0.63143975
181,199,1,16,2.1859138
181,199,2,16,0.47811243
181,199,3,16,2.3494294
181,199,4,16,0.36159065
181,199,5,16,2.476365
181,199,6,16,0.2739745
181,199,7,16,2.5677783
181,211,0,16,0.63183177
181,211,1,16,2.1855638
181,211,2,16,0.4778168
181,211,3,16,2.3526258
181,211,4,16,0.36162075
181,211,5,16,2.4735174
181,211,6,16,0.27354276
181,211,7,16,2.5718348
181,223,0,16,0.6318378
181,223,1,16,2.185884
181,223,2,16,0.47779492
181,223,3,16,2.3522499
181,223,4,16,0.36162075
181,223,5,16,2.4725173
181,223,6,16,0.27341068
181,223,7,16,2.5708625
181,237,0,16,0.6314241
181,237,1,16,2.187552
181,237,2,16,0.47791862
181,237,3,16,2.348112
181,237,4,16,0.36084956
181,237,5,16,2.475438
181,237,6,16,0.27391252
181,237,7,16,2.5704422
181,250,0,16,0.6310522
181,250,1,16,2.1848724
181,250,2,16,0.47662178
181,250,3,16,2.3518836
181,250,4,16,0.36177695
181,250,5,16,2.4762058
181,250,6,16,0.27373293
181,250,7,16,2.569474
181,263,0,16,0.6309728
181,263,1,16,2.1839333
181,263,2,16,0.47650367
181,263,3,16,2.3516476
181,263,4,16,0.36174783
181,263,5,16,2.4756124
181,263,6,16,0.2736599
181,263,7,16,2.5686586
181,279,0,16,0.62986445
181,279,1,16,2.188452
181,279,2,16,0.4776983
181,279,3,16,2.3511326
181,279,4,16,0.36134356
181,279,5,16,2.4738293
181,279,6,16,0.27306384
181,279,7,16,2.5369925
181,291,0,16,0.6297162
181,291,1,16,2.1878765
181,291,2,16,0.47759408
181,291,3,16,2.3505886
181,291,4,16,0.36125037
181,291,5,16,2.4731264
181,291,6,16,0.27300218
181,291,7,16,2.5364761
181,306,0,16,0.62967193
181,306,1,16,2.187206
181,306,2,16,0.47732726
181,306,3,16,2.3490913
181,306,4,16,0.36104125
181,306,5,16,2.4718857
181,306,6,16,0.27287638
181,306,7,16,2.5364072
181,318,0,16,0.63058573
181,318,1,16,2.18513
181,318,2,16,0.47686535
181,318,3,16,2.3470924
181,318,4,16,0.36005184
181,318,5,16,2.4442966
181,318,6,16,0.2727953
181,318,7,16,2.5664172
181,331,0,16,0.63032836
181,331,1,16,2.1843789
181,331,2,16,0.4767311
181,331,3,16,2.346222
181,331,4,16,0.35996008
181,331,5,16,2.4439063
181,331,6,16,0.27271622
181,331,7,16,2.5654051
181,343,0,16,0.6301685
181,343,1,16,2.183994
181,343,2,16,0.47668564
181,343,3,16,2.3457508
181,343,4,16,0.3598879
181,343,5,16,2.4433
181,343,6,16,0.27266115
181,343,7,16,2.564769
181,355,0,16,0.6297107
181,355,1,16,2.1831162
181,355,2,16,0.4752161
181,355,3,16,2.3208187
181,355,4,16,0.35999656
181,355,5,16,2.4705021
181,355,6,16,0.2731747
181,355,7,16,2.5644612
181,369,0,16,0.62716657
181,369,1,16,2.162769
181,369,2,16,0.47532412
181,369,3,16,2.3462873
181,369,4,16,0.36078006
181,369,5,16,2.4694948
181,369,6,16,0.27315184
181,369,7,16,2.5627668
181,382,0,16,0.6270866
181,382,1,16,2.1624432
181,382,2,16,0.47531888
181,382,3,16,2.345294
181,382,4,16,0.36066118
181,382,5,16,2.468772
181,382,6,16,0.27308258
181,382,7,16,2.562216
181,398,0,16,0.6268646
181,398,1,16,2.1615653
181,398,2,16,0.4752715
181,398,3,16,2.3444703
181,398,4,16,0.36055574
181,398,5,16,2.4678211
181,398,6,16,0.27295202
181,398,7,16,2.561068
181,410,0,16,0.62672246
181,410,1,16,2.160875
181,410,2,16,0.4750711
181,410,3,16,2.3437579
181,410,4,16,0.36041892
181,410,5,16,2.4669466
181,410,6,16,0.2728657
181,410,7,16,2.5601966
181,424,0,16,0.6279223
181,424,1,16,2.1812642
181,424,2,16,0.47585648
181,424,3,16,2.343897
181,424,4,16,0.36022508
181,424,5,16,2.4668858
181,424,6,16,0.27280408
181,424,7,16,2.5591109
181,438,0,16,0.62785125
181,438,1,16,2.1807885
181,438,2,16,0.47575647
181,438,3,16,2.3434136
181,438,4,16,0.3601492
181,438,5,16,2.4664247
181,438,6,16,0.2727915
181,438,7,16,2.5588
181,451,0,16,0.62848395
181,451,1,16,2.1806831
181,451,2,16,0.47575644
181,451,3,16,2.3437169
181,451,4,16,0.3600584
181,451,5,16,2.464854
181,451,6,16,0.2730022
181,451,7,16,2.5614743
181,468,0,16,0.6284334
181,468,1,16,2.1809468
181,468,2,16,0.47573155
181,468,3,16,2.343655
181,468,4,16,0.3601322
181,468,5,16,2.4652786
181,468,6,16,0.27300063
181,468,7,16,2.5617948
181,480,0,16,0.6285287
181,480,1,16,2.1802745
181,480,2,16,0.47571307
181,480,3,16,2.3432205
181,480,4,16,0.36009285
181,480,5,16,2.4647923
181,480,6,16,0.27297997
181,480,7,16,2.5617936
181,494,0,16,0.6284852
181,494,1,16,2.1807299
181,494,2,16,0.4758214
181,494,3,16,2.3425715
181,494,4,16,0.36041516
181,494,5,16,2.468148
181,494,6,16,0.27285963
181,494,7,16,2.5607135
181,508,0,16,0.6283399
181,508,1,16,2.1800358
181,508,2,16,0.47572207
181,508,3,16,2.3450615
181,508,4,16,0.36016232
181,508,5,16,2.4656076
181,508,6,16,0.27259082
181,508,7,16,2.5598378
181,522,0,16,0.62835383
181,522,1,16,2.1789207
181,522,2,16,0.47566664
181,522,3,16,2.343102
