creatureKey,action_time,action_type,selection_type,target_key
181,1782723733945,WANDER,RANDOM,181
181,1782723733996,WANDER,RANDOM,181
181,1782723734047,WANDER,RANDOM,181
181,1782723734066,WANDER,RANDOM,181
181,1782723734091,SLEEP,RANDOM,181
181,1782723734215,SLEEP,AFFORDANCE,28
181,1782723734276,SLEEP,AFFORDANCE,6
181,1782723734296,SLEEP,AFFORDANCE,28
181,1782723734364,SLEEP,RANDOM,181
181,1782723734435,SLEEP,RANDOM,181
181,1782723734492,SLEEP,AFFORDANCE,6
181,1782723734603,SLEEP,RANDOM,181
181,1782723734754,SLEEP,AFFORDANCE,28
181,1782723734757,SLEEP,RANDOM,181
181,1782723734763,SLEEP,RANDOM,181
181,1782723734800,AVOID,AFFORDANCE,6
181,1782723734814,SLEEP,AFFORDANCE,35
181,1782723734821,SLEEP,RANDOM,181
181,1782723734824,SLEEP,AFFORDANCE,28
181,1782723734868,SLEEP,AFFORDANCE,6
181,1782723734897,SLEEP,AFFORDANCE,35
181,1782723734972,SLEEP,AFFORDANCE,28
181,1782723734977,SLEEP,AFFORDANCE,6
181,1782723735110,SLEEP,RANDOM,181
181,1782723735151,SLEEP,RANDOM,181
181,1782723735178,SLEEP,AFFORDANCE,35
181,1782723735330,SLEEP,AFFORDANCE,6
181,1782723735359,AVOID,AFFORDANCE,6
181,1782723735368,SLEEP,AFFORDANCE,6
181,1782723735372,SLEEP,RANDOM,181
181,1782723735480,SLEEP,AFFORDANCE,35
181,1782723735504,SLEEP,AFFORDANCE,6
181,1782723735508,SLEEP,RANDOM,181
181,1782723735512,SLEEP,AFFORDANCE,35
181,1782723735517,SLEEP,RANDOM,181
181,1782723735524,SLEEP,AFFORDANCE,6
181,1782723735533,SLEEP,AFFORDANCE,35
181,1782723735568,SLEEP,AFFORDANCE,28
181,1782723735576,SLEEP,RANDOM,181
181,1782723735615,WANDER,RANDOM,181
181,1782723735646,AVOID,AFFORDANCE,35
181,1782723735652,APPROACH,AFFORDANCE,28
181,1782723735718,WANDER,RANDOM,181
181,1782723735722,WANDER,RANDOM,181
181,1782723735745,SLEEP,RANDOM,181
181,1782723735750,SLEEP,AFFORDANCE,6
181,1782723735765,SLEEP,RANDOM,181
181,1782723735813,SLEEP,RANDOM,181
181,1782723735837,SLEEP,RANDOM,181
181,1782723735841,SLEEP,RANDOM,181
181,1782723735971,SLEEP,AFFORDANCE,35
181,1782723735999,SLEEP,AFFORDANCE,28
181,1782723736002,SLEEP,AFFORDANCE,35
181,1782723736008,SLEEP,AFFORDANCE,28
181,1782723736014,SLEEP,AFFORDANCE,6
181,1782723736144,AVOID,AFFORDANCE,35
181,1782723736153,AVOID,AFFORDANCE,6
181,1782723736159,SLEEP,AFFORDANCE,35
181,1782723736169,SLEEP,RANDOM,181
181,1782723736181,SLEEP,RANDOM,181
181,1782723736224,SLEEP,AFFORDANCE,6
181,1782723736232,SLEEP,RANDOM,181
181,1782723736240,SLEEP,AFFORDANCE,35
181,1782723736332,SLEEP,RANDOM,181
181,1782723736336,SLEEP,RANDOM,181
