id,batch_index,batch_size,creature_key,loss,onset_cycle
387059,6,16,180,0.27279844880104065,944
387054,1,16,180,2.1788620948791504,944
387053,0,16,180,0.6291869878768921,944
387056,3,16,180,2.3423011302948,944
387060,7,16,180,2.5622661113739014,944
387057,4,16,180,0.36016392707824707,944
415508,5,16,182,2.462017059326172,1096
415509,6,16,182,0.27229776978492737,1096
415505,2,16,182,0.4757227897644043,1096
415507,4,16,182,0.36011582612991333,1096
415504,1,16,182,2.1800642013549805,1096
415510,7,16,182,2.5573976039886475,1096
415503,0,16,182,0.6285800337791443,1096
415506,3,16,182,2.343264102935791,1096
486525,5,16,182,2.4635512828826904,1298
486523,3,16,182,2.340837240219116,1298
486526,6,16,182,0.27248165011405945,1298
486527,7,16,182,2.5571134090423584,1298
486524,4,16,182,0.3597326874732971,1298
486521,1,16,182,2.1795310974121094,1298
486522,2,16,182,0.475799024105072,1298
486520,0,16,182,0.6276906728744507,1298
523353,0,16,180,0.6280524134635925,1299
523355,2,16,180,0.4755863845348358,1299
523358,5,16,180,2.466181516647339,1299
523354,1,16,180,2.180924415588379,1299
523357,4,16,180,0.3600215017795563,1299
523360,7,16,180,2.5584139823913574,1299
523356,3,16,180,2.343879222869873,1299
523359,6,16,180,0.2725357711315155,1299
527103,0,16,182,0.6282554268836975,1402
527110,7,16,182,2.5594329833984375,1402
527105,2,16,182,0.4753669202327728,1402
527109,6,16,182,0.2722768485546112,1402
527107,4,16,182,0.3598020076751709,1402
527104,1,16,182,2.178431749343872,1402
527108,5,16,182,2.464219570159912,1402
527106,3,16,182,2.3416147232055664,1402
536884,7,16,181,2.5617940425872803,1328
536881,4,16,181,0.36014339327812195,1328
536879,2,16,181,0.4757700562477112,1328
536878,1,16,181,2.1807308197021484,1328
536883,6,16,181,0.27232205867767334,1328
536882,5,16,181,2.465031385421753,1328
536877,0,16,181,0.6286273002624512,1328
536880,3,16,181,2.3404643535614014,1328
542358,7,16,181,2.5593276023864746,1340
542353,2,16,181,0.47551393508911133,1340
542351,0,16,181,0.6286730170249939,1340
