creature_key,onset_cycle,batch_index,batch_size,loss
180,15,0,14,0.0019219304
180,27,0,16,0.0015992989
180,27,1,14,0.0013007041
180,41,0,16,0.0015270921
180,41,1,16,0.0010682858
180,41,2,16,7.853904E-5
180,41,3,16,0.0011290369
180,54,0,16,0.0015410422
180,54,1,16,0.0010840762
180,54,2,16,8.00691E-5
180,54,3,16,0.0011166703
180,54,4,16,6.037609E-5
180,54,5,16,7.0847047E-4
180,54,6,2,0.004998752
180,68,0,16,0.0010608961
180,68,1,16,9.311279E-4
180,68,2,16,1.3171187E-4
180,68,3,16,0.00100543
180,68,4,16,1.02772545E-4
180,68,5,16,0.0010677617
180,68,6,16,7.970153E-5
180,68,7,16,0.001071622
180,84,0,16,0.0010451663
180,84,1,16,9.1671635E-4
180,84,2,16,1.2873662E-4
180,84,3,16,9.864777E-4
180,84,4,16,1.0082645E-4
180,84,5,16,0.0010523493
180,84,6,16,7.7742996E-5
180,84,7,16,0.0010541689
180,97,0,16,0.0010340431
180,97,1,16,9.0719276E-4
180,97,2,16,1.277485E-4
180,97,3,16,9.7490585E-4
180,97,4,16,1.00125624E-4
180,97,5,16,0.0010371158
180,97,6,16,7.7030985E-5
180,97,7,16,0.0010385121
180,112,0,16,1.454955E-4
180,112,1,16,9.417233E-4
180,112,2,16,1.12645284E-4
180,112,3,16,0.0010037883
180,112,4,16,8.575676E-5
180,112,5,16,0.0010119827
180,112,6,16,6.2798674E-5
180,112,7,16,7.849642E-4
180,126,0,16,1.4316707E-4
180,126,1,16,9.302039E-4
180,126,2,16,1.10581095E-4
180,126,3,16,9.871217E-4
180,126,4,16,8.383164E-5
180,126,5,16,9.947174E-4
180,126,6,16,6.1644634E-5
180,126,7,16,7.7577104E-4
180,138,0,16,1.4176476E-4
180,138,1,16,9.1830693E-4
180,138,2,16,1.0906814E-4
180,138,3,16,9.7219745E-4
180,138,4,16,8.2333805E-5
180,138,5,16,9.808931E-4
180,138,6,16,6.013396E-5
180,138,7,16,7.6556375E-4
180,150,0,16,1.4204349E-4
180,150,1,16,9.183536E-4
180,150,2,16,1.0465281E-4
180,150,3,16,9.347495E-4
180,150,4,16,7.83989E-5
180,150,5,16,7.350386E-4
180,150,6,16,6.865016E-5
180,150,7,16,6.9255545E-4
180,163,0,16,1.400201E-4
180,163,1,16,9.1043557E-4
180,163,2,16,1.0244694E-4
180,163,3,16,9.28207E-4
180,163,4,16,7.673568E-5
180,163,5,16,7.280543E-4
180,163,6,16,6.686988E-5
180,163,7,16,6.834313E-4
180,177,0,16,1.3865998E-4
180,177,1,16,9.032087E-4
180,177,2,16,1.0133346E-4
180,177,3,16,9.1502327E-4
180,177,4,16,7.6059296E-5
180,177,5,16,7.217746E-4
180,177,6,16,6.5750566E-5
180,177,7,16,6.73197E-4
180,189,0,16,1.3321542E-4
180,189,1,16,8.502567E-4
180,189,2,16,9.9932855E-5
180,189,3,16,6.8497646E-4
180,189,4,16,8.637093E-5
180,189,5,16,6.365362E-4
180,189,6,16,6.445667E-5
180,189,7,16,9.602325E-4
180,204,0,16,1.315519E-4
180,204,1,16,8.460888E-4
180,204,2,16,9.877297E-5
180,204,3,16,6.79843E-4
180,204,4,16,8.52964E-5
180,204,5,16,6.2974356E-4
180,204,6,16,6.396587E-5
180,204,7,16,9.562359E-4
180,220,0,16,1.2923926E-4
180,220,1,16,6.3308206E-4
180,220,2,16,1.09704924E-4
180,220,3,16,5.9506105E-4
180,220,4,16,8.4098894E-5
180,220,5,16,9.184539E-4
180,220,6,16,6.7821224E-5
180,220,7,16,6.387966E-4
180,237,0,16,1.4199008E-4
180,237,1,16,8.310589E-4
180,237,2,16,1.1315805E-4
180,237,3,16,5.8470655E-4
180,237,4,16,8.145485E-5
180,237,5,16,9.565346E-4
180,237,6,16,6.179475E-5
180,237,7,16,9.6130394E-4
180,252,0,16,1.4167E-4
180,252,1,16,8.252166E-4
180,252,2,16,1.12897986E-4
180,252,3,16,5.8081147E-4
180,252,4,16,8.1217775E-5
180,252,5,16,9.504258E-4
180,252,6,16,6.16808E-5
180,252,7,16,9.557687E-4
180,266,0,16,1.4799554E-4
180,266,1,16,5.347235E-4
180,266,2,16,1.0698801E-4
180,266,3,16,8.9365925E-4
180,266,4,16,8.381326E-5
180,266,5,16,9.191893E-4
180,266,6,16,6.126211E-5
180,266,7,16,9.6499396E-4
180,279,0,16,1.4738542E-4
180,279,1,16,5.320935E-4
180,279,2,16,1.0633312E-4
180,279,3,16,8.914295E-4
180,279,4,16,8.326131E-5
180,279,5,16,9.171572E-4
180,279,6,16,6.102931E-5
180,279,7,16,9.604616E-4
180,291,0,16,1.4672203E-4
180,291,1,16,5.307929E-4
180,291,2,16,1.05872066E-4
180,291,3,16,8.9093635E-4
180,291,4,16,8.297561E-5
180,291,5,16,9.14773E-4
180,291,6,16,6.103684E-5
180,291,7,16,9.573452E-4
180,303,0,16,1.4687407E-4
180,303,1,16,5.3046417E-4
180,303,2,16,1.0583164E-4
180,303,3,16,8.88874E-4
180,303,4,16,8.2876206E-5
180,303,5,16,9.133774E-4
180,303,6,16,6.0960167E-5
180,303,7,16,9.554856E-4
180,325,0,16,1.4319598E-4
180,325,1,16,8.0115686E-4
180,325,2,16,1.115474E-4
180,325,3,16,8.6917763E-4
180,325,4,16,8.208549E-5
180,325,5,16,9.048135E-4
180,325,6,16,6.391165E-5
180,325,7,16,9.50495E-4
180,338,0,16,1.4264953E-4
180,338,1,16,7.992164E-4
180,338,2,16,1.1110768E-4
180,338,3,16,8.667264E-4
180,338,4,16,8.1951395E-5
180,338,5,16,9.0240216E-4
180,338,6,16,6.384357E-5
180,338,7,16,9.459532E-4
180,350,0,16,1.460315E-4
180,350,1,16,8.091694E-4
180,350,2,16,1.0726627E-4
180,350,3,16,8.603665E-4
180,350,4,16,8.356712E-5
180,350,5,16,9.159067E-4
180,350,6,16,5.995058E-5
180,350,7,16,6.2747527E-4
180,364,0,16,1.4565475E-4
180,380,0,16,1.394157E-4
180,380,1,16,8.0098904E-4
180,380,2,16,1.08974746E-4
180,380,3,16,8.808034E-4
180,380,4,16,7.6927194E-5
180,380,5,16,6.083819E-4
180,380,6,16,6.367387E-5
180,380,7,16,6.04889E-4
180,396,0,16,1.3889144E-4
180,396,1,16,7.9875713E-4
180,396,2,16,1.0798055E-4
180,396,3,16,8.8032306E-4
180,396,4,16,7.62396E-5
180,396,5,16,6.066707E-4
180,396,6,16,6.329982E-5
180,396,7,16,6.0143735E-4
180,408,0,16,1.4319707E-4
180,408,1,16,8.0943055E-4
180,408,2,16,1.0045631E-4
180,408,3,16,5.9318106E-4
180,408,4,16,8.241365E-5
180,408,5,16,5.834185E-4
180,408,6,16,6.420255E-5
180,408,7,16,6.0457893E-4
180,422,0,16,1.4229819E-4
180,422,1,16,8.101559E-4
180,422,2,16,9.9958415E-5
180,422,3,16,5.91839E-4
180,422,4,16,8.191071E-5
180,422,5,16,5.8176625E-4
180,422,6,16,6.3879204E-5
180,422,7,16,6.031131E-4
180,435,0,16,1.4196549E-4
180,435,1,16,8.0989563E-4
180,435,2,16,9.957844E-5
180,435,3,16,5.9090654E-4
180,435,4,16,8.173982E-5
180,435,5,16,5.801729E-4
180,435,6,16,6.376683E-5
180,435,7,16,6.020836E-4
180,448,0,16,1.1511492E-4
180,448,1,16,5.726705E-4
180,448,2,16,9.327799E-5
180,448,3,16,5.6841574E-4
180,448,4,16,7.270774E-5
180,448,5,16,5.9305446E-4
180,448,6,16,5.1002567E-5
180,448,7,16,7.2543736E-4
180,464,0,16,1.14843126E-4
180,464,1,16,5.7115406E-4
180,464,2,16,9.291262E-5
180,464,3,16,5.6830177E-4
180,464,4,16,7.234321E-5
180,464,5,16,5.918321E-4
180,464,6,16,5.0830316E-5
180,464,7,16,7.2325335E-4
180,478,0,16,1.20744866E-4
180,478,1,16,5.4958905E-4
180,478,2,16,9.318087E-5
180,478,3,16,5.705578E-4
180,478,4,16,6.688758E-5
180,478,5,16,6.964429E-4
180,478,6,16,5.833479E-5
180,478,7,16,5.988562E-4
180,491,0,16,1.2123414E-4
180,491,1,16,5.419722E-4
180,491,2,16,8.91675E-5
180,491,3,16,6.557859E-4
180,491,4,16,7.775403E-5
180,491,5,16,5.7060976E-4
180,491,6,16,5.7986712E-5
180,491,7,16,9.4615057E-4
180,504,0,16,1.20968936E-4
180,504,1,16,5.412925E-4
180,504,2,16,8.911409E-5
180,504,3,16,6.543036E-4
180,504,4,16,7.789585E-5
180,504,5,16,5.6978595E-4
180,504,6,16,5.8034842E-5
180,504,7,16,9.435275E-4
180,517,0,16,1.1672273E-4
180,517,1,16,NaN
180,517,2,16,NaN
180,517,3,16,NaN
180,517,4,16,NaN
180,517,5,16,NaN
180,517,6,16,NaN
180,517,7,16,NaN
180,531,0,16,NaN
180,531,1,16,NaN
180,531,2,16,NaN
180,531,3,16,NaN
180,531,4,16,NaN
180,531,5,16,NaN
180,531,6,16,NaN
180,531,7,16,NaN
180,545,0,16,NaN
180,545,1,16,NaN
180,545,2,16,NaN
180,545,3,16,NaN
180,545,4,16,NaN
180,545,5,16,NaN
180,545,6,16,NaN
180,545,7,16,NaN
180,559,0,16,NaN
180,559,1,16,NaN
180,559,2,16,NaN
180,559,3,16,NaN
180,559,4,16,NaN
180,559,5,16,NaN
180,559,6,16,NaN
180,559,7,16,NaN
180,571,0,16,NaN
180,571,1,16,NaN
180,571,2,16,NaN
180,571,3,16,NaN
180,571,4,16,NaN
180,571,5,16,NaN
180,571,6,16,NaN
180,571,7,16,NaN
180,585,0,16,NaN
180,585,1,16,NaN
180,585,2,16,NaN
180,585,3,16,NaN
180,585,4,16,NaN
180,585,5,16,NaN
180,585,6,16,NaN
180,585,7,16,NaN
180,600,0,16,NaN
180,600,1,16,NaN
180,600,2,16,NaN
180,600,3,16,NaN
180,600,4,16,NaN
180,600,5,16,NaN
180,600,6,16,NaN
180,600,7,16,NaN
180,613,0,16,NaN
180,613,1,16,NaN
180,613,2,16,NaN
180,613,3,16,NaN
180,613,4,16,NaN
180,613,5,16,NaN
180,613,6,16,NaN
180,613,7,16,NaN
180,630,0,16,NaN
180,630,1,16,NaN
180,630,2,16,NaN
180,630,3,16,NaN
180,630,4,16,NaN
180,630,5,16,NaN
180,630,6,16,NaN
180,630,7,16,NaN
180,646,0,16,NaN
180,646,1,16,NaN
180,646,2,16,NaN
180,646,3,16,NaN
180,646,4,16,NaN
180,646,5,16,NaN
180,646,6,16,NaN
180,646,7,16,NaN
180,660,0,16,NaN
180,660,1,16,NaN
