id,batch_index,batch_size,creature_key,loss,onset_cycle
600105,2,16,180,0.47328734397888184,1526
600109,6,16,180,0.27206921577453613,1526
600106,3,16,180,2.2883222103118896,1526
600103,0,16,180,0.6249201893806458,1526
600107,4,16,180,0.3583817183971405,1526
613604,1,16,180,2.1326842308044434,1550
613610,7,16,180,2.4963431358337402,1550
613603,0,16,180,0.6248937249183655,1550
613605,2,16,180,0.47322604060173035,1550
613608,5,16,180,2.4089715480804443,1550
613609,6,16,180,0.27205851674079895,1550
613607,4,16,180,0.3583689332008362,1550
613606,3,16,180,2.2880125045776367,1550
701177,4,16,182,0.35831329226493835,1799
701174,1,16,182,2.1324312686920166,1799
701178,5,16,182,2.408104419708252,1799
701176,3,16,182,2.2860491275787354,1799
701173,0,16,182,0.6239680051803589,1799
701175,2,16,182,0.47292864322662354,1799
701179,6,16,182,0.27183058857917786,1799
701180,7,16,182,2.49481201171875,1799
723897,3,16,181,2.285065174102783,1932
723898,4,16,181,0.35750511288642883,1932
723899,5,16,181,2.402944564819336,1932
723894,0,16,181,0.6242309212684631,1932
723896,2,16,181,0.47232556343078613,1932
723900,6,16,181,0.27130305767059326,1932
723901,7,16,181,2.494692087173462,1932
723895,1,16,181,2.1379787921905518,1932
747668,3,16,181,2.2864909172058105,1994
747667,2,16,181,0.4725915193557739,1994
747665,0,16,181,0.6219237446784973,1994
747670,5,16,181,2.4003450870513916,1994
747671,6,16,181,0.2710176110267639,1994
747672,7,16,181,2.4924557209014893,1994
747666,1,16,181,2.1301088333129883,1994
747669,4,16,181,0.3582865595817566,1994
790440,5,16,181,2.4093165397644043,2123
790439,4,16,181,0.35844650864601135,2123
790435,0,16,181,0.6231632232666016,2123
810528,5,16,180,2.4059760570526123,2092
810524,1,16,180,2.1329495906829834,2092
810526,3,16,180,2.29052996635437,2092
810530,7,16,180,2.498966932296753,2092
810523,0,16,180,0.6240264773368835,2092
810529,6,16,180,0.2715758979320526,2092
810525,2,16,180,0.473140686750412,2092
810527,4,16,180,0.358644038438797,2092
824869,7,16,181,2.4931421279907227,2227
824868,6,16,181,0.27129197120666504,2227
824862,0,16,181,0.624090850353241,2227
824863,1,16,181,2.1346890926361084,2227
824867,5,16,181,2.403526544570923,2227
824865,3,16,181,2.2850446701049805,2227
824866,4,16,181,0.3577248156070709,2227
824864,2,16,181,0.47189491987228394,2227
835297,5,16,182,2.4007728099823,2155
835299,7,16,182,2.5006020069122314,2155
835294,2,16,182,0.4718618094921112,2155
835293,1,16,182,2.128938913345337,2155
849123,0,16,181,0.6227959394454956,2297
849125,2,16,181,0.4724491536617279,2297
849127,4,16,181,0.357757031917572,2297
849124,1,16,181,2.129138231277466,2297
849129,6,16,181,0.27130404114723206,2297
849126,3,16,181,2.2862534523010254,2297
37959,6,16,181,0.27260729670524597,100
37960,7,16,181,2.507735013961792,100
37956,3,16,181,2.298635244369507,100
37953,0,16,181,0.6274338960647583,100
37957,4,16,181,0.3603575825691223,100
37958,5,16,181,2.4189131259918213,100
37954,1,16,181,2.1445343494415283,100
37955,2,16,181,0.47551217675209045,100
57904,2,16,180,0.4757867753505707,148
57902,0,16,180,0.6272442936897278,148
57906,4,16,180,0.3601604998111725,148
57905,3,16,180,2.2995593547821045,148
57909,7,16,180,2.509227991104126,148
57903,1,16,180,2.142752170562744,148
57908,6,16,180,0.27291634678840637,148
57907,5,16,180,2.416593551635742,148
59490,1,16,182,2.142620801925659,174
59494,5,16,182,2.4197957515716553,174
59493,4,16,182,0.36058515310287476,174
59489,0,16,182,0.6259145140647888,174
59496,7,16,182,2.5035431385040283,174
59492,3,16,182,2.3004610538482666,174
59491,2,16,182,0.4748701751232147,174
59495,6,16,182,0.2731713354587555,174
80810,7,16,182,2.504545211791992,235
80808,5,16,182,2.420963764190674,235
80809,6,16,182,0.2730039060115814,235
80806,3,16,182,2.2942864894866943,235
80805,2,16,182,0.47541341185569763,235
80807,4,16,182,0.3601691424846649,235
80803,0,16,182,0.627198338508606,235
80804,1,16,182,2.144402027130127,235
358584,0,16,180,0.5440828800201416,906
358585,1,16,180,2.219498872756958,906
358587,3,16,180,1.9989503622055054,906
358589,5,16,180,2.4125688076019287,906
358591,7,16,180,2.4968583583831787,906
358590,6,16,180,0.2718771994113922,906
358586,2,16,180,0.4124683439731598,906
358588,4,16,180,0.3591230809688568,906
391558,5,16,182,2.4069151878356934,1004
391555,2,16,182,0.47379663586616516,1004
391556,3,16,182,2.2908971309661865,1004
391553,0,16,182,0.6235836148262024,1004
391557,4,16,182,0.35875871777534485,1004
391559,6,16,182,0.2720906436443329,1004
391560,7,16,182,2.5125200748443604,1004
391554,1,16,182,2.134274959564209,1004
396904,1,16,180,2.1378438472747803,1002
396906,3,16,180,2.288764715194702,1002
396905,2,16,180,0.4732416272163391,1002
396910,7,16,180,2.497128486633301,1002
396908,5,16,180,2.410391330718994,1002
396907,4,16,180,0.3585703670978546,1002
396909,6,16,180,0.2720946669578552,1002
396903,0,16,180,0.6252701878547668,1002
430034,7,16,182,2.49631929397583,1112
430029,2,16,182,0.4733871817588806,1112
430027,0,16,182,0.6255813241004944,1112
430030,3,16,182,2.286740303039551,1112
430033,6,16,182,0.2718942165374756,1112
430031,4,16,182,0.3589057922363281,1112
430028,1,16,182,2.145564556121826,1112
430032,5,16,182,2.408952236175537,1112
539169,5,16,181,2.4085168838500977,1398
539168,4,16,181,0.35873210430145264,1398
539166,2,16,181,0.4733242094516754,1398
539165,1,16,181,2.1329593658447266,1398
539164,0,16,181,0.6244185566902161,1398
539170,6,16,181,0.2719913125038147,1398
539171,7,16,181,2.4993109703063965,1398
539167,3,16,181,2.290353775024414,1398
590979,5,16,181,2.4085569381713867,1543
590976,2,16,181,0.47322866320610046,1543
590975,1,16,181,2.1331288814544678,1543
590977,3,16,181,2.2887628078460693,1543
590978,4,16,181,0.35833215713500977,1543
590980,6,16,181,0.2720324695110321,1543
590981,7,16,181,2.495499610900879,1543
590974,0,16,181,0.6248886585235596,1543
617396,2,16,180,0.4730021357536316,1564
617398,4,16,180,0.35884907841682434,1564
617397,3,16,180,2.291037082672119,1564
617394,0,16,180,0.624167263507843,1564
617399,5,16,180,2.4061596393585205,1564
617395,1,16,180,2.132460832595825,1564
617401,7,16,180,2.5004231929779053,1564
617400,6,16,180,0.27184444665908813,1564
666791,6,16,180,0.27176329493522644,1686
666786,1,16,180,2.1340208053588867,1686
666789,4,16,180,0.358673095703125,1686
666788,3,16,180,2.28802227973938,1686
666792,7,16,180,2.498072385787964,1686
666785,0,16,180,0.6243056654930115,1686
666787,2,16,180,0.4731925427913666,1686
666790,5,16,180,2.409024238586426,1686
719840,6,16,180,0.271872341632843,1829
719839,5,16,180,2.4066267013549805,1829
719835,1,16,180,2.1324543952941895,1829
719841,7,16,180,2.4972586631774902,1829
719838,4,16,180,0.3586874008178711,1829
719837,3,16,180,2.289114475250244,1829
719836,2,16,180,0.47326526045799255,1829
719834,0,16,180,0.6243331432342529,1829
766255,2,16,182,0.47269824147224426,1979
766258,5,16,182,2.4038925170898438,1979
766259,6,16,182,0.2714262902736664,1979
766260,7,16,182,2.492997169494629,1979
766256,3,16,182,2.2856438159942627,1979
766254,1,16,182,2.128981351852417,1979
766253,0,16,182,0.623607337474823,1979
766257,4,16,182,0.35819363594055176,1979
794722,1,16,182,2.1300148963928223,2053
794721,0,16,182,0.6232424974441528,2053
794726,5,16,182,2.4041199684143066,2053
794725,4,16,182,0.35839682817459106,2053
794724,3,16,182,2.285400629043579,2053
794728,7,16,182,2.4917707443237305,2053
794727,6,16,182,0.27133259177207947,2053
794723,2,16,182,0.4726627767086029,2053
40501,6,16,182,0.2726166546344757,110
40151,2,16,182,0.47488901019096375,110
40451,5,16,182,2.4169068336486816,110
40450,4,16,182,0.359590083360672,110
40150,1,16,182,2.1452672481536865,110
40149,0,16,182,0.627665638923645,110
40503,7,16,182,2.5053694248199463,110
40293,3,16,182,2.2955949306488037,110
74786,7,16,182,2.502779483795166,203
74785,6,16,182,0.27307942509651184,203
74782,3,16,182,2.2998876571655273,203
74784,5,16,182,2.419313430786133,203
74781,2,16,182,0.47479546070098877,203
74783,4,16,182,0.36049747467041016,203
74779,0,16,182,0.6257942318916321,203
74780,1,16,182,2.141909122467041,203
360445,7,16,182,2.4965388774871826,921
360444,6,16,182,0.2717628479003906,921
360441,3,16,182,2.291487693786621,921
360442,4,16,182,0.3588962256908417,921
360440,2,16,182,0.4733690321445465,921
360443,5,16,182,2.406451940536499,921
360438,0,16,182,0.624794065952301,921
360439,1,16,182,2.132854461669922,921
475892,2,16,181,0.47324833273887634,1234
475895,5,16,181,2.412853240966797,1234
475893,3,16,181,2.288736581802368,1234
475897,7,16,181,2.49459171295166,1234
475894,4,16,181,0.3584640920162201,1234
475891,1,16,181,2.1327927112579346,1234
475890,0,16,181,0.6239826083183289,1234
475896,6,16,181,0.27215099334716797,1234
558804,1,16,181,2.134345769882202,1456
558803,0,16,181,0.6248035430908203,1456
558807,4,16,181,0.35907915234565735,1456
558805,2,16,181,0.4732564389705658,1456
558810,7,16,181,2.4986631870269775,1456
558806,3,16,181,2.2916088104248047,1456
558808,5,16,181,2.4079463481903076,1456
558809,6,16,181,0.27170172333717346,1456
576207,4,16,181,0.3585103452205658,1500
576209,6,16,181,0.27161717414855957,1500
576210,7,16,181,2.4984371662139893,1500
576205,2,16,181,0.4736921191215515,1500
576204,1,16,181,2.135468006134033,1500
576206,3,16,181,2.289517879486084,1500
576208,5,16,181,2.4068727493286133,1500
576203,0,16,181,0.6245468258857727,1500
618773,3,16,182,2.2881834506988525,1571
618776,6,16,182,0.271518349647522,1571
618772,2,16,182,0.4730742275714874,1571
618770,0,16,182,0.6241715550422668,1571
618774,4,16,182,0.35828399658203125,1571
618775,5,16,182,2.4048407077789307,1571
618777,7,16,182,2.4960062503814697,1571
618771,1,16,182,2.134746551513672,1571
625384,0,16,182,0.62421053647995,1587
625389,5,16,182,2.406724214553833,1587
625388,4,16,182,0.3583352863788605,1587
625391,7,16,182,2.494694709777832,1587
625390,6,16,182,0.2714407742023468,1587
625387,3,16,182,2.285831928253174,1587
625386,2,16,182,0.4727187752723694,1587
625385,1,16,182,2.132516384124756,1587
636657,4,16,181,0.3583313226699829,1670
636654,1,16,181,2.130722999572754,1670
636653,0,16,181,0.6236673593521118,1670
636659,6,16,181,0.2714551091194153,1670
636658,5,16,181,2.4062740802764893,1670
636656,3,16,181,2.2874484062194824,1670
636660,7,16,181,2.494816541671753,1670
636655,2,16,181,0.4728170335292816,1670
668989,3,16,182,2.2873497009277344,1723
668988,2,16,182,0.4726438522338867,1723
668990,4,16,182,0.35835057497024536,1723
668987,1,16,182,2.130704164505005,1723
668991,5,16,182,2.4022932052612305,1723
668986,0,16,182,0.6237867474555969,1723
668992,6,16,182,0.27150633931159973,1723
668993,7,16,182,2.495346784591675,1723
695487,5,16,181,2.4155330657958984,1848
695484,2,16,181,0.4724612832069397,1848
695482,0,16,181,0.623670220375061,1848
695488,6,16,181,0.2713104486465454,1848
695486,4,16,181,0.35844185948371887,1848
695483,1,16,181,2.132847785949707,1848
695485,3,16,181,2.2862160205841064,1848
695489,7,16,181,2.4919960498809814,1848
721679,1,16,182,2.131664514541626,1854
721682,4,16,182,0.3578132092952728,1854
721685,7,16,182,2.4948370456695557,1854
721681,3,16,182,2.2875359058380127,1854
721684,6,16,182,0.27110475301742554,1854
721683,5,16,182,2.4046969413757324,1854
721678,0,16,182,0.6242952942848206,1854
721680,2,16,182,0.47294920682907104,1854
727603,0,16,182,0.6242624521255493,1866
727604,1,16,182,2.131757974624634,1866
727608,5,16,182,2.4050180912017822,1866
727607,4,16,182,0.3578057885169983,1866
727605,2,16,182,0.4729200303554535,1866
727610,7,16,182,2.4947385787963867,1866
727606,3,16,182,2.2874646186828613,1866
727609,6,16,182,0.27108216285705566,1866
741794,2,16,181,0.4725967049598694,1980
741795,3,16,181,2.2865421772003174,1980
741792,0,16,181,0.6219028234481812,1980
741793,1,16,181,2.1302871704101562,1980
741798,6,16,181,0.27104029059410095,1980
741796,4,16,181,0.3583091199398041,1980
741797,5,16,181,2.40067982673645,1980
741799,7,16,181,2.4925215244293213,1980
767428,7,16,180,2.507230520248413,1959
767422,1,16,180,2.1342110633850098,1959
767421,0,16,180,0.6246923208236694,1959
767427,6,16,180,0.27198535203933716,1959
767423,2,16,180,0.4733675420284271,1959
767426,5,16,180,2.408324718475342,1959
767425,4,16,180,0.3587431013584137,1959
767424,3,16,180,2.288043975830078,1959
42334,7,16,181,2.507324457168579,112
42327,0,16,181,0.6272437572479248,112
42332,5,16,181,2.418003559112549,112
42328,1,16,181,2.144214391708374,112
42331,4,16,181,0.36027565598487854,112
42330,3,16,181,2.2981643676757812,112
42329,2,16,181,0.4754332900047302,112
42333,6,16,181,0.27252212166786194,112
44515,4,16,180,0.36067643761634827,114
44516,5,16,180,2.420508861541748,114
44517,6,16,180,0.2731545567512512,114
44511,0,16,180,0.6275818347930908,114
44513,2,16,180,0.4755897521972656,114
44518,7,16,180,2.5082197189331055,114
44514,3,16,180,2.3005926609039307,114
44512,1,16,180,2.14505672454834,114
73465,1,16,181,2.143314838409424,200
73467,3,16,181,2.303933620452881,200
73469,5,16,181,2.4175219535827637,200
73466,2,16,181,0.4750300645828247,200
73470,6,16,181,0.272930383682251,200
73468,4,16,181,0.3601488471031189,200
73464,0,16,181,0.6263204216957092,200
73471,7,16,181,2.506819725036621,200
362113,2,16,181,0.4734075963497162,921
362116,5,16,181,2.4072859287261963,921
362111,0,16,181,0.6252618432044983,921
362112,1,16,181,2.1378588676452637,921
362118,7,16,181,2.4980688095092773,921
362117,6,16,181,0.27211883664131165,921
362114,3,16,181,2.290921449661255,921
362115,4,16,181,0.35878410935401917,921
390130,3,16,180,2.2888023853302,989
390132,5,16,180,2.410432815551758,989
390133,6,16,180,0.272094190120697,989
390129,2,16,180,0.47324761748313904,989
390127,0,16,180,0.6252895593643188,989
390128,1,16,180,2.137869358062744,989
390134,7,16,180,2.497131824493408,989
390131,4,16,180,0.3585774600505829,989
414571,6,16,182,0.27184829115867615,1075
414572,7,16,182,2.495344400405884,1075
414568,3,16,182,2.2897093296051025,1075
414567,2,16,182,0.4731721580028534,1075
414566,1,16,182,2.1358590126037598,1075
414565,0,16,182,0.624953031539917,1075
414570,5,16,182,2.4228670597076416,1075
414569,4,16,182,0.3589974045753479,1075
444369,4,16,182,0.35877394676208496,1140
444372,7,16,182,2.499321222305298,1140
444367,2,16,182,0.47341349720954895,1140
444365,0,16,182,0.6247106790542603,1140
444370,5,16,182,2.4094676971435547,1140
444371,6,16,182,0.2722454071044922,1140
444368,3,16,182,2.2882699966430664,1140
444366,1,16,182,2.135946035385132,1140
449971,0,16,182,0.6245462894439697,1154
449975,4,16,182,0.35901013016700745,1154
449972,1,16,182,2.132200241088867,1154
449974,3,16,182,2.2915523052215576,1154
449977,6,16,182,0.2718488276004791,1154
449973,2,16,182,0.4735695719718933,1154
449978,7,16,182,2.496417284011841,1154
449976,5,16,182,2.4097161293029785,1154
476954,1,16,182,2.1366403102874756,1225
476958,5,16,182,2.4086833000183105,1225
476957,4,16,182,0.3583499789237976,1225
476953,0,16,182,0.624495804309845,1225
476956,3,16,182,2.2893595695495605,1225
476960,7,16,182,2.5013396739959717,1225
476955,2,16,182,0.47312378883361816,1225
476959,6,16,182,0.27164793014526367,1225
491455,2,16,181,0.47283363342285156,1275
491456,3,16,181,2.2957329750061035,1275
491457,4,16,181,0.35887542366981506,1275
491460,7,16,181,2.495229721069336,1275
491459,6,16,181,0.2718253433704376,1275
491453,0,16,181,0.6242842078208923,1275
491458,5,16,181,2.4053258895874023,1275
491454,1,16,181,2.1324262619018555,1275
523264,2,16,182,0.47326990962028503,1334
523266,4,16,182,0.35897600650787354,1334
523269,7,16,182,2.4985837936401367,1334
523260,0,16,182,0.6246842741966248,1334
523263,1,16,182,2.135836124420166,1334
523265,3,16,182,2.2895243167877197,1334
523267,5,16,182,2.408604383468628,1334
523268,6,16,182,0.27197617292404175,1334
524834,7,16,181,2.498739719390869,1366
524830,3,16,181,2.2877285480499268,1366
524829,2,16,181,0.47344648838043213,1366
524832,5,16,181,2.408360481262207,1366
524827,0,16,181,0.6241961121559143,1366
524831,4,16,181,0.35868245363235474,1366
524833,6,16,181,0.2719005346298218,1366
524828,1,16,181,2.1362435817718506,1366
620434,4,16,181,0.35838383436203003,1613
620431,1,16,181,2.1336183547973633,1613
620437,7,16,181,2.4944658279418945,1613
620436,6,16,181,0.2716904878616333,1613
620430,0,16,181,0.6244044303894043,1613
620432,2,16,181,0.47320571541786194,1613
620433,3,16,181,2.288193941116333,1613
620435,5,16,181,2.406576156616211,1613
638995,1,16,182,2.132030487060547,1627
639000,6,16,182,0.2715580463409424,1627
638994,0,16,182,0.6243041753768921,1627
638999,5,16,182,2.4117140769958496,1627
638997,3,16,182,2.2891857624053955,1627
638996,2,16,182,0.47285276651382446,1627
639001,7,16,182,2.4949159622192383,1627
638998,4,16,182,0.35833486914634705,1627
713304,1,16,182,2.1307942867279053,1826
713308,5,16,182,2.4052340984344482,1826
713307,4,16,182,0.3586859405040741,1826
713310,7,16,182,2.495652914047241,1826
713306,3,16,182,2.2907655239105225,1826
713305,2,16,182,0.4727697968482971,1826
713303,0,16,182,0.6238017082214355,1826
713309,6,16,182,0.2715943157672882,1826
46505,2,16,182,0.47460833191871643,123
46508,5,16,182,2.416236162185669,123
46504,1,16,182,2.1389670372009277,123
46510,7,16,182,2.508744478225708,123
46509,6,16,182,0.2728438377380371,123
46503,0,16,182,0.6262457370758057,123
46506,3,16,182,2.2961156368255615,123
46507,4,16,182,0.3597584664821625,123
48205,2,16,181,0.4747942388057709,126
48204,1,16,181,2.142327308654785,126
48207,4,16,181,0.3601216971874237,126
48209,6,16,181,0.2730993330478668,126
48210,7,16,181,2.503788471221924,126
48206,3,16,181,2.29874849319458,126
48203,0,16,181,0.6271253228187561,126
48208,5,16,181,2.4154655933380127,126
53578,6,16,181,0.2727687656879425,145
53573,2,16,181,0.4752482771873474,145
53572,1,16,181,2.1407928466796875,145
53571,0,16,181,0.6273778080940247,145
53577,5,16,181,2.41880202293396,145
53575,3,16,181,2.2960188388824463,145
53576,4,16,181,0.36005643010139465,145
53579,7,16,181,2.5137252807617188,145
56329,5,16,181,2.4231116771698,158
56328,4,16,181,0.3598864674568176,158
56326,2,16,181,0.4750044643878937,158
56325,1,16,181,2.1410973072052,158
56327,3,16,181,2.3001837730407715,158
56330,6,16,181,0.2731354832649231,158
56331,7,16,181,2.506796360015869,158
56324,0,16,181,0.6272437572479248,158
60886,7,16,181,2.506520986557007,170
60881,2,16,181,0.47492921352386475,170
60882,3,16,181,2.3001434803009033,170
60883,4,16,181,0.3598816394805908,170
60879,0,16,181,0.6272264122962952,170
60885,6,16,181,0.2731586992740631,170
60880,1,16,181,2.140841245651245,170
60884,5,16,181,2.4234447479248047,170
65829,7,16,181,2.5069336891174316,185
65828,6,16,181,0.27294909954071045,185
65827,5,16,181,2.417985677719116,185
65826,4,16,181,0.36019185185432434,185
65822,0,16,181,0.6264128684997559,185
65825,3,16,181,2.304199457168579,185
65824,2,16,181,0.4750751852989197,185
65823,1,16,181,2.1434197425842285,185
88807,4,16,181,0.3600402772426605,239
88806,3,16,181,2.299180269241333,239
88804,1,16,181,2.1465847492218018,239
88803,0,16,181,0.6269063353538513,239
88809,6,16,181,0.27288731932640076,239
88805,2,16,181,0.4749305248260498,239
88810,7,16,181,2.507202386856079,239
88808,5,16,181,2.4163434505462646,239
364157,4,16,182,0.35886967182159424,934
364156,3,16,182,2.291393756866455,934
364153,0,16,182,0.6247790455818176,934
364154,1,16,182,2.1328413486480713,934
364158,5,16,182,2.4061224460601807,934
364155,2,16,182,0.47335299849510193,934
364160,7,16,182,2.4965736865997314,934
364159,6,16,182,0.2717393636703491,934
380914,2,16,180,0.4738551676273346,962
380912,1,16,180,1.8644732236862183,962
380919,6,16,180,0.2716916501522064,962
380920,7,16,180,2.5000414848327637,962
380915,3,16,180,2.29477596282959,962
380916,4,16,180,0.3586723804473877,962
380911,0,16,180,0.5442169308662415,962
380917,5,16,180,2.4067158699035645,962
405482,7,16,182,2.5124709606170654,1046
405481,6,16,182,0.2720942497253418,1046
405480,5,16,182,2.406886100769043,1046
405478,3,16,182,2.290837049484253,1046
405475,0,16,182,0.6235622763633728,1046
405477,2,16,182,0.47377505898475647,1046
405476,1,16,182,2.1342132091522217,1046
405479,4,16,182,0.3587425947189331,1046
453730,1,16,181,2.1332859992980957,1168
453736,7,16,181,2.497469663619995,1168
453733,4,16,181,0.3585716485977173,1168
453732,3,16,181,2.2924344539642334,1168
453729,0,16,181,0.624984622001648,1168
453735,6,16,181,0.2718563675880432,1168
453734,5,16,181,2.4045820236206055,1168
453731,2,16,181,0.47276797890663147,1168
462505,2,16,182,0.473594605922699,1179
462510,7,16,182,2.497462272644043,1179
