id,creature_key,duration_ticks,onset_cycle,wake_cycle
823,182,10,1,12
955,181,10,1,12
1766,180,12,1,14
2235,181,11,14,26
2488,180,10,15,26
3002,182,10,18,29
3092,181,10,27,38
3352,180,11,28,40
4255,182,10,32,43
4632,180,11,43,55
4850,181,11,40,52
5536,182,10,44,55
5603,180,12,58,71
6556,181,11,57,69
7025,180,10,73,84
7065,182,11,56,68
7960,182,11,69,81
8132,181,10,74,85
8656,182,10,82,93
8786,180,10,86,97
9603,181,10,87,98
9964,182,12,94,107
10465,181,10,100,111
10942,180,11,99,111
11226,182,10,110,121
12307,181,12,112,125
12510,180,10,114,125
13022,182,13,123,137
13943,181,14,126,141
14239,180,11,128,140
14437,182,12,142,155
15251,181,11,145,157
15891,182,10,161,172
16234,180,10,148,159
16305,181,10,158,169
17057,181,10,170,181
17322,180,10,161,172
17620,182,11,174,186
18344,180,11,173,185
18472,182,10,188,199
18699,181,13,185,199
19702,180,10,186,197
19883,181,10,200,211
20095,182,12,203,216
20700,182,10,222,233
21061,180,11,199,211
21506,181,10,214,225
21811,181,10,226,237
21933,182,10,235,246
22240,180,10,214,225
22497,181,10,239,250
22499,182,10,248,259
23156,182,10,260,271
23802,180,13,228,242
24080,181,11,252,264
24368,182,10,272,283
25279,180,14,245,260
25630,182,10,286,297
26078,181,10,270,281
26655,180,10,261,272
26874,182,10,298,309
27514,181,13,287,301
28167,180,12,273,286
28444,182,10,311,322
28585,181,12,302,315
29089,180,10,287,298
30180,181,10,316,327
30312,180,10,301,312
31477,181,10,330,341
31493,182,12,325,338
31769,180,10,317,328
32425,180,10,329,340
32732,182,10,340,351
32938,181,11,342,354
34052,180,11,342,354
34905,181,10,357,368
35083,182,18,353,372
35255,180,10,356,367
36389,181,14,370,385
36569,180,11,368,380
36587,182,11,374,386
37792,182,11,391,403
37968,181,10,390,401
37996,180,11,383,395
39335,182,10,405,416
39833,180,10,396,407
40091,181,13,404,418
40640,181,11,419,431
40881,180,11,408,420
40983,182,13,417,431
41992,180,10,421,432
42228,182,12,432,445
42537,181,11,432,444
43303,180,10,435,446
43738,181,10,445,456
43897,182,10,446,457
44372,180,11,447,459
44885,182,10,458,469
45401,180,10,460,471
45511,181,10,460,471
46458,180,11,472,484
46568,181,10,473,484
47017,182,10,474,485
47181,181,10,487,498
48347,181,10,502,513
48656,180,12,487,500
48890,182,10,487,498
49099,181,10,515,526
50210,182,10,499,510
50242,181,10,529,540
50241,180,10,504,515
51164,181,10,541,552
51789,182,10,514,525
52315,180,10,517,528
52351,181,10,553,564
52509,182,10,526,537
53300,180,12,529,542
54318,182,12,538,551
54430,181,10,570,581
55060,180,11,543,555
55760,181,10,582,593
58888,181,10,609,620
71030,181,11,732,744
75841,182,10,757,768
616676,182,12,6299,6312
620778,181,10,6365,6376
626314,180,10,6261,6272
641227,180,10,6398,6409
642222,181,10,6546,6557
652318,182,10,6688,6699
653126,182,11,6700,6712
659998,180,10,6570,6581
666144,180,10,6630,6641
670809,180,10,6682,6693
695836,181,10,7053,7064
704879,181,11,7131,7143
705231,180,11,7017,7029
718332,181,11,7291,7303
728227,182,10,7476,7487
751794,181,10,7603,7614
753249,181,11,7615,7627
753532,182,10,7710,7721
763766,182,10,7789,7800
774462,181,13,7827,7841
781786,182,12,7972,7985
802224,182,11,8185,8197
804501,182,10,8211,8222
807227,182,10,8236,8247
809082,181,12,8169,8182
817886,182,11,8377,8389
819133,182,11,8391,8403
837168,180,12,8369,8382
841586,180,10,8420,8431
844098,182,11,8632,8644
846471,181,10,8518,8529
849776,182,10,8695,8706
850385,181,11,8557,8569
851896,182,11,8719,8731
858339,181,12,8648,8661
859382,180,10,8586,8597
865788,181,10,8718,8729
876325,180,12,8763,8776
895776,182,11,9117,9129
906408,182,10,9201,9212
914961,181,10,9223,9234
920468,180,10,9202,9213
930530,182,10,9477,9488
931921,180,10,9311,9322
943627,182,10,9621,9632
958608,181,11,9624,9636
964565,182,10,9811,9822
978300,180,10,9765,9776
979279,181,10,9853,9864
984402,181,10,9914,9925
1013176,181,10,10219,10230
1019492,181,13,10293,10307
1019597,182,10,10345,10356
1022756,180,10,10204,10215
1058820,180,10,10527,10538
1061695,180,10,10552,10563
1069900,182,11,10864,10876
1071405,182,10,10879,10890
1073318,180,10,10682,10693
1073898,182,14,10892,10907
1094800,182,12,11117,11130
1099984,181,11,11098,11110
1102929,182,11,11188,11200
1108443,182,10,11240,11251
1113646,181,10,11263,11274
1115574,180,10,11125,11136
1131005,182,11,11473,11485
1136049,182,12,11519,11532
1415167,181,10,14305,14316
1417746,180,10,14190,14201
1423347,181,11,14390,14402
1435490,182,11,14484,14496
1459094,182,12,14717,14730
1460330,180,10,14599,14610
1463932,182,11,14763,14775
1473172,182,10,14876,14887
1519093,182,10,15339,15350
1544524,180,10,15429,15440
1548077,182,10,15624,15635
1556573,180,10,15574,15585
1566652,180,10,15659,15670
1569001,181,12,15893,15906
1574335,182,10,15889,15900
1576560,181,12,15954,15967
1578922,182,11,15945,15957
1597783,182,11,16116,16128
1598783,182,11,16131,16143
1609660,182,11,16249,16261
1617434,180,10,16134,16145
1619905,182,10,16362,16373
1637760,180,10,16353,16364
1639067,181,10,16603,16614
1641032,181,10,16620,16631
1648482,181,11,16709,16721
1652494,180,10,16477,16488
1676083,181,12,16993,17006
1682903,181,10,17070,17081
1727505,180,11,17246,17258
1732378,182,10,17508,17519
1760752,180,10,17593,17604
1766776,180,13,17670,17684
1768856,182,11,17877,17889
1770612,182,13,17904,17918
1777759,181,13,17987,18001
1787795,181,14,18090,18105
1788714,182,12,18088,18101
1795551,181,11,18164,18176
1799133,180,10,17992,18003
1805879,181,10,18271,18282
1806283,182,10,18281,18292
1812720,182,10,18346,18357
1820581,181,12,18409,18422
1839011,181,10,18615,18626
1852535,180,10,18521,18532
1863363,180,10,18658,18669
1873315,181,11,18940,18952
56247,182,11,554,566
57306,181,10,595,606
57836,180,10,582,593
58768,182,10,581,592
60714,181,10,623,634
61257,182,11,609,621
61402,180,10,617,628
61970,181,10,635,646
63078,182,10,636,647
63751,180,10,642,653
63801,181,12,648,661
64719,181,10,663,674
65921,180,10,669,680
67109,181,10,687,698
67619,180,10,681,692
68914,182,10,679,690
69970,180,10,707,718
70568,182,12,696,709
74796,182,11,744,756
75656,180,10,752,763
76308,181,10,785,796
77105,182,11,769,781
77319,181,10,798,809
78277,180,11,776,788
80602,182,11,812,824
82089,181,10,835,846
84043,181,13,848,862
84628,182,10,855,866
87666,182,10,886,897
126310,180,10,1263,1274
126580,181,10,1315,1326
127026,180,11,1275,1287
127294,182,11,1292,1304
128278,181,10,1329,1340
128368,182,10,1305,1316
129241,181,10,1342,1353
129733,180,10,1301,1312
129952,182,12,1318,1331
130536,180,10,1313,1324
130947,181,10,1354,1365
131053,182,11,1334,1346
131320,180,10,1331,1342
132164,180,10,1343,1354
132599,181,14,1366,1381
132720,180,11,1355,1367
132762,182,11,1349,1361
132949,181,12,1383,1396
134429,181,12,1398,1411
134506,180,10,1369,1380
134670,182,11,1362,1374
135582,182,10,1376,1387
135960,180,10,1382,1393
136238,181,11,1414,1426
136896,180,13,1394,1408
137462,182,12,1388,1401
137814,181,15,1427,1443
138701,180,11,1409,1421
138861,181,10,1444,1455
139202,182,10,1402,1413
139901,181,10,1456,1467
140674,180,10,1428,1439
140700,182,14,1416,1431
141470,181,11,1470,1482
141864,182,10,1433,1444
142299,180,11,1441,1453
142831,182,10,1449,1460
143153,180,11,1455,1467
143495,181,11,1486,1498
144127,182,12,1461,1474
144685,181,10,1500,1511
144875,180,11,1474,1486
145018,182,10,1478,1489
145298,181,10,1514,1525
145979,182,10,1491,1502
146160,181,12,1526,1539
146254,180,10,1487,1498
148006,180,10,1500,1511
148093,182,10,1505,1516
148145,181,10,1543,1554
148752,180,10,1513,1524
148987,182,12,1517,1530
149183,181,12,1557,1570
149708,180,10,1526,1537
149983,182,10,1531,1542
150803,181,10,1573,1584
150980,182,10,1544,1555
151269,180,10,1538,1549
151474,181,10,1585,1596
151715,180,10,1550,1561
152492,182,10,1556,1567
152501,181,10,1597,1608
153173,180,10,1564,1575
154012,181,11,1613,1625
154377,182,11,1571,1583
154680,181,11,1628,1640
155706,182,10,1587,1598
155777,180,10,1577,1588
157319,181,11,1644,1656
157380,182,10,1600,1611
158094,180,10,1591,1602
158583,181,10,1658,1669
158999,182,11,1612,1624
159297,181,10,1670,1681
159886,182,10,1627,1638
160486,180,10,1605,1616
161251,181,10,1687,1698
161616,182,10,1641,1652
161834,180,15,1618,1634
161981,181,12,1706,1719
163336,182,13,1653,1667
164093,181,13,1720,1734
164342,182,10,1668,1679
164485,180,10,1640,1651
164962,182,10,1680,1691
165991,180,11,1654,1666
166135,181,14,1735,1750
166181,182,12,1692,1705
167450,180,11,1673,1685
167539,181,12,1752,1765
167884,182,11,1710,1722
55761,180,10,556,567
69094,180,12,693,706
72905,180,12,722,735
616895,180,11,6162,6174
621144,180,11,6202,6214
643764,180,13,6417,6431
646599,182,10,6611,6622
648371,182,10,6637,6648
649563,180,11,6473,6485
665804,182,10,6829,6840
679439,181,11,6894,6906
679694,180,10,6765,6776
684544,181,10,6949,6960
686284,181,10,6965,6976
690026,182,11,7093,7105
699353,180,11,6944,6956
700336,181,11,7093,7105
710796,181,11,7211,7223
717227,181,10,7278,7289
717987,182,11,7379,7391
739778,180,10,7370,7381
740413,181,14,7491,7506
759484,180,10,7592,7603
759820,182,10,7758,7769
788885,180,10,7903,7914
791637,181,10,7993,8004
792304,180,10,7941,7952
801843,180,11,8022,8034
807968,182,11,8248,8260
877832,180,10,8793,8804
1020704,180,10,10178,10189
1023464,181,11,10338,10350
1026814,182,10,10411,10422
1034051,180,11,10313,10325
1041702,180,12,10381,10394
1041816,181,10,10513,10524
1044722,181,10,10538,10549
1064755,182,12,10810,10823
1066205,180,12,10595,10608
1068057,181,10,10750,10761
1080376,180,11,10761,10773
1085513,180,11,10814,10826
1100708,181,10,11116,11127
1103865,180,11,11003,11015
1107569,180,10,11047,11058
1120902,180,11,11169,11181
1126632,180,10,11228,11239
1129737,182,10,11461,11472
1138688,180,10,11356,11367
1144047,181,10,11598,11609
1145494,180,10,11424,11435
1415370,182,11,14272,14284
1422373,181,12,14371,14384
1422758,180,10,14242,14253
1424292,180,10,14258,14269
1432087,181,10,14471,14482
1432344,182,10,14446,14457
1433363,181,10,14496,14507
1438294,181,10,14537,14548
1443093,181,11,14607,14619
1446918,180,10,14463,14474
1454601,180,10,14531,14542
1464766,181,11,14814,14826
1468421,180,10,14679,14690
1497766,181,10,15155,15166
1498549,180,10,15004,15015
1514618,180,12,15145,15158
1515981,181,10,15378,15389
1522321,180,10,15220,15231
1524364,182,10,15395,15406
1529190,181,11,15500,15512
1536259,181,10,15588,15599
1536510,180,10,15336,15347
1538030,181,11,15614,15626
1562840,181,10,15842,15853
1568723,182,10,15812,15823
1580070,182,11,15959,15971
1584795,182,10,16000,16011
1591136,181,10,16104,16115
1593726,182,12,16074,16087
1610244,182,10,16263,16274
1612379,180,11,16079,16091
1635490,182,10,16519,16530
1640548,182,11,16563,16575
1654114,180,10,16489,16500
1662287,181,11,16871,16883
1680548,180,10,16760,16771
1681811,182,10,16999,17010
1746568,181,11,17691,17703
1749003,181,10,17718,17729
1758202,180,14,17562,17577
1765544,182,10,17833,17844
1766326,181,10,17877,17888
1777122,180,10,17776,17787
1791009,182,10,18117,18128
1793385,181,10,18152,18163
1794656,182,11,18166,18178
1800352,182,10,18228,18239
1804142,181,17,18252,18270
1816189,180,11,18165,18177
1818732,180,11,18192,18204
1822410,182,10,18440,18451
1829610,181,12,18507,18520
1842517,180,10,18424,18435
1843389,181,11,18652,18664
1844050,180,10,18439,18450
1848102,180,10,18480,18491
1874924,182,10,18944,18955
1879173,180,10,18814,18825
1882515,181,10,19036,19047
1901868,180,11,19041,19053
1919154,181,13,19437,19451
1921102,182,12,19431,19444
1921878,180,13,19264,19278
1925965,180,13,19319,19333
1929146,181,12,19523,19536
1942270,182,11,19615,19627
1944408,182,10,19640,19651
1955440,180,10,19608,19619
2150902,181,10,21642,21653
57300,180,11,568,580
57559,182,12,567,580
58695,180,10,595,606
60915,182,10,595,606
62083,182,10,623,634
62728,180,11,629,641
65151,182,10,649,660
65283,180,10,656,667
65954,181,10,675,686
67601,182,10,667,678
69130,181,10,705,716
70630,181,10,719,730
71459,181,10,745,756
72051,182,10,714,725
73086,181,10,758,769
73184,182,10,729,740
74152,180,11,738,750
74795,181,11,771,783
76855,180,10,764,775
78242,182,12,782,795
78426,181,10,810,821
78934,182,12,796,809
79776,180,10,793,804
80234,181,11,822,834
80566,180,10,807,818
81398,180,11,819,831
81842,182,10,828,839
82921,180,13,834,848
83234,182,11,841,853
84191,180,10,850,861
85720,180,10,863,874
85774,182,13,867,881
86291,181,11,867,879
87107,180,11,875,887
88041,181,10,880,891
88816,181,12,892,905
88851,180,10,890,901
89346,182,11,908,920
89810,181,11,906,918
90470,182,10,921,932
90698,180,11,906,918
90824,181,10,921,932
91941,180,10,920,931
92144,182,10,934,945
92152,181,10,933,944
92408,180,11,933,945
93060,181,10,946,957
93251,182,11,949,961
93762,180,11,948,960
94476,181,11,959,971
94860,182,11,962,974
94901,180,11,962,974
95418,181,10,972,983
95869,182,11,978,990
96722,180,10,976,987
97210,182,10,991,1002
97465,181,11,984,996
97902,182,10,1004,1015
98122,180,10,989,1000
98127,181,10,997,1008
98897,182,11,1017,1029
99376,180,11,1002,1014
99586,181,10,1009,1020
100102,182,10,1032,1043
100532,182,11,1046,1058
100650,181,10,1024,1035
100830,180,11,1018,1030
101639,182,10,1059,1070
101792,180,10,1032,1043
102279,181,10,1040,1051
102407,180,11,1045,1057
103583,180,10,1058,1069
103660,182,10,1075,1086
103962,181,10,1055,1066
105071,180,11,1072,1084
105507,182,10,1087,1098
106220,181,13,1068,1082
106410,180,11,1086,1098
106722,182,10,1100,1111
107080,181,10,1083,1094
107561,181,11,1095,1107
108004,180,10,1102,1113
108244,182,10,1112,1123
108591,181,10,1109,1120
110121,181,12,1122,1135
110505,182,11,1124,1136
110569,180,11,1119,1131
110920,181,10,1136,1147
111697,180,15,1132,1148
111927,181,10,1149,1160
112203,182,10,1140,1151
112442,180,10,1149,1160
112700,181,10,1168,1179
113653,180,10,1162,1173
113919,181,10,1180,1191
113926,182,11,1154,1166
114689,182,10,1167,1178
115146,180,10,1178,1189
115176,181,11,1193,1205
115681,182,10,1179,1190
116852,181,11,1206,1218
116919,182,11,1191,1203
117625,180,10,1192,1203
118193,182,10,1205,1216
118318,181,10,1219,1230
119378,180,10,1205,1216
119430,182,10,1225,1236
119533,181,10,1234,1245
120288,181,10,1246,1257
120531,180,10,1219,1230
120626,182,10,1237,1248
121409,181,14,1258,1273
122519,181,10,1275,1286
123211,180,12,1232,1245
123344,182,10,1251,1262
124544,181,13,1288,1302
124926,182,10,1265,1276
125034,180,10,1247,1258
125626,181,10,1303,1314
125627,182,12,1277,1290
168264,180,10,1686,1697
172010,181,10,1808,1819
181215,181,10,1914,1925
185422,181,12,1948,1961
187780,182,11,1908,1920
192297,182,11,1948,1960
197168,182,12,1995,2008
202149,182,13,2037,2051
206439,182,10,2079,2090
209545,182,11,2121,2133
218445,182,10,2217,2228
225631,182,11,2289,2301
227063,182,10,2304,2315
232168,181,11,2466,2478
246474,182,13,2502,2516
269594,181,11,2844,2856
279275,180,11,2830,2842
284184,182,11,2884,2896
285306,181,11,2975,2987
297305,182,11,2988,3000
314055,181,10,3280,3291
338319,181,10,3530,3541
342302,181,11,3562,3574
343830,181,13,3575,3589
353727,181,10,3674,3685
617344,181,12,6331,6344
622571,180,11,6216,6228
630274,181,10,6438,6449
632132,180,10,6316,6327
634355,181,10,6465,6476
636388,181,10,6490,6501
637088,182,10,6524,6535
637699,180,12,6369,6382
639026,181,11,6515,6527
642492,182,10,6562,6573
649235,181,10,6606,6617
652602,181,10,6635,6646
678149,181,10,6882,6893
683518,182,10,7015,7026
694218,181,10,7040,7051
706754,182,14,7275,7290
709768,180,10,7065,7076
731223,180,11,7288,7300
737647,180,10,7358,7369
754543,181,12,7628,7641
763325,180,10,7637,7648
764664,180,11,7652,7664
765944,180,10,7665,7676
765992,182,10,7816,7827
779540,181,11,7872,7884
798099,182,10,8141,8152
812387,182,10,8312,8323
815122,180,12,8158,8171
842034,182,10,8605,8616
848697,182,11,8682,8694
854922,181,10,8608,8619
856387,182,11,8766,8778
873700,182,13,8903,8917
1020878,181,10,10309,10320
1025717,182,10,10399,10410
1026178,181,10,10364,10375
1031302,181,11,10409,10421
1038244,180,10,10351,10362
1049131,180,11,10449,10461
1056568,180,12,10508,10521
1074098,180,10,10694,10705
1080026,181,10,10894,10905
1091855,182,11,11077,11089
1101196,180,10,10975,10986
1108956,181,10,11206,11217
1120514,182,10,11370,11381
1132744,181,14,11459,11474
1145160,181,10,11612,11623
1415520,180,10,14171,14182
1419402,180,11,14202,14214
1421988,182,11,14340,14352
1431030,181,12,14454,14467
1433630,182,11,14471,14483
1440698,180,10,14410,14421
1441363,181,11,14576,14588
1465473,182,12,14782,14795
1466781,182,10,14796,14807
1478965,180,10,14791,14802
1504175,180,10,15052,15063
1506400,182,10,15200,15211
1525356,181,10,15473,15484
1525440,182,10,15409,15420
1527382,180,10,15259,15270
1533637,180,11,15320,15332
1539803,181,10,15630,15641
1542811,180,10,15401,15412
1556039,180,10,15559,15570
1567794,180,11,15672,15684
1567849,181,10,15881,15892
1575115,180,10,15750,15761
1578882,181,10,15981,15992
1587447,181,12,16062,16075
1592786,180,14,15904,15919
1599566,181,10,16186,16197
1605090,180,11,16020,16032
1609021,181,10,16290,16301
1610854,181,10,16303,16314
1612846,181,10,16319,16330
1616823,180,11,16121,16133
1624325,181,10,16450,16461
1628372,181,11,16488,16500
1643222,181,12,16649,16662
1646761,182,11,16624,16636
1657038,182,12,16730,16743
1657012,180,11,16515,16527
1663044,180,10,16572,16583
1666833,181,11,16906,16918
1668222,181,10,16923,16934
1751888,182,10,17707,17718
1753388,182,10,17722,17733
1755071,182,11,17734,17746
1764695,181,10,17861,17872
1769972,182,10,17890,17901
1772783,180,13,17732,17746
1781990,181,12,18032,18045
168618,181,13,1766,1780
174311,181,10,1834,1845
177297,182,11,1799,1811
211538,180,10,2152,2163
227600,180,10,2316,2327
229423,182,10,2329,2340
231535,181,11,2453,2465
242574,181,10,2564,2575
246339,180,11,2494,2506
263944,182,10,2682,2693
272707,182,13,2762,2776
283058,182,11,2871,2883
290074,180,10,2959,2970
306316,181,10,3207,3218
308674,181,10,3229,3240
311832,182,11,3147,3159
323902,182,10,3285,3296
346326,181,11,3603,3615
617416,182,10,6315,6326
625486,182,11,6396,6408
635002,180,10,6344,6355
652882,180,10,6509,6520
661614,180,10,6582,6593
685384,182,14,7041,7056
695769,182,10,7142,7153
697717,181,12,7067,7080
721856,182,10,7420,7431
725251,180,10,7244,7255
732109,181,10,7417,7428
732224,180,10,7302,7313
735211,181,10,7441,7452
759981,181,10,7682,7693
763765,181,10,7735,7746
778523,181,10,7860,7871
809495,180,10,8102,8113
853827,180,10,8545,8556
1026802,180,10,10237,10248
1037749,181,10,10472,10483
1051725,182,11,10695,10707
1053097,182,10,10711,10722
1060831,182,10,10784,10795
1062974,181,11,10710,10722
1416625,182,10,14286,14297
1461596,182,15,14743,14759
1472481,182,11,14861,14873
1475743,181,12,14908,14921
1487584,182,11,15008,15020
1489145,182,11,15024,15036
1493910,182,10,15082,15093
1496026,180,11,14974,14986
1509606,181,11,15298,15310
1522106,181,12,15441,15454
1534965,181,15,15571,15587
1541785,180,10,15389,15400
1543822,182,10,15586,15597
1562039,180,10,15621,15632
1572002,182,10,15853,15864
1573517,180,10,15737,15748
1581305,180,11,15808,15820
1622057,182,11,16387,16399
1626490,181,10,16476,16487
1629991,181,10,16501,16512
1631401,180,10,16268,16279
1651036,180,10,16465,16476
1669124,182,10,16868,16879
1677323,180,10,16722,16733
1792472,180,10,17918,17929
1825829,181,13,18459,18473
1828824,182,12,18494,18507
1830372,181,13,18521,18535
1830476,182,10,18510,18521
1837419,182,11,18582,18594
1844623,181,10,18666,18677
1854232,182,13,18738,18752
1857392,182,14,18766,18781
1862367,182,14,18825,18840
1875312,181,10,18955,18966
1877488,180,12,18799,18812
1882798,182,10,19023,19034
1887911,181,10,19105,19116
1891430,181,11,19133,19145
1900114,182,10,19212,19223
1905808,181,10,19265,19276
1907908,182,11,19290,19302
1917431,180,11,19195,19207
1953636,181,10,19758,19769
1958892,182,10,19800,19811
2161929,180,11,21677,21689
2162401,181,13,21763,21777
2202206,181,10,22156,22167
2204031,182,10,22283,22294
2206183,180,11,22095,22107
2228315,181,10,22423,22434
2228662,180,11,22309,22321
2231743,181,10,22450,22461
2238604,180,10,22420,22431
2250440,182,12,22739,22752
2260745,180,12,22664,22677
2268738,180,10,22737,22748
2269932,182,11,22933,22945
2280864,180,10,22840,22851
2287682,180,13,22912,22926
2288996,181,11,23045,23057
2290842,182,11,23142,23154
2299472,181,12,23160,23173
2321500,180,11,23267,23279
2326269,181,10,23437,23448
2336862,182,12,23589,23602
2344176,181,10,23634,23645
2344958,180,10,23502,23513
2363418,181,10,23827,23838
2367153,181,10,23872,23883
2379068,182,14,24005,24020
2380171,181,12,23993,24006
2383537,180,11,23881,23893
2383799,182,10,24058,24069
2389626,182,11,24124,24136
2394005,182,11,24166,24178
2395731,182,14,24180,24195
2401964,182,10,24225,24236
168897,182,11,1723,1735
170976,182,11,1738,1750
181349,180,10,1829,1840
194398,180,11,1945,1957
206822,180,10,2092,2103
219460,181,10,2328,2339
223080,180,13,2269,2283
225893,180,10,2302,2313
228541,181,11,2410,2422
229465,181,10,2423,2434
240359,182,10,2431,2442
250886,181,12,2648,2661
251439,182,12,2561,2574
253872,180,10,2555,2566
263987,180,10,2668,2679
265137,181,10,2779,2790
279959,182,14,2830,2845
280140,180,11,2843,2855
290398,182,10,2935,2946
297360,181,10,3116,3127
302918,181,11,3172,3184
348002,182,10,3543,3554
618436,180,10,6175,6186
627261,181,10,6405,6416
633550,180,11,6330,6342
645098,180,11,6432,6444
690656,180,11,6862,6874
693299,181,11,7027,7039
697053,182,10,7159,7170
698755,182,10,7178,7189
710455,180,12,7077,7090
712063,181,11,7226,7238
739777,182,10,7581,7592
744401,180,11,7434,7446
749712,180,10,7490,7501
750080,182,11,7681,7693
762256,181,11,7708,7720
766330,181,10,7759,7770
771357,180,11,7715,7727
779791,180,11,7796,7808
780712,182,13,7955,7969
788824,181,10,7967,7978
805789,182,10,8224,8235
810674,181,13,8184,8198
824792,181,10,8327,8338
828355,181,10,8351,8362
843252,182,12,8618,8631
871559,182,10,8891,8902
871939,180,11,8721,8733
875789,181,12,8816,8829
1147014,180,10,11436,11447
1149493,180,10,11465,11476
1167838,182,11,11810,11822
1177033,182,10,11890,11901
1185636,181,11,12013,12025
1186388,180,11,11868,11880
1191879,182,11,12049,12061
1202198,180,10,12024,12035
1202306,181,11,12184,12196
1203237,180,10,12038,12049
1207702,180,13,12091,12105
1211751,181,12,12281,12294
1221782,182,11,12329,12341
1227855,182,11,12397,12409
1237225,180,13,12361,12375
1240918,180,10,12408,12419
1244164,182,10,12541,12552
1244952,182,10,12553,12564
1252193,180,11,12519,12531
1252860,181,10,12674,12685
1267987,180,13,12688,12702
1269539,181,11,12829,12841
1274684,180,10,12753,12764
1276071,182,10,12865,12876
1281110,182,10,12906,12917
1296246,182,11,13079,13091
1303133,181,10,13198,13209
1308160,181,11,13252,13264
1320635,181,10,13364,13375
1322177,181,10,13377,13388
1353896,180,11,13564,13576
1356436,180,10,13597,13608
1358932,180,12,13624,13637
1360949,182,12,13707,13720
1370506,180,10,13733,13744
1371589,180,11,13758,13770
1378414,181,11,13937,13949
1384094,181,15,13988,14004
1387748,182,11,13996,14008
1398963,181,11,14137,14149
1404568,181,10,14201,14212
1412428,180,10,14134,14145
1416725,181,14,14317,14332
1421818,180,10,14230,14241
1439182,181,11,14550,14562
1450636,181,10,14687,14698
1456862,182,10,14703,14714
1458329,180,10,14583,14594
1472328,180,10,14708,14719
1476264,180,11,14766,14778
1480206,180,10,14803,14814
1480298,181,10,14952,14963
1482126,181,16,14964,14981
1488242,181,10,15041,15052
1509781,182,11,15250,15262
1510958,181,10,15313,15324
1512435,180,10,15130,15141
1512956,181,10,15338,15349
1517972,180,10,15175,15186
1529731,180,10,15284,15295
1533548,182,11,15486,15498
1538237,180,11,15348,15360
1539640,180,11,15361,15373
1540684,181,11,15642,15654
1564635,182,10,15772,15783
1585962,180,11,15852,15864
1590393,182,13,16045,16059
1594326,181,10,16132,16143
1594636,180,10,15920,15931
1597252,181,10,16158,16169
169429,180,10,1699,1710
170682,180,13,1712,1726
172926,182,11,1752,1764
173384,180,11,1742,1754
174131,180,10,1755,1766
174467,182,10,1767,1778
178854,180,14,1794,1809
186454,180,10,1887,1898
197852,181,10,2077,2088
207228,181,10,2190,2201
207533,182,13,2092,2106
208539,181,10,2202,2213
220856,181,10,2341,2352
224196,182,11,2272,2284
618736,182,12,6328,6341
639361,182,11,6537,6549
646001,182,10,6598,6609
650701,182,10,6663,6674
651329,182,10,6675,6686
656290,182,10,6744,6755
664560,182,12,6811,6824
811386,181,10,8199,8210
815524,182,10,8353,8364
816400,180,11,8174,8186
818510,180,12,8187,8200
823490,182,12,8433,8446
856560,181,10,8620,8631
876460,180,10,8778,8789
1147122,181,12,11637,11650
1147604,182,10,11623,11634
1153111,180,13,11517,11531
1155923,180,14,11545,11560
1160575,181,10,11760,11771
1170879,181,11,11878,11890
1171180,180,12,11687,11700
1176072,180,10,11735,11746
1189630,180,10,11901,11912
1205697,180,10,12065,12076
1208207,181,10,12256,12267
1210510,182,13,12219,12233
1212723,180,11,12139,12151
1214700,182,11,12264,12276
1218044,181,11,12359,12371
1220352,181,10,12372,12383
1220921,182,10,12317,12328
1226223,181,10,12428,12439
1234683,181,10,12530,12541
1246149,180,10,12460,12471
1247483,181,10,12635,12646
1250837,181,10,12662,12673
1270201,180,10,12719,12730
1271035,182,11,12824,12836
1287244,180,10,12880,12891
1301726,182,10,13150,13161
1302654,181,10,13186,13197
1306550,182,10,13195,13206
1323662,181,10,13389,13400
1325095,182,10,13379,13390
1329788,181,11,13456,13468
1330299,182,10,13430,13441
1332969,181,11,13498,13510
1334300,182,11,13469,13481
1346353,180,10,13479,13490
1350493,180,13,13532,13546
1356407,182,12,13655,13668
1362894,182,11,13721,13733
1365002,182,10,13746,13757
1374574,181,12,13893,13906
1392145,180,12,13937,13950
1393666,182,10,14051,14062
1397470,180,10,13999,14010
1397774,181,10,14120,14131
1406138,180,11,14075,14087
1407661,182,11,14202,14214
1417933,182,10,14301,14312
1435310,181,11,14512,14524
1440660,182,11,14538,14550
1447822,181,10,14648,14659
1448787,182,10,14622,14633
1463523,180,10,14626,14637
1489144,181,10,15053,15064
1492382,180,10,14936,14947
1498152,181,10,15167,15178
1499134,181,10,15179,15190
1502904,182,11,15168,15180
1502966,181,10,15220,15231
1505436,180,10,15064,15075
1507895,180,10,15090,15101
1537244,181,10,15600,15611
1554059,181,10,15765,15776
1559918,180,10,15604,15615
1564253,181,10,15855,15866
1583547,182,11,15987,15999
1583561,180,10,15826,15837
1598810,181,12,16172,16185
1601897,182,10,16162,16173
1605848,181,10,16252,16263
1607856,181,10,16278,16289
1617034,182,10,16334,16345
1620921,181,10,16412,16423
1620962,182,10,16375,16386
1624464,182,11,16404,16416
1631375,182,10,16476,16487
1632809,180,10,16297,16308
1642554,181,10,16635,16646
1664959,181,13,16886,16900
1666687,180,11,16611,16623
1668714,180,10,16640,16651
1675134,181,10,16979,16990
1679825,182,12,16983,16996
1683160,182,10,17012,17023
1880590,180,10,18826,18837
