creature_key,onset_cycle,wake_cycle,duration_ticks,engram_count,mean_eligibility,std_eligibility,batches_completed,aborted
347,1,14,12,0,0.0,0.0,0,false
347,15,27,11,0,0.0,0.0,0,false
347,33,44,10,0,0.0,0.0,0,false
347,47,58,10,0,0.0,0.0,0,false
347,60,71,10,0,0.0,0.0,0,false
347,76,87,10,0,0.0,0.0,0,false
347,90,101,10,0,0.0,0.0,0,false
347,104,116,11,0,0.0,0.0,0,false
347,123,135,11,0,0.0,0.0,0,false
347,136,147,10,0,0.0,0.0,0,false
347,148,159,10,0,0.0,0.0,0,false
347,162,174,11,0,0.0,0.0,0,false
347,175,186,10,0,0.0,0.0,0,false
347,188,199,10,0,0.0,0.0,0,false
347,200,211,10,0,0.0,0.0,0,false
347,213,224,10,0,0.0,0.0,0,false
347,227,238,10,0,0.0,0.0,0,false
347,240,251,10,0,0.0,0.0,0,false
347,252,264,11,0,0.0,0.0,0,false
347,274,285,10,0,0.0,0.0,0,false
347,287,298,10,0,0.0,0.0,0,false
347,300,311,10,0,0.0,0.0,0,false
347,313,324,10,0,0.0,0.0,0,false
347,326,337,10,0,0.0,0.0,0,false
347,338,349,10,0,0.0,0.0,0,false
347,354,369,14,0,0.0,0.0,0,false
347,375,386,10,0,0.0,0.0,0,false
347,388,400,11,0,0.0,0.0,0,false
347,405,418,12,0,0.0,0.0,0,false
347,419,430,10,0,0.0,0.0,0,false
347,431,445,13,0,0.0,0.0,0,false
347,448,459,10,0,0.0,0.0,0,false
347,463,475,11,0,0.0,0.0,0,false
347,476,488,11,0,0.0,0.0,0,false
347,489,501,11,0,0.0,0.0,0,false
347,503,514,10,0,0.0,0.0,0,false
347,518,532,13,0,0.0,0.0,0,false
347,533,545,11,0,0.0,0.0,0,false
347,550,563,12,0,0.0,0.0,0,false
347,566,578,11,0,0.0,0.0,0,false
347,580,591,10,0,0.0,0.0,0,false
347,592,603,10,0,0.0,0.0,0,false
347,605,616,10,0,0.0,0.0,0,false
347,617,630,12,0,0.0,0.0,0,false
347,632,644,11,0,0.0,0.0,0,false
347,645,656,10,0,0.0,0.0,0,false
347,658,672,13,0,0.0,0.0,0,false
347,674,686,11,0,0.0,0.0,0,false
347,688,699,10,0,0.0,0.0,0,false
347,704,717,12,0,0.0,0.0,0,false
347,719,731,11,0,0.0,0.0,0,false
347,732,744,11,0,0.0,0.0,0,false
347,745,756,10,0,0.0,0.0,0,false
347,757,768,10,0,0.0,0.0,0,false
347,769,780,10,0,0.0,0.0,0,false
347,781,792,10,0,0.0,0.0,0,false
347,793,804,10,0,0.0,0.0,0,false
347,810,821,10,0,0.0,0.0,0,false
347,823,834,10,0,0.0,0.0,0,false
347,835,847,11,0,0.0,0.0,0,false
347,849,860,10,0,0.0,0.0,0,false
347,862,874,11,0,0.0,0.0,0,false
347,879,890,10,0,0.0,0.0,0,false
347,893,906,12,0,0.0,0.0,0,false
347,908,920,11,0,0.0,0.0,0,false
347,921,932,10,0,0.0,0.0,0,false
347,935,946,10,0,0.0,0.0,0,false
347,947,958,10,0,0.0,0.0,0,false
