ids,initialXSeries,initialYSeries,finalXSeries,finalYSeries
352,12.674288038779036,401.4583942314821,12.674288038779036,401.4583942314821
352,12.674288038779036,401.4583942314821,12.674288038779036,401.4583942314821
352,12.674288038779036,401.4583942314821,12.674288038779036,401.4583942314821
352,12.674288038779036,401.4583942314821,12.674288038779036,401.4583942314821
352,12.674288038779036,401.4583942314821,12.674288038779036,401.4583942314821
352,12.674288038779036,401.4583942314821,12.674288038779036,401.4583942314821
352,12.674288038779036,401.4583942314821,12.674288038779036,401.4583942314821
352,12.674288038779036,401.4583942314821,12.674288038779036,401.4583942314821
352,12.674288038779036,401.4583942314821,12.674288038779036,401.4583942314821
352,12.674288038779036,401.4583942314821,12.674288038779036,401.4583942314821
352,12.674288038779036,401.4583942314821,12.674288038779036,401.4583942314821
352,12.674288038779036,401.4583942314821,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,14.711511029678448,403.66060277867984
352,14.711511029678448,403.66060277867984,17.6942322952494,403.98212082158074
352,17.6942322952494,403.98212082158074,20.693419738084742,404.0519397498079
352,20.693419738084742,404.0519397498079,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.780147143644474,407.05068588063074
352,20.780147143644474,407.05068588063074,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.47247098158779,410.03486673629317
352,20.47247098158779,410.03486673629317,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,20.220650603603545,413.02427913628617
352,20.220650603603545,413.02427913628617,23.00510107287345,414.1408970584881
352,23.00510107287345,414.1408970584881,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,25.867224282677338,413.24186939934634
352,25.867224282677338,413.24186939934634,28.61920745190202,414.4362682591516
352,28.61920745190202,414.4362682591516,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,31.43244895356525,415.4782242339027
352,31.43244895356525,415.4782242339027,30.026564226313827,418.1284106676619
352,30.026564226313827,418.1284106676619,27.77520459041652,420.11118140323686
352,27.77520459041652,420.11118140323686,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,30.7217883779696,419.54758227004965
352,30.7217883779696,419.54758227004965,28.470428742072293,421.5303530056246
352,28.470428742072293,421.5303530056246,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,27.643373360682258,424.41409699497484
352,27.643373360682258,424.41409699497484,24.951493983704914,425.73840263182916
352,24.951493983704914,425.73840263182916,27.94777626878898,425.8877092562348
352,27.94777626878898,425.8877092562348,27.809593614750042,428.88452515884256
352,27.809593614750042,428.88452515884256,30.443334301530598,427.44806771262404
352,30.443334301530598,427.44806771262404,32.07864775335358,429.9631720671761
