creatureKey,action_time,action_type,selection_type,target_key
180,1782777637082,SLEEP,RANDOM,180
180,1782777637099,SLEEP,RANDOM,180
180,1782777637134,SLEEP,RANDOM,180
180,1782777637168,SLEEP,RANDOM,180
180,1782777637183,SLEEP,RANDOM,180
180,1782777637199,SLEEP,AFFORDANCE,30
180,1782777637205,SLEEP,AFFORDANCE,30
180,1782777637209,SLEEP,AFFORDANCE,166
180,1782777637216,SLEEP,RANDOM,180
180,1782777637256,SLEEP,RANDOM,180
180,1782777637264,SLEEP,AFFORDANCE,30
180,1782777637277,AVOID,AFFORDANCE,132
180,1782777637319,APPROACH,AFFORDANCE,30
180,1782777637418,SLEEP,AFFORDANCE,30
180,1782777637479,SLEEP,RANDOM,166
180,1782777637575,SLEEP,RANDOM,166
180,1782777637628,SLEEP,RANDOM,180
180,1782777637631,SLEEP,RANDOM,180
180,1782777637651,SLEEP,RANDOM,180
180,1782777637712,SLEEP,RANDOM,166
180,1782777637742,SLEEP,AFFORDANCE,49
180,1782777637762,SLEEP,AFFORDANCE,30
180,1782777637774,SLEEP,RANDOM,30
180,1782777637778,SLEEP,AFFORDANCE,30
180,1782777637801,APPROACH,RANDOM,166
180,1782777637813,APPROACH,RANDOM,166
180,1782777637888,WANDER,RANDOM,180
180,1782777637891,SLEEP,RANDOM,30
180,1782777637953,SLEEP,RANDOM,180
180,1782777637960,SLEEP,RANDOM,180
180,1782777637963,SLEEP,AFFORDANCE,30
180,1782777637966,SLEEP,AFFORDANCE,30
180,1782777637968,SLEEP,RANDOM,180
180,1782777637969,SLEEP,RANDOM,180
180,1782777637971,SLEEP,RANDOM,180
180,1782777638061,SLEEP,AFFORDANCE,166
180,1782777638086,SLEEP,RANDOM,180
180,1782777638221,SLEEP,RANDOM,180
180,1782777638313,AVOID,AFFORDANCE,132
180,1782777638316,SLEEP,RANDOM,180
180,1782777638319,SLEEP,AFFORDANCE,30
180,1782777638349,SLEEP,RANDOM,180
180,1782777638351,SLEEP,RANDOM,180
180,1782777638353,SLEEP,RANDOM,180
180,1782777638355,SLEEP,RANDOM,180
180,1782777638397,SLEEP,AFFORDANCE,30
180,1782777638414,SLEEP,AFFORDANCE,30
180,1782777638418,SLEEP,RANDOM,166
180,1782777638420,SLEEP,RANDOM,30
180,1782777638424,SLEEP,RANDOM,180
180,1782777638454,AVOID,AFFORDANCE,30
180,1782777638458,AVOID,AFFORDANCE,30
180,1782777638459,AVOID,RANDOM,30
180,1782777638462,APPROACH,AFFORDANCE,30
180,1782777638464,SLEEP,AFFORDANCE,30
180,1782777638465,SLEEP,RANDOM,30
180,1782777638468,SLEEP,AFFORDANCE,30
180,1782777638470,SLEEP,RANDOM,180
180,1782777638494,SLEEP,RANDOM,180
180,1782777638497,SLEEP,RANDOM,180
180,1782777638526,SLEEP,AFFORDANCE,49
180,1782777638530,SLEEP,AFFORDANCE,30
180,1782777638570,SLEEP,RANDOM,30
180,1782777638579,SLEEP,RANDOM,180
180,1782777638791,SLEEP,RANDOM,132
180,1782777638831,AVOID,AFFORDANCE,30
180,1782777638834,WANDER,RANDOM,180
180,1782777638840,SLEEP,RANDOM,180
180,1782777638917,SLEEP,RANDOM,180
