creature_key,onset_cycle,batch_index,batch_size,loss
180,1644,6,16,0.13611755
180,1644,7,16,1.2631836
180,1657,0,16,0.27364329
180,1657,1,16,1.3504329
180,1657,2,16,0.20649287
180,1657,3,16,1.4202403
180,1657,4,16,0.1563822
180,1657,5,16,1.2598732
180,1657,6,16,0.13611607
180,1657,7,16,1.2631762
180,1669,0,16,0.27364495
180,1669,1,16,1.3504202
180,1669,2,16,0.206493
180,1669,3,16,1.4202514
180,1669,4,16,0.15638258
180,1669,5,16,1.2598741
180,1669,6,16,0.13611315
180,1669,7,16,1.2631724
180,1683,0,16,0.27261603
180,1683,1,16,1.3495594
180,1683,2,16,0.20644245
180,1683,3,16,1.2070355
180,1683,4,16,0.17963524
180,1683,5,16,1.2186102
180,1683,6,16,0.15642013
180,1683,7,16,1.4518329
180,1696,0,16,0.2729313
180,1696,1,16,1.1373563
180,1696,2,16,0.23681624
180,1696,3,16,1.1605017
180,1696,4,16,0.20625068
180,1696,5,16,1.3992306
180,1696,6,16,0.15665853
180,1696,7,16,1.4743726
180,1711,0,16,0.2729264
180,1711,1,16,1.1373839
180,1711,2,16,0.23681167
180,1711,3,16,1.1604921
180,1711,4,16,0.20625311
180,1711,5,16,1.3992493
