creatureKey,regulatingCount,batches
346,0,467
346,1,18
346,2,10
346,3,6
346,4,5
346,5,25
346,7,3
346,9,1
346,10,14
346,11,2
346,12,3
346,14,4
346,15,2
346,16,2
346,18,2
346,21,2
346,22,1
346,23,3
346,25,2
346,26,1
346,31,1
346,34,1
346,40,2
346,44,1
346,45,2
346,47,1
346,57,1
346,65,1
346,80,1
346,82,1
346,83,1
346,88,1
346,92,1
