creatureKey,action_time,action_type,selection_type,target_key
182,1782723733940,WANDER,RANDOM,182
182,1782723733999,WANDER,RANDOM,182
182,1782723734054,AVOID,AFFORDANCE,107
182,1782723734066,AVOID,AFFORDANCE,93
182,1782723734094,SLEEP,AFFORDANCE,179
182,1782723734101,SLEEP,RANDOM,129
182,1782723734181,SLEEP,RANDOM,179
182,1782723734204,SLEEP,RANDOM,182
182,1782723734266,SLEEP,RANDOM,182
182,1782723734313,SLEEP,RANDOM,182
182,1782723734319,SLEEP,AFFORDANCE,151
182,1782723734324,SLEEP,AFFORDANCE,91
182,1782723734479,SLEEP,RANDOM,182
182,1782723734591,SLEEP,AFFORDANCE,15
182,1782723734713,SLEEP,AFFORDANCE,93
182,1782723734719,SLEEP,AFFORDANCE,151
182,1782723734732,SLEEP,RANDOM,182
182,1782723734781,AVOID,AFFORDANCE,91
182,1782723734841,WANDER,RANDOM,182
182,1782723734886,SLEEP,RANDOM,182
182,1782723734893,SLEEP,RANDOM,71
182,1782723734899,SLEEP,AFFORDANCE,93
182,1782723734915,SLEEP,RANDOM,182
182,1782723734973,SLEEP,AFFORDANCE,93
182,1782723735086,SLEEP,AFFORDANCE,93
182,1782723735175,SLEEP,AFFORDANCE,91
182,1782723735181,SLEEP,RANDOM,182
182,1782723735253,SLEEP,RANDOM,182
182,1782723735257,SLEEP,RANDOM,15
182,1782723735318,SLEEP,RANDOM,93
182,1782723735327,SLEEP,AFFORDANCE,151
182,1782723735385,SLEEP,AFFORDANCE,71
182,1782723735394,SLEEP,RANDOM,15
182,1782723735479,SLEEP,AFFORDANCE,151
182,1782723735513,SLEEP,AFFORDANCE,93
182,1782723735523,SLEEP,AFFORDANCE,151
182,1782723735558,SLEEP,AFFORDANCE,93
182,1782723735585,SLEEP,AFFORDANCE,110
182,1782723735591,AVOID,AFFORDANCE,151
182,1782723735598,WANDER,RANDOM,182
182,1782723735665,APPROACH,AFFORDANCE,91
182,1782723735724,SLEEP,AFFORDANCE,179
182,1782723735768,SLEEP,AFFORDANCE,151
182,1782723735774,SLEEP,RANDOM,182
182,1782723735778,SLEEP,RANDOM,182
182,1782723735819,SLEEP,AFFORDANCE,93
182,1782723735822,SLEEP,RANDOM,182
182,1782723735826,SLEEP,AFFORDANCE,151
182,1782723735865,SLEEP,AFFORDANCE,93
182,1782723735896,SLEEP,RANDOM,182
182,1782723735968,SLEEP,RANDOM,15
182,1782723735975,SLEEP,RANDOM,182
182,1782723736006,APPROACH,AFFORDANCE,93
182,1782723736053,APPROACH,AFFORDANCE,179
182,1782723736081,WANDER,RANDOM,182
182,1782723736122,AVOID,AFFORDANCE,93
182,1782723736126,SLEEP,AFFORDANCE,151
182,1782723736135,SLEEP,AFFORDANCE,91
182,1782723736138,SLEEP,RANDOM,182
182,1782723736224,SLEEP,AFFORDANCE,93
182,1782723736230,SLEEP,AFFORDANCE,91
182,1782723736426,SLEEP,AFFORDANCE,93
182,1782723736432,SLEEP,RANDOM,182
182,1782723736694,SLEEP,AFFORDANCE,151
182,1782723736742,SLEEP,AFFORDANCE,91
182,1782723736837,SLEEP,AFFORDANCE,93
182,1782723736840,SLEEP,AFFORDANCE,151
182,1782723736891,SLEEP,RANDOM,182
182,1782723736897,SLEEP,RANDOM,182
182,1782723736944,SLEEP,RANDOM,182
182,1782723737042,AVOID,AFFORDANCE,91
182,1782723737075,APPROACH,AFFORDANCE,93
182,1782723737107,WANDER,RANDOM,182
182,1782723737118,SLEEP,RANDOM,107
182,1782723737124,SLEEP,RANDOM,182
182,1782723737186,SLEEP,RANDOM,179
182,1782723737192,SLEEP,RANDOM,182
182,1782723737392,SLEEP,RANDOM,182
182,1782723737398,SLEEP,RANDOM,182
182,1782723737477,SLEEP,AFFORDANCE,93
182,1782723737482,SLEEP,AFFORDANCE,179
182,1782723737694,SLEEP,RANDOM,182
182,1782723737696,SLEEP,AFFORDANCE,15
182,1782723737726,SLEEP,AFFORDANCE,91
182,1782723737734,SLEEP,RANDOM,182
182,1782723737735,SLEEP,AFFORDANCE,93
182,1782723737764,WANDER,RANDOM,182
182,1782723737777,WANDER,RANDOM,182
182,1782723737778,SLEEP,RANDOM,182
182,1782723737780,SLEEP,RANDOM,182
182,1782723737782,SLEEP,AFFORDANCE,151
182,1782723737892,SLEEP,RANDOM,182
182,1782723737893,SLEEP,RANDOM,182
182,1782723737921,SLEEP,RANDOM,182
182,1782723737981,SLEEP,RANDOM,182
182,1782723737984,SLEEP,AFFORDANCE,91
182,1782723738028,SLEEP,AFFORDANCE,71
182,1782723738033,SLEEP,AFFORDANCE,107
182,1782723738037,SLEEP,RANDOM,182
182,1782723738179,AVOID,RANDOM,179
182,1782723738186,AVOID,AFFORDANCE,93
182,1782723738294,WANDER,RANDOM,182
182,1782723738381,SLEEP,RANDOM,182
182,1782723738384,SLEEP,RANDOM,182
182,1782723738419,SLEEP,RANDOM,182
