creatureKey,action_time,action_type,selection_type,target_key
347,1782776560273,SLEEP,RANDOM,347
347,1782776560280,SLEEP,RANDOM,347
347,1782776560379,SLEEP,RANDOM,347
347,1782776560384,SLEEP,RANDOM,347
347,1782776560395,SLEEP,RANDOM,347
347,1782776562432,SLEEP,RANDOM,285
347,1782776562433,SLEEP,RANDOM,9
347,1782776562434,SLEEP,RANDOM,337
347,1782776562435,SLEEP,RANDOM,347
347,1782776562436,SLEEP,RANDOM,347
347,1782776563901,SLEEP,RANDOM,285
347,1782776563904,AVOID,RANDOM,282
347,1782776563905,SLEEP,AFFORDANCE,99
347,1782776563907,SLEEP,RANDOM,347
347,1782776563910,SLEEP,RANDOM,347
347,1782776564501,SLEEP,RANDOM,99
347,1782776564502,SLEEP,RANDOM,285
347,1782776564504,SLEEP,RANDOM,211
347,1782776564512,SLEEP,RANDOM,347
347,1782776564519,SLEEP,AFFORDANCE,162
347,1782776564587,SLEEP,RANDOM,310
347,1782776564591,SLEEP,RANDOM,347
347,1782776564592,SLEEP,RANDOM,347
347,1782776564598,WANDER,RANDOM,347
347,1782776564599,WANDER,RANDOM,347
347,1782776566557,APPROACH,RANDOM,99
347,1782776566558,APPROACH,RANDOM,218
347,1782776566559,APPROACH,RANDOM,257
347,1782776566560,AVOID,AFFORDANCE,257
347,1782776566561,SLEEP,AFFORDANCE,257
347,1782776566574,SLEEP,AFFORDANCE,257
347,1782776566581,SLEEP,RANDOM,347
347,1782776566582,SLEEP,RANDOM,347
347,1782776566583,SLEEP,AFFORDANCE,257
347,1782776566587,SLEEP,RANDOM,335
347,1782776566588,SLEEP,AFFORDANCE,257
347,1782776566589,SLEEP,AFFORDANCE,257
347,1782776566604,SLEEP,AFFORDANCE,257
347,1782776566616,SLEEP,AFFORDANCE,257
347,1782776566632,SLEEP,AFFORDANCE,257
347,1782776566634,AVOID,AFFORDANCE,257
347,1782776566636,SLEEP,RANDOM,347
347,1782776566637,SLEEP,RANDOM,347
347,1782776566638,SLEEP,AFFORDANCE,257
347,1782776566642,SLEEP,AFFORDANCE,257
347,1782776566650,SLEEP,RANDOM,9
347,1782776566651,SLEEP,AFFORDANCE,257
347,1782776566652,SLEEP,RANDOM,347
347,1782776566654,SLEEP,RANDOM,347
347,1782776566664,SLEEP,AFFORDANCE,257
347,1782776566725,SLEEP,RANDOM,257
347,1782776566726,SLEEP,AFFORDANCE,138
347,1782776566735,AVOID,AFFORDANCE,218
347,1782776566736,SLEEP,RANDOM,347
347,1782776566740,SLEEP,RANDOM,347
347,1782776567488,SLEEP,RANDOM,335
347,1782776567489,SLEEP,RANDOM,337
347,1782776567499,SLEEP,RANDOM,211
347,1782776567502,SLEEP,RANDOM,347
347,1782776567503,SLEEP,RANDOM,257
347,1782776567507,SLEEP,RANDOM,310
347,1782776567508,SLEEP,RANDOM,347
347,1782776567509,SLEEP,AFFORDANCE,282
347,1782776567512,SLEEP,RANDOM,347
347,1782776567516,SLEEP,RANDOM,347
347,1782776567527,AVOID,RANDOM,211
347,1782776567533,SLEEP,RANDOM,99
347,1782776567535,SLEEP,RANDOM,335
347,1782776567536,SLEEP,RANDOM,347
347,1782776567540,SLEEP,RANDOM,283
347,1782776567542,SLEEP,RANDOM,257
347,1782776567548,SLEEP,AFFORDANCE,257
347,1782776567549,SLEEP,RANDOM,347
347,1782776567552,SLEEP,RANDOM,347
347,1782776567556,SLEEP,AFFORDANCE,283
347,1782776567558,SLEEP,RANDOM,70
347,1782776567559,SLEEP,RANDOM,347
347,1782776567560,SLEEP,RANDOM,347
347,1782776567575,SLEEP,RANDOM,347
347,1782776567576,SLEEP,RANDOM,347
347,1782776567577,SLEEP,RANDOM,162
347,1782776567595,SLEEP,RANDOM,347
347,1782776567596,SLEEP,RANDOM,347
347,1782776567597,SLEEP,RANDOM,347
347,1782776567598,SLEEP,RANDOM,347
347,1782776567599,SLEEP,RANDOM,99
347,1782776567601,WANDER,RANDOM,347
347,1782776567603,SLEEP,RANDOM,347
347,1782776567619,SLEEP,RANDOM,347
