creatureKey,regulatingCount,batches
347,0,175
347,1,13
347,2,7
347,3,7
347,4,12
347,5,26
347,6,8
347,7,4
347,8,3
347,9,3
347,10,7
347,11,2
347,12,4
347,13,2
347,14,4
347,15,4
347,16,1
347,17,2
347,18,2
347,19,3
347,20,3
347,21,2
347,23,2
347,24,2
347,25,2
347,27,2
347,28,1
347,34,2
347,36,2
347,38,1
347,41,1
347,43,1
347,44,3
347,45,1
347,47,1
347,59,1
347,63,1
347,69,1
347,70,1
347,98,1
347,238,1
347,760,1
