creatureKey,action_time,action_type,selection_type,target_key
348,1782742958030,WANDER,RANDOM,348
348,1782742958042,WANDER,RANDOM,348
348,1782742958066,SLEEP,RANDOM,348
348,1782742958233,SLEEP,RANDOM,348
348,1782742958238,SLEEP,RANDOM,348
348,1782742958346,SLEEP,AFFORDANCE,5
348,1782742958537,SLEEP,RANDOM,348
348,1782742958547,SLEEP,AFFORDANCE,5
348,1782742958554,SLEEP,RANDOM,348
348,1782742958605,SLEEP,AFFORDANCE,5
348,1782742960213,SLEEP,RANDOM,270
348,1782742960225,SLEEP,RANDOM,57
348,1782742960243,SLEEP,RANDOM,348
348,1782742960249,APPROACH,AFFORDANCE,281
348,1782742960250,APPROACH,RANDOM,5
348,1782742960359,AVOID,RANDOM,270
348,1782742960362,SLEEP,AFFORDANCE,88
348,1782742960363,SLEEP,AFFORDANCE,270
348,1782742960364,SLEEP,RANDOM,348
348,1782742960375,SLEEP,RANDOM,348
348,1782742960932,SLEEP,RANDOM,270
348,1782742960934,SLEEP,RANDOM,348
348,1782742960941,SLEEP,RANDOM,5
348,1782742960942,SLEEP,RANDOM,348
348,1782742960943,SLEEP,AFFORDANCE,88
348,1782742960950,SLEEP,RANDOM,5
348,1782742961220,SLEEP,AFFORDANCE,88
348,1782742961232,SLEEP,RANDOM,348
348,1782742961234,SLEEP,RANDOM,348
348,1782742961235,SLEEP,AFFORDANCE,270
348,1782742961438,AVOID,RANDOM,5
348,1782742961488,SLEEP,RANDOM,211
348,1782742961496,SLEEP,AFFORDANCE,281
348,1782742961504,SLEEP,RANDOM,348
348,1782742961506,SLEEP,AFFORDANCE,211
348,1782742961784,SLEEP,RANDOM,5
348,1782742961786,SLEEP,RANDOM,348
348,1782742961796,SLEEP,AFFORDANCE,281
348,1782742961801,SLEEP,RANDOM,211
348,1782742961818,SLEEP,AFFORDANCE,281
348,1782742961824,SLEEP,RANDOM,211
348,1782742961825,SLEEP,RANDOM,211
348,1782742961834,WANDER,RANDOM,348
348,1782742961853,SLEEP,AFFORDANCE,281
348,1782742961864,SLEEP,AFFORDANCE,211
348,1782742961865,SLEEP,RANDOM,281
348,1782742961871,SLEEP,RANDOM,348
348,1782742961879,SLEEP,AFFORDANCE,281
348,1782742961886,SLEEP,AFFORDANCE,5
348,1782742961887,SLEEP,RANDOM,348
348,1782742961894,SLEEP,AFFORDANCE,211
348,1782742961896,SLEEP,RANDOM,272
348,1782742961900,SLEEP,RANDOM,348
348,1782742961906,SLEEP,RANDOM,348
348,1782742961907,SLEEP,RANDOM,348
348,1782742961911,APPROACH,RANDOM,211
348,1782742961926,SLEEP,RANDOM,348
348,1782742961928,SLEEP,AFFORDANCE,270
348,1782742961940,SLEEP,RANDOM,348
348,1782742961941,SLEEP,RANDOM,348
348,1782742962466,SLEEP,RANDOM,272
348,1782742962492,SLEEP,RANDOM,211
348,1782742962494,SLEEP,RANDOM,348
348,1782742962496,SLEEP,RANDOM,88
348,1782742962501,SLEEP,RANDOM,211
348,1782742964326,SLEEP,RANDOM,142
348,1782742964327,SLEEP,RANDOM,211
348,1782742964329,SLEEP,RANDOM,195
348,1782742964335,WANDER,RANDOM,348
348,1782742964336,WANDER,RANDOM,348
348,1782742964369,APPROACH,RANDOM,211
348,1782742964518,AVOID,RANDOM,5
348,1782742964534,AVOID,RANDOM,281
348,1782742964536,AVOID,RANDOM,211
348,1782742964539,WANDER,RANDOM,348
348,1782742964541,SLEEP,RANDOM,88
348,1782742964550,SLEEP,RANDOM,272
348,1782742964553,SLEEP,RANDOM,57
348,1782742964588,SLEEP,RANDOM,348
348,1782742964599,SLEEP,AFFORDANCE,195
348,1782742965264,SLEEP,RANDOM,272
348,1782742965266,SLEEP,AFFORDANCE,281
348,1782742965268,SLEEP,RANDOM,348
348,1782742965269,SLEEP,RANDOM,348
348,1782742965272,SLEEP,RANDOM,348
348,1782742965274,SLEEP,RANDOM,211
348,1782742965277,SLEEP,RANDOM,348
348,1782742965284,WANDER,RANDOM,348
348,1782742965285,SLEEP,RANDOM,348
348,1782742965287,SLEEP,RANDOM,348
348,1782742965298,SLEEP,RANDOM,5
348,1782742965303,SLEEP,RANDOM,281
348,1782742965305,SLEEP,RANDOM,348
348,1782742965312,SLEEP,AFFORDANCE,281
348,1782742965327,SLEEP,RANDOM,281
348,1782742965334,SLEEP,RANDOM,272
348,1782742965336,SLEEP,RANDOM,348
348,1782742965338,SLEEP,AFFORDANCE,195
348,1782742965342,SLEEP,RANDOM,211
348,1782742965353,WANDER,RANDOM,348
348,1782742965362,AVOID,RANDOM,5
348,1782742965364,SLEEP,AFFORDANCE,142
348,1782742965365,SLEEP,RANDOM,348
348,1782742965371,SLEEP,AFFORDANCE,272
348,1782742965373,SLEEP,AFFORDANCE,270
348,1782742965474,SLEEP,RANDOM,272
348,1782742965491,SLEEP,AFFORDANCE,272
348,1782742965500,SLEEP,AFFORDANCE,270
348,1782742965502,SLEEP,RANDOM,348
348,1782742965503,SLEEP,RANDOM,348
348,1782742965507,SLEEP,RANDOM,272
348,1782742965510,SLEEP,RANDOM,348
348,1782742965525,SLEEP,RANDOM,348
348,1782742965528,AVOID,AFFORDANCE,5
348,1782742965530,AVOID,RANDOM,88
348,1782742965710,APPROACH,RANDOM,142
348,1782742965712,WANDER,RANDOM,348
348,1782742965714,AVOID,AFFORDANCE,5
348,1782742965716,SLEEP,RANDOM,348
348,1782742965718,SLEEP,RANDOM,211
348,1782742965720,SLEEP,RANDOM,142
348,1782742965734,SLEEP,RANDOM,5
348,1782742965736,SLEEP,RANDOM,348
348,1782742965737,SLEEP,RANDOM,348
348,1782742966333,SLEEP,RANDOM,211
348,1782742966516,SLEEP,RANDOM,211
348,1782742966524,SLEEP,RANDOM,272
348,1782742966530,SLEEP,RANDOM,281
348,1782742966535,SLEEP,RANDOM,348
348,1782742966575,APPROACH,AFFORDANCE,281
348,1782742966576,APPROACH,RANDOM,270
348,1782742966587,AVOID,AFFORDANCE,211
348,1782742966596,WANDER,RANDOM,348
348,1782742967774,SLEEP,RANDOM,348
348,1782742967775,SLEEP,RANDOM,348
348,1782742967783,SLEEP,RANDOM,281
348,1782742967971,SLEEP,RANDOM,5
348,1782742967986,SLEEP,AFFORDANCE,281
348,1782742967987,SLEEP,RANDOM,348
348,1782742967990,SLEEP,RANDOM,348
348,1782742967992,SLEEP,RANDOM,281
348,1782742967993,SLEEP,RANDOM,142
348,1782742967999,SLEEP,AFFORDANCE,57
348,1782742968002,SLEEP,RANDOM,348
348,1782742968005,SLEEP,AFFORDANCE,281
348,1782742968006,SLEEP,RANDOM,211
348,1782742968011,SLEEP,RANDOM,348
348,1782742968017,APPROACH,AFFORDANCE,57
348,1782742968020,WANDER,RANDOM,348
348,1782742968023,WANDER,RANDOM,348
348,1782742968135,APPROACH,RANDOM,5
348,1782742968145,SLEEP,RANDOM,142
348,1782742968147,SLEEP,AFFORDANCE,270
348,1782742968157,SLEEP,AFFORDANCE,57
348,1782742968167,SLEEP,AFFORDANCE,281
348,1782742968168,SLEEP,RANDOM,211
348,1782742968169,SLEEP,RANDOM,348
348,1782742968170,SLEEP,RANDOM,348
348,1782742968184,SLEEP,RANDOM,348
348,1782742968186,SLEEP,RANDOM,348
348,1782742968429,SLEEP,RANDOM,211
348,1782742968435,SLEEP,AFFORDANCE,270
348,1782742968440,APPROACH,AFFORDANCE,57
348,1782742968442,WANDER,RANDOM,348
348,1782742968443,SLEEP,RANDOM,348
348,1782742968444,SLEEP,RANDOM,281
348,1782742968460,SLEEP,RANDOM,348
348,1782742968461,SLEEP,RANDOM,211
348,1782742968463,SLEEP,RANDOM,348
348,1782742968470,SLEEP,RANDOM,348
348,1782742968639,SLEEP,RANDOM,5
348,1782742968645,SLEEP,RANDOM,5
348,1782742968651,SLEEP,RANDOM,348
348,1782742968659,SLEEP,AFFORDANCE,142
348,1782742968660,SLEEP,AFFORDANCE,272
348,1782742969122,SLEEP,RANDOM,142
348,1782742969151,AVOID,AFFORDANCE,270
348,1782742969173,AVOID,AFFORDANCE,57
348,1782742969177,SLEEP,RANDOM,348
348,1782742969182,SLEEP,AFFORDANCE,281
348,1782742969184,SLEEP,RANDOM,142
348,1782742969192,SLEEP,AFFORDANCE,142
348,1782742969194,SLEEP,RANDOM,348
348,1782742969206,SLEEP,AFFORDANCE,272
348,1782742969224,SLEEP,RANDOM,348
348,1782742971158,SLEEP,RANDOM,281
348,1782742971159,SLEEP,RANDOM,5
348,1782742971160,SLEEP,AFFORDANCE,88
348,1782742971164,SLEEP,RANDOM,281
348,1782742971173,WANDER,RANDOM,348
348,1782742971175,AVOID,RANDOM,281
348,1782742971176,SLEEP,RANDOM,348
348,1782742971179,SLEEP,RANDOM,348
348,1782742971181,SLEEP,RANDOM,348
348,1782742971183,SLEEP,RANDOM,348
348,1782742973161,SLEEP,RANDOM,281
348,1782742973165,SLEEP,RANDOM,281
348,1782742973166,SLEEP,RANDOM,57
