time,simpleEfficiency,complexEfficiency
1.116,0.47950875399874515,0.7213220574008387
1.118,0.48021292090930034,0.7234329151886493
1.119,0.4816187222627093,0.7246179229280881
1.123,0.48825039646508517,0.7344131570461151
1.136,0.48998304500339623,0.7370017736214134
1.16,,0.7395805224121259
1.174,,0.7421494034182533
1.199,,0.7447084166397948
1.2,,0.7447084166397948
1.216,,0.7475118845533711
1.217,,0.7477662070299916
1.219,,0.7497968397291209
1.22,,0.7497968397291209
1.236,,0.7523262495969055
1.237,,0.7523262495969056
1.252,,0.7548457916801048
1.274,,0.7573554659787183
1.287,,0.7598552724927461
1.302,,0.7623452112221881
1.319,,0.7648252821670449
1.338,,0.7672954853273157
1.353,,0.7697558207030011
1.354,,0.7697558207030011
1.376,,0.7722062882941009
1.377,,0.7724507429861356
1.386,,0.774646888100615
1.415,,0.7770776201225434
1.421,,0.7794984843598863
1.466,0.5202980882091494,0.7820698191981106
1.467,,0.7828711164140626
1.487,,0.7843106094808151
1.502,,0.7867018703644012
1.503,,0.7867018703644012
1.513,0.5235664846852828,
1.514,0.5235664846852828,0.7867018703644012
1.515,0.5235664846852828,0.7867018703644012
1.516,0.5240548352017466,0.7878458863592417
1.517,0.5269772363204565,0.7919279097065491
1.518,0.5274626655065765,0.7928729674298642
1.521,0.53325483125785,
1.522,0.53325483125785,0.8008422121896194
1.524,0.53325483125785,0.8008422121896193
1.525,0.53325483125785,0.8008422121896193
1.526,,0.8008422121896193
1.53,0.53325483125785,0.8008422121896194
1.534,0.53325483125785,0.8008422121896193
1.535,0.53325483125785,0.8008422121896193
1.536,0.53325483125785,
1.559,0.5427703477294076,
1.56,0.5427703477294076,
1.561,0.5427703477294076,0.8146273137697553
1.562,0.5427703477294076,0.8146273137697552
1.563,0.5427703477294076,
1.564,0.5427703477294076,0.8146273137697553
1.565,0.5427703477294076,0.8146273137697552
1.566,0.5427703477294076,0.8146273137697552
1.567,0.5427703477294076,
1.568,0.5427703477294076,0.8146273137697553
1.62,0.5551941770934492,
1.622,0.5555009685405552,0.8328924501773664
1.623,0.5555009685405552,0.8328924501773664
1.624,0.5555009685405552,0.8328924501773664
1.625,0.5555009685405552,
1.64,0.5584063020163204,0.8373911284531914
1.653,0.5597767768681157,0.8389773621412491
1.654,0.5597767768681157,
1.655,,0.8389773621412491
1.659,0.5628090104095875,0.8432763624637257
1.66,,0.8432763624637257
1.69,,0.84549621206063
1.695,0.5658231050210174,0.84753589164786
1.696,0.5673233841620337,0.8496508545630488
1.697,0.5673233841620337,0.8496508545630488
1.698,,0.8496508545630488
1.699,0.5673233841620337,0.8496508545630488
1.7,0.5685203710811881,0.8513357200902981
1.706,0.5734276659120026,
1.707,0.5735756376077897,
1.715,0.5735756376077897,
1.716,0.5735756376077897,0.8584259425991664
1.72,0.5735756376077897,0.8584259425991664
1.721,0.5735756376077897,
1.723,0.5771131427166132,
1.724,0.5777002546077651,0.8640261514027782
1.74,0.5806252692611199,
1.741,0.5806252692611199,0.8682414704933944
1.744,0.5806252692611199,0.8682414704933944
1.746,0.5806252692611199,0.8682414704933944
1.747,0.5806252692611199,0.8682414704933944
1.749,0.5806252692611199,0.8682414704933944
1.759,0.5878614829411057,0.8782242179942007
1.772,,0.880191164140605
1.786,,0.880191164140605
1.812,,0.8840954530796571
1.83,,0.8840954530796571
1.831,,0.8840954530796571
1.838,,0.8879602708803667
1.839,,0.8879602708803667
1.861,0.5964028731202642,0.889877878103843
1.862,0.5964028731202642,0.8898778781038429
1.863,0.5964028731202642,0.889877878103843
1.877,0.5964028731202642,0.889877878103843
1.891,0.6020123146803237,0.8974496291518922
1.892,,0.8974496291518922
1.906,,0.8993178974524405
1.914,0.6047918937164015,
1.915,,0.9012689219606637
1.92,,0.90302483069978
1.921,,0.9030248306997801
1.934,0.6075548452107706,0.9048634956465715
1.935,0.6075548452107706,
1.941,0.6089301167363964,
1.942,,0.9066922928087773
1.974,0.6103012686299832,0.9085112221863975
1.975,,0.9085112221863975
1.988,0.6116683132319071,
1.989,,0.9103202837794321
1.996,0.6133032971655095,0.9130508744276101
1.997,0.6145257720018844,0.9146217710416056
2.002,,0.917457852305714
2.02,,0.9192175749758205
2.043,0.6197850141358565,
2.044,0.6197850141358565,0.9209674298613413
2.05,0.6211236501354728,0.9227074169622765
2.051,,0.9227074169622764
2.053,,0.9227074169622764
2.054,,0.9227074169622765
2.07,,0.9261577878103902
2.089,,0.9261577878103902
2.127,0.6264382151690187,0.929568687520161
2.128,0.6264382151690187,0.929568687520161
2.129,0.6264382151690187,0.929568687520161
2.131,0.6264382151690187,0.929568687520161
2.132,0.6264382151690187,0.929568687520161
2.162,0.6316893865448304,0.936272073524676
2.163,0.6316893865448304,0.936272073524676
2.164,0.6340319332888936,0.9395645598194197
2.189,0.6355866182171236,
2.19,0.6355866182171236,0.941196001289913
2.215,0.6368779204406604,0.9428175749758207
2.221,,0.9444292808771431
2.224,0.6381653545625802,0.944429280877143
2.225,0.6381653545625802,0.9444292808771431
2.226,0.6381653545625802,0.944429280877143
2.229,0.6381653545625802,0.944429280877143
2.23,0.6381653545625802,
2.232,0.6381653545625802,
2.233,0.6381653545625802,0.9444292808771431
2.234,0.6394489321697986,0.9460311189938796
2.266,0.6508294822155811,
2.267,,0.9600036117381558
2.271,,0.9600036117381558
2.28,0.6533170352006779,0.963000064495331
2.282,0.6545552258804134,
2.283,0.6552140605050485,0.9650740960980397
2.284,0.6570204913329813,0.9674207352467011
2.285,0.6570204913329813,0.9674207352467011
2.302,0.6594710094789955,
2.303,0.6594710094789955,0.9703185101580203
2.304,0.6594710094789955,0.9703185101580203
2.305,0.6594710094789955,0.9703185101580203
2.312,0.663119328332724,
2.313,0.663119328332724,0.9745911641406068
2.314,0.663119328332724,0.9745911641406068
2.318,0.6655333630165764,0.9773902612060695
2.329,0.6667349596314072,0.9787750080619224
2.33,0.6667349596314072,0.9787750080619224
2.331,,0.9787750080619224
2.333,0.667454189203264,0.9796697649145505
2.344,0.6715054598685423,
2.345,0.6715054598685423,0.984215317639478
2.356,0.6726891670403986,
2.357,0.6726891670403986,0.9855507255724028
2.362,0.6726891670403986,
2.363,0.6726891670403986,0.9855507255724028
2.373,0.6726891670403986,0.9855507255724026
2.375,0.6726891670403986,0.9855507255724028
2.394,0.6773886437818796,
2.395,,0.9907936794582461
2.402,0.6773886437818796,
2.403,,0.9907936794582461
2.406,0.6773886437818796,0.9907936794582461
2.428,0.680876427418968,
2.429,0.680876427418968,0.9946222831344796
2.433,0.6820320638153894,
2.434,0.6824161220428558,0.9958787487907196
2.435,0.6831842384977888,0.9971253466623738
2.438,0.6843329618357462,
2.439,,0.9983620767494424
2.45,0.6854782441677792,
2.451,0.6854782441677792,0.9995889390519255
2.466,0.6854782441677792,
2.467,0.6854782441677792,0.9995889390519255
2.472,0.6854782441677792,0.9995889390519254
2.477,0.6901381276833601,1.0046340045146795
2.478,0.6902510862416665,1.0046340045146795
2.491,0.6922782521021276,1.006742889390526
2.492,,1.006742889390526
2.505,0.6933997342814407,
2.506,,1.0079006772009098
2.511,0.6933997342814407,
2.512,,1.0079006772009098
2.519,,1.0090027593679527
2.525,0.6967440646122202,1.0113148339245472
2.57,0.6978521694300783,
2.572,,1.0124331505965884
2.586,,1.0124331505965884
2.587,,1.0124331505965884
2.61,0.7000584310099774,
2.611,0.7000584310099774,1.0146401805869143
2.617,0.7000584310099774,
2.618,0.7000584310099774,1.0146401805869143
2.619,,1.0146401805869143
2.636,,1.0189358271525382
2.637,,1.0189358271525382
2.654,0.7055165165644491,
2.655,0.7055165165644491,1.01998506933248
2.658,0.7055165165644491,
2.659,0.7055165165644491,1.0203325800279546
2.662,0.7076769297442873,1.022053950338607
2.663,0.7076769297442873,
2.683,0.7087522851154813,
2.684,0.7093243044551895,1.023478681715582
2.685,0.7099671133412833,1.0242841302805612
2.687,0.7108933418115341,
2.688,0.7108933418115341,1.0250832634634053
2.743,0.7119590624059176,1.0260732989358337
2.744,,1.0260732989358337
2.787,0.7130215906294685,
2.788,0.7130215906294685,1.0270534666236761
2.805,0.7140809360449479,1.0280237665269332
2.82,,1.0289841986456045
2.821,,1.0289841986456045
2.836,,1.0289841986456045
2.854,,1.0289841986456045
2.855,,1.0289841986456045
2.866,0.7151371081864719,
2.867,0.7151371081864719,1.0289841986456045
2.872,,1.0315092914543755
2.886,,1.0345395678813347
2.905,,1.0345395678813347
2.923,0.7214080326053012,1.0345395678813347
2.935,0.7214080326053012,
2.936,0.7214080326053012,1.0345395678813347
2.94,0.7214080326053013,1.0345395678813347
2.946,0.7214080326053012,1.0345395678813347
2.965,0.7275670902063394,
2.966,0.7275670902063394,1.0397396968719825
2.968,0.7275670902063394,1.0397396968719825
2.969,0.7291908679890184,1.041066401805875
2.97,0.7295955960620205,
2.999,0.7306052939696996,
3.0,0.7306052939696996,1.0422065462754009
3.004,0.7306052939696996,1.0422065462754009
3.005,0.7306052939696996,1.0422065462754009
3.007,0.7306052939696996,1.0422065462754009
3.018,0.7346139305192431,1.045357529829093
3.019,,1.045357529829093
3.026,0.7346139305192431,
3.027,,1.045357529829093
3.033,0.7346139305192431,
3.034,0.7346139305192431,
3.035,,1.045357529829093
3.038,0.7346139305192431,1.045357529829093
3.043,0.7346139305192431,
3.044,0.7346139305192431,1.045357529829093
3.05,0.7346139305192431,1.045357529829093
3.051,0.7346139305192431,1.045357529829093
3.052,,1.045357529829093
3.053,0.7346139305192431,1.045357529829093
3.058,0.7346139305192431,1.045357529829093
3.061,0.7346139305192431,1.045357529829093
3.063,0.7346139305192431,1.045357529829093
3.064,0.7346139305192431,1.045357529829093
3.069,,1.045357529829093
3.073,0.7346139305192431,1.045357529829093
3.074,0.7346139305192431,1.045357529829093
3.075,0.7346139305192431,1.045357529829093
