creatureKey,regulatingCount,batches
348,0,1095
348,1,38
348,2,28
348,3,18
348,4,23
348,5,108
348,6,9
348,7,9
348,8,4
348,9,15
348,10,22
348,11,3
348,12,6
348,13,6
348,14,6
348,15,11
348,16,2
348,17,3
348,18,4
348,19,4
348,20,6
348,21,1
348,23,1
348,24,4
348,25,3
348,26,2
348,27,1
348,28,2
348,29,3
348,30,3
348,32,1
348,33,3
348,34,1
348,35,1
348,37,1
348,38,1
348,40,2
348,42,1
348,44,1
348,45,1
348,46,1
348,47,1
348,50,1
348,57,1
348,63,1
348,66,2
348,71,1
348,73,1
348,77,1
348,92,1
348,177,1
