ids,initialXSeries,initialYSeries,finalXSeries,finalYSeries
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,90.94435240193847,434.99700502294036
352,90.94435240193847,434.99700502294036,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,93.90068085813911,434.4869833968711
352,93.90068085813911,434.4869833968711,94.72729936590052,437.3708526454027
352,94.72729936590052,437.3708526454027,94.72729936590052,437.3708526454027
352,94.72729936590052,437.3708526454027,94.72729936590052,437.3708526454027
352,94.72729936590052,437.3708526454027,94.72729936590052,437.3708526454027
352,94.72729936590052,437.3708526454027,94.72729936590052,437.3708526454027
352,94.72729936590052,437.3708526454027,94.72729936590052,437.3708526454027
352,94.72729936590052,437.3708526454027,94.72729936590052,437.3708526454027
352,94.72729936590052,437.3708526454027,94.72729936590052,437.3708526454027
352,94.72729936590052,437.3708526454027,94.72729936590052,437.3708526454027
