creatureKey,action_time,action_type,selection_type,target_key
98,1782155542405,SLEEP,RANDOM,98
98,1782155542436,SLEEP,RANDOM,98
98,1782155542445,WANDER,RANDOM,98
98,1782155542492,SLEEP,RANDOM,98
98,1782155542496,WANDER,RANDOM,98
98,1782155544823,APPROACH,AFFORDANCE,31
98,1782155544830,SLEEP,RANDOM,98
98,1782155544837,SLEEP,RANDOM,98
98,1782155544841,SLEEP,AFFORDANCE,57
98,1782155544843,AVOID,RANDOM,55
98,1782155544882,APPROACH,RANDOM,1
98,1782155544909,SLEEP,RANDOM,98
98,1782155544914,SLEEP,RANDOM,98
98,1782155544916,SLEEP,RANDOM,98
98,1782155544921,SLEEP,RANDOM,98
98,1782155546467,APPROACH,AFFORDANCE,57
98,1782155546474,APPROACH,AFFORDANCE,31
98,1782155546476,SLEEP,RANDOM,1
98,1782155546481,SLEEP,RANDOM,98
98,1782155546482,APPROACH,RANDOM,1
98,1782155546484,APPROACH,AFFORDANCE,31
98,1782155546486,AVOID,AFFORDANCE,57
98,1782155546502,SLEEP,RANDOM,98
98,1782155546510,SLEEP,RANDOM,1
98,1782155546512,WANDER,RANDOM,98
98,1782155546592,AVOID,RANDOM,57
98,1782155546593,WANDER,RANDOM,98
98,1782155546603,SLEEP,AFFORDANCE,1
98,1782155546605,WANDER,RANDOM,98
98,1782155546606,SLEEP,RANDOM,98
98,1782155546607,APPROACH,AFFORDANCE,1
98,1782155546631,WANDER,RANDOM,98
98,1782155546635,SLEEP,RANDOM,98
98,1782155546654,SLEEP,RANDOM,98
98,1782155546655,WANDER,RANDOM,98
98,1782155547017,SLEEP,RANDOM,57
98,1782155547020,SLEEP,RANDOM,98
98,1782155547021,WANDER,RANDOM,98
98,1782155547022,WANDER,RANDOM,98
98,1782155547023,SLEEP,RANDOM,98
98,1782155547349,AVOID,RANDOM,57
98,1782155547352,AVOID,AFFORDANCE,1
98,1782155547366,APPROACH,AFFORDANCE,57
98,1782155547368,AVOID,RANDOM,31
98,1782155547374,SLEEP,AFFORDANCE,57
98,1782155547376,AVOID,AFFORDANCE,1
98,1782155547377,SLEEP,RANDOM,98
98,1782155547398,WANDER,RANDOM,98
98,1782155547399,WANDER,RANDOM,98
98,1782155547400,SLEEP,RANDOM,98
98,1782155548318,AVOID,RANDOM,57
98,1782155548320,WANDER,RANDOM,98
98,1782155548323,WANDER,RANDOM,98
98,1782155548324,WANDER,RANDOM,98
98,1782155548331,SLEEP,RANDOM,98
98,1782155549925,AVOID,RANDOM,57
98,1782155549930,AVOID,RANDOM,1
98,1782155549935,APPROACH,RANDOM,72
98,1782155549936,APPROACH,RANDOM,72
98,1782155549965,SLEEP,RANDOM,98
98,1782155549980,AVOID,RANDOM,57
98,1782155550009,SLEEP,RANDOM,98
98,1782155550013,APPROACH,AFFORDANCE,72
98,1782155550029,SLEEP,RANDOM,98
98,1782155550044,SLEEP,RANDOM,98
98,1782155550070,SLEEP,RANDOM,1
98,1782155550071,SLEEP,RANDOM,98
98,1782155550072,AVOID,RANDOM,72
98,1782155550074,SLEEP,RANDOM,72
98,1782155550081,WANDER,RANDOM,98
98,1782155550089,EAT,RANDOM,1
98,1782155550091,WANDER,RANDOM,98
98,1782155550092,SLEEP,AFFORDANCE,1
98,1782155550094,WANDER,RANDOM,98
