creatureKey,time,object_key,object_type,distance,angle,direction
181,1782777637219,168,GREEN_APPLE,55.57810574715615,-0.17527562639565264,25.0
181,1782777637283,168,GREEN_APPLE,55.57810574715615,-0.17527562639565264,25.0
181,1782777637313,168,GREEN_APPLE,55.57810574715615,-0.17527562639565264,25.0
181,1782777637350,168,GREEN_APPLE,55.57810574715615,-0.17527562639565264,25.0
181,1782777637412,168,GREEN_APPLE,55.57810574715615,-0.17527562639565264,25.0
181,1782777637423,168,GREEN_APPLE,52.578105747156194,-0.1752756263956525,25.0
181,1782777637439,168,GREEN_APPLE,52.578105747156194,-0.1752756263956525,25.0
181,1782777637441,168,GREEN_APPLE,52.578105747156194,-0.1752756263956525,25.0
181,1782777637457,168,GREEN_APPLE,54.287827916771114,-0.1291306855134136,25.0
181,1782777637480,168,GREEN_APPLE,49.64959891671188,-0.2016722465747531,25.0
181,1782777637574,168,GREEN_APPLE,49.64959891671188,-0.2016722465747531,25.0
181,1782777637625,168,GREEN_APPLE,49.64959891671188,-0.2016722465747531,25.0
181,1782777637627,168,GREEN_APPLE,49.64959891671188,-0.2016722465747531,25.0
181,1782777637647,168,GREEN_APPLE,49.64959891671188,-0.2016722465747531,25.0
181,1782777637707,168,GREEN_APPLE,49.64959891671188,-0.2016722465747531,25.0
181,1782777637713,168,GREEN_APPLE,49.64959891671188,-0.2016722465747531,25.0
181,1782777637788,168,GREEN_APPLE,47.57559525772814,-0.24627544850209224,25.0
181,1782777637847,168,GREEN_APPLE,39.83259313648857,-0.3148600775518071,22.670791956172135
181,1782777637850,168,GREEN_APPLE,39.83259313648857,-0.3148600775518071,22.670791956172135
181,1782777637887,168,GREEN_APPLE,42.40005913095547,-0.3526227045411688,22.670791956172135
181,1782777637890,168,GREEN_APPLE,42.40005913095547,-0.3526227045411688,22.670791956172135
181,1782777637949,168,GREEN_APPLE,42.40005913095547,-0.3526227045411688,22.670791956172135
181,1782777638040,168,GREEN_APPLE,42.40005913095547,-0.3526227045411688,22.670791956172135
181,1782777638060,168,GREEN_APPLE,42.40005913095547,-0.3526227045411688,25.610122537001796
181,1782777638086,168,GREEN_APPLE,42.40005913095547,-0.3526227045411688,25.42448259621494
181,1782777638135,168,GREEN_APPLE,42.40005913095547,-0.3526227045411688,25.0
181,1782777638138,168,GREEN_APPLE,42.40005913095547,-0.3526227045411688,25.0
181,1782777638146,168,GREEN_APPLE,42.40005913095547,-0.3526227045411688,25.0
181,1782777638199,168,GREEN_APPLE,42.40005913095547,-0.3526227045411688,25.0
