ids,initialXSeries,initialYSeries,finalXSeries,finalYSeries
352,407.20309019649994,459.2476770074105,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,409.9027576321512,457.93932088735596
352,409.9027576321512,457.93932088735596,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,412.6562998650621,456.74852066415485
352,412.6562998650621,456.74852066415485,409.8664949513927,457.85169270135754
352,409.8664949513927,457.85169270135754,412.7615818764021,457.0652629863546
352,412.7615818764021,457.0652629863546,411.66212825147164,454.2739905656426
352,411.66212825147164,454.2739905656426,411.6350752901643,451.2741125452417
352,411.6350752901643,451.2741125452417,411.6350752901643,451.2741125452417
352,411.6350752901643,451.2741125452417,411.6350752901643,451.2741125452417
352,411.6350752901643,451.2741125452417,411.6350752901643,451.2741125452417
352,411.6350752901643,451.2741125452417,411.6350752901643,451.2741125452417
352,411.6350752901643,451.2741125452417,411.6350752901643,451.2741125452417
352,411.6350752901643,451.2741125452417,411.6350752901643,451.2741125452417
