creatureKey,action_time,action_type,selection_type,target_key
91,1782155056066,SLEEP,RANDOM,91
91,1782155056099,WANDER,RANDOM,91
91,1782155056343,AVOID,RANDOM,31
91,1782155056393,WANDER,RANDOM,91
91,1782155056399,SLEEP,RANDOM,91
91,1782155056633,APPROACH,AFFORDANCE,15
91,1782155056677,SLEEP,RANDOM,91
91,1782155056712,SLEEP,RANDOM,91
91,1782155056717,WANDER,RANDOM,91
91,1782155056729,APPROACH,AFFORDANCE,31
91,1782155056937,APPROACH,RANDOM,31
91,1782155056970,WANDER,RANDOM,91
91,1782155057021,SLEEP,RANDOM,91
91,1782155057034,WANDER,RANDOM,91
91,1782155057038,SLEEP,RANDOM,91
91,1782155057046,APPROACH,AFFORDANCE,31
91,1782155057049,SLEEP,RANDOM,91
91,1782155057087,SLEEP,RANDOM,91
91,1782155057202,SLEEP,RANDOM,91
91,1782155057211,SLEEP,RANDOM,91
91,1782155057213,APPROACH,RANDOM,44
91,1782155057215,WANDER,RANDOM,91
91,1782155057240,SLEEP,AFFORDANCE,15
91,1782155057252,AVOID,AFFORDANCE,31
91,1782155057267,SLEEP,AFFORDANCE,44
91,1782155058097,AVOID,RANDOM,15
91,1782155058133,WANDER,RANDOM,91
91,1782155058134,SLEEP,RANDOM,82
91,1782155058143,APPROACH,RANDOM,82
91,1782155058144,WANDER,RANDOM,91
91,1782155058146,SLEEP,RANDOM,31
91,1782155058147,SLEEP,RANDOM,91
91,1782155058148,SLEEP,RANDOM,91
91,1782155058232,SLEEP,RANDOM,44
91,1782155058234,SLEEP,RANDOM,91
91,1782155058236,APPROACH,AFFORDANCE,19
91,1782155058253,WANDER,RANDOM,91
91,1782155058255,APPROACH,AFFORDANCE,15
91,1782155058282,AVOID,RANDOM,82
91,1782155058320,WANDER,RANDOM,91
91,1782155058390,AVOID,RANDOM,15
91,1782155058391,SLEEP,RANDOM,31
91,1782155058392,SLEEP,RANDOM,91
91,1782155058394,WANDER,RANDOM,91
91,1782155058478,WANDER,RANDOM,91
91,1782155058481,APPROACH,AFFORDANCE,15
91,1782155058488,WANDER,RANDOM,91
91,1782155058490,WANDER,RANDOM,91
91,1782155058492,AVOID,AFFORDANCE,31
91,1782155058574,SLEEP,RANDOM,91
91,1782155058576,AVOID,RANDOM,27
91,1782155058577,SLEEP,RANDOM,91
91,1782155058592,WANDER,RANDOM,91
91,1782155058603,SLEEP,RANDOM,91
