ids,initialXSeries,initialYSeries,finalXSeries,finalYSeries
182,573.1432543762899,326.17671617996155,576.1400947557626,326.31436696986736
182,576.1400947557626,326.31436696986736,579.0509157769391,327.04039794901166
182,579.0509157769391,327.04039794901166,580.6084963226614,324.47642781588075
182,580.6084963226614,324.47642781588075,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,583.5101205517665,323.71447188994375
182,583.5101205517665,323.71447188994375,585.7983163843129,325.6546161711551
182,585.7983163843129,325.6546161711551,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,588.7808342132846,325.97801592357604
182,588.7808342132846,325.97801592357604,590.9691453558589,328.0301597643642
182,590.9691453558589,328.0301597643642,593.8247602877251,328.94965058047006
182,593.8247602877251,328.94965058047006,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,596.8084038351685,328.6368068786012
182,596.8084038351685,328.6368068786012,597.9759122087892,325.87330833553557
182,597.9759122087892,325.87330833553557,596.8683276946543,328.6613643866308
182,596.8683276946543,328.6613643866308,599.8681059404372,328.697840078923
182,599.8681059404372,328.697840078923,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,602.6477475881172,327.56930460740136
182,602.6477475881172,327.56930460740136,604.978716076201,329.45784528939913
182,604.978716076201,329.45784528939913,606.1462244498216,326.6943467463335
182,606.1462244498216,326.6943467463335,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,607.2471984848372,329.48501981464904
182,607.2471984848372,329.48501981464904,610.133826777805,330.3019513284481
182,610.133826777805,330.3019513284481,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,612.7870428134543,331.70211012950375
182,612.7870428134543,331.70211012950375,609.8395448963975,332.26090886692674
182,609.8395448963975,332.26090886692674,612.3600540918472,330.63393824775346
182,612.3600540918472,330.63393824775346,612.017328196567,327.6535793833373
182,612.017328196567,327.6535793833373,612.017328196567,327.6535793833373
182,612.017328196567,327.6535793833373,612.017328196567,327.6535793833373
182,612.017328196567,327.6535793833373,612.017328196567,327.6535793833373
182,612.017328196567,327.6535793833373,612.017328196567,327.6535793833373
182,612.017328196567,327.6535793833373,612.017328196567,327.6535793833373
182,612.017328196567,327.6535793833373,612.017328196567,327.6535793833373
182,612.017328196567,327.6535793833373,612.017328196567,327.6535793833373
182,612.017328196567,327.6535793833373,612.017328196567,327.6535793833373
