creatureKey,regulation_time,final_hunger,final_sleep,final_apathy,final_stress,final_pain,final_tedium,final_fear,final_curiosity,final_fertility
93,1782155906881,0.1815,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155906996,0.183,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155907118,0.1845,0.1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155907134,0.186,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155907198,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155907246,0.1875,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155907286,0.1875,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155907563,0.1875,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155907566,0.1875,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155912201,0.189,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155912206,0.1905,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155912226,0.192,0.1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155912241,0.1935,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155912243,0.195,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155912461,0.195,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155912474,0.195,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155913510,0.1965,0.1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155913519,0.198,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155913520,0.1995,0.1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155913524,0.201,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1782155913544,0.2025,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
