creatureKey,action_time,action_type,selection_type,target_key
93,1782155906877,WANDER,RANDOM,93
93,1782155906936,SLEEP,RANDOM,93
93,1782155906945,SLEEP,RANDOM,93
93,1782155906951,SLEEP,RANDOM,93
93,1782155907212,SLEEP,RANDOM,93
93,1782155912296,SLEEP,RANDOM,93
93,1782155912297,SLEEP,RANDOM,93
93,1782155912298,WANDER,RANDOM,93
93,1782155912299,WANDER,RANDOM,93
93,1782155912306,WANDER,RANDOM,93
93,1782155913534,SLEEP,RANDOM,93
93,1782155913535,SLEEP,RANDOM,93
93,1782155913545,SLEEP,RANDOM,93
93,1782155913546,SLEEP,RANDOM,93
93,1782155913548,SLEEP,RANDOM,93
93,1782155913926,WANDER,RANDOM,93
93,1782155913927,SLEEP,RANDOM,93
93,1782155913929,WANDER,RANDOM,93
93,1782155913933,WANDER,RANDOM,93
93,1782155913934,WANDER,RANDOM,93
93,1782155915036,WANDER,RANDOM,93
93,1782155915046,SLEEP,RANDOM,93
93,1782155915048,WANDER,RANDOM,93
93,1782155915051,SLEEP,RANDOM,93
93,1782155915052,WANDER,RANDOM,93
93,1782155916692,WANDER,RANDOM,93
93,1782155916697,WANDER,RANDOM,93
93,1782155916698,SLEEP,RANDOM,93
93,1782155916722,SLEEP,RANDOM,93
93,1782155916740,WANDER,RANDOM,93
93,1782155917119,WANDER,RANDOM,93
93,1782155917130,SLEEP,RANDOM,93
93,1782155917140,SLEEP,RANDOM,93
93,1782155917142,WANDER,RANDOM,93
93,1782155917143,SLEEP,RANDOM,93
93,1782155918584,AVOID,AFFORDANCE,15
93,1782155918598,SLEEP,RANDOM,93
93,1782155918614,WANDER,RANDOM,93
93,1782155918615,SLEEP,RANDOM,93
93,1782155918616,WANDER,RANDOM,93
93,1782155918617,AVOID,AFFORDANCE,75
93,1782155918630,SLEEP,RANDOM,93
93,1782155918644,SLEEP,RANDOM,93
93,1782155918653,SLEEP,RANDOM,93
93,1782155918662,SLEEP,RANDOM,93
93,1782155919068,SLEEP,RANDOM,93
93,1782155919069,SLEEP,RANDOM,93
93,1782155919090,SLEEP,RANDOM,93
93,1782155919091,WANDER,RANDOM,93
93,1782155919092,WANDER,RANDOM,93
93,1782155919868,APPROACH,AFFORDANCE,75
93,1782155919872,APPROACH,RANDOM,15
93,1782155919873,SLEEP,RANDOM,93
93,1782155919874,SLEEP,RANDOM,93
93,1782155919876,WANDER,RANDOM,93
93,1782155920415,APPROACH,AFFORDANCE,15
93,1782155920416,WANDER,RANDOM,93
93,1782155920423,SLEEP,RANDOM,93
93,1782155920425,SLEEP,RANDOM,93
93,1782155920428,WANDER,RANDOM,93
93,1782155921218,SLEEP,RANDOM,93
93,1782155921219,SLEEP,RANDOM,93
93,1782155921291,WANDER,RANDOM,93
93,1782155921300,SLEEP,RANDOM,93
93,1782155921302,WANDER,RANDOM,93
93,1782155921728,AVOID,AFFORDANCE,75
93,1782155921730,WANDER,RANDOM,93
93,1782155921731,WANDER,RANDOM,93
93,1782155921733,SLEEP,RANDOM,93
93,1782155921736,WANDER,RANDOM,93
93,1782155922026,APPROACH,AFFORDANCE,75
93,1782155922027,WANDER,RANDOM,93
93,1782155922029,WANDER,RANDOM,93
93,1782155922030,WANDER,RANDOM,93
93,1782155922033,SLEEP,RANDOM,93
93,1782155922038,APPROACH,AFFORDANCE,75
93,1782155922042,SLEEP,AFFORDANCE,75
93,1782155922058,AVOID,AFFORDANCE,75
93,1782155922059,AVOID,AFFORDANCE,75
93,1782155922073,SLEEP,AFFORDANCE,88
93,1782155922075,SLEEP,AFFORDANCE,75
93,1782155922076,APPROACH,AFFORDANCE,88
93,1782155922091,SLEEP,RANDOM,93
93,1782155922095,SLEEP,RANDOM,93
93,1782155922101,SLEEP,RANDOM,93
93,1782155923360,SLEEP,RANDOM,93
93,1782155923361,SLEEP,RANDOM,93
93,1782155923362,SLEEP,RANDOM,93
93,1782155923371,WANDER,RANDOM,93
93,1782155923378,SLEEP,RANDOM,93
93,1782155924094,WANDER,RANDOM,93
93,1782155924096,SLEEP,RANDOM,93
93,1782155924110,SLEEP,RANDOM,93
93,1782155924111,SLEEP,RANDOM,93
93,1782155924115,SLEEP,RANDOM,93
93,1782155924839,SLEEP,AFFORDANCE,75
93,1782155924840,APPROACH,AFFORDANCE,75
93,1782155924849,APPROACH,AFFORDANCE,88
93,1782155924896,WANDER,RANDOM,93
93,1782155924905,WANDER,RANDOM,93
93,1782155924937,SLEEP,AFFORDANCE,75
93,1782155924954,SLEEP,RANDOM,93
93,1782155924959,SLEEP,RANDOM,93
93,1782155924961,SLEEP,RANDOM,93
93,1782155924962,WANDER,RANDOM,93
93,1782155925280,SLEEP,AFFORDANCE,88
93,1782155925355,APPROACH,AFFORDANCE,88
93,1782155925372,SLEEP,RANDOM,93
93,1782155925374,SLEEP,RANDOM,93
93,1782155925383,WANDER,RANDOM,93
93,1782155925979,WANDER,RANDOM,93
93,1782155925990,WANDER,RANDOM,93
93,1782155925991,SLEEP,RANDOM,93
93,1782155926018,SLEEP,RANDOM,93
93,1782155926020,SLEEP,RANDOM,93
93,1782155926529,APPROACH,AFFORDANCE,88
93,1782155926543,SLEEP,RANDOM,93
93,1782155926565,WANDER,RANDOM,93
93,1782155926580,WANDER,RANDOM,93
93,1782155926581,WANDER,RANDOM,93
