creatureKey,action_time,action_type,selection_type,target_key
92,1782155542021,SLEEP,RANDOM,92
92,1782155542042,WANDER,RANDOM,92
92,1782155542078,WANDER,RANDOM,92
92,1782155542275,SLEEP,RANDOM,92
92,1782155542283,WANDER,RANDOM,92
92,1782155542395,AVOID,RANDOM,42
92,1782155542410,AVOID,AFFORDANCE,7
92,1782155542417,WANDER,RANDOM,92
92,1782155542438,WANDER,RANDOM,92
92,1782155542507,SLEEP,AFFORDANCE,14
92,1782155542561,APPROACH,AFFORDANCE,10
92,1782155543661,AVOID,RANDOM,42
92,1782155543662,APPROACH,AFFORDANCE,7
92,1782155543663,SLEEP,RANDOM,92
92,1782155543673,SLEEP,RANDOM,92
92,1782155543685,APPROACH,AFFORDANCE,14
92,1782155543687,AVOID,RANDOM,7
92,1782155543688,APPROACH,AFFORDANCE,14
92,1782155543690,WANDER,RANDOM,92
92,1782155543703,AVOID,AFFORDANCE,42
92,1782155543737,AVOID,AFFORDANCE,14
92,1782155543738,WANDER,RANDOM,92
92,1782155543740,SLEEP,RANDOM,92
92,1782155543742,WANDER,RANDOM,92
92,1782155543743,SLEEP,RANDOM,92
92,1782155543744,SLEEP,AFFORDANCE,14
92,1782155543746,SLEEP,RANDOM,14
92,1782155543747,WANDER,RANDOM,92
92,1782155543749,SLEEP,AFFORDANCE,14
92,1782155543751,WANDER,RANDOM,92
92,1782155544159,EAT,RANDOM,14
92,1782155544163,WANDER,RANDOM,92
92,1782155544191,SLEEP,RANDOM,92
92,1782155544206,SLEEP,RANDOM,92
92,1782155544208,SLEEP,RANDOM,92
92,1782155545559,AVOID,RANDOM,14
92,1782155545560,AVOID,AFFORDANCE,42
92,1782155545561,WANDER,RANDOM,92
92,1782155545574,WANDER,RANDOM,92
92,1782155545587,WANDER,RANDOM,92
92,1782155545589,APPROACH,AFFORDANCE,14
92,1782155545591,WANDER,RANDOM,92
92,1782155545617,SLEEP,RANDOM,92
92,1782155545630,WANDER,RANDOM,92
92,1782155545632,AVOID,AFFORDANCE,42
