creature_key,onset_cycle,wake_cycle,duration_ticks,engram_count,mean_eligibility,std_eligibility,batches_completed,aborted
352,2,13,10,0,0.0,0.0,0,false
352,14,29,14,0,0.0,0.0,0,false
352,33,44,10,0,0.0,0.0,0,false
352,45,59,13,0,0.0,0.0,0,false
352,60,73,12,0,0.0,0.0,0,false
352,74,85,10,0,0.0,0.0,0,false
352,88,105,16,0,0.0,0.0,0,false
352,106,117,10,0,0.0,0.0,0,false
352,119,130,10,0,0.0,0.0,0,false
352,134,145,10,0,0.0,0.0,0,false
352,146,159,12,0,0.0,0.0,0,false
352,160,171,10,0,0.0,0.0,0,false
352,173,184,10,0,0.0,0.0,0,false
352,188,199,10,0,0.0,0.0,0,false
352,200,212,11,0,0.0,0.0,0,false
352,214,225,10,0,0.0,0.0,0,false
352,227,238,10,0,0.0,0.0,0,false
352,239,250,10,0,0.0,0.0,0,false
352,252,263,10,0,0.0,0.0,0,false
352,266,277,10,0,0.0,0.0,0,false
352,278,291,12,0,0.0,0.0,0,false
352,294,305,10,0,0.0,0.0,0,false
352,310,322,11,0,0.0,0.0,0,false
352,332,343,10,0,0.0,0.0,0,false
352,344,355,10,0,0.0,0.0,0,false
352,356,368,11,0,0.0,0.0,0,false
352,369,380,10,0,0.0,0.0,0,false
352,382,393,10,0,0.0,0.0,0,false
352,395,407,11,0,0.0,0.0,0,false
352,408,419,10,0,0.0,0.0,0,false
352,422,435,12,0,0.0,0.0,0,false
352,437,449,11,0,0.0,0.0,0,false
352,451,462,10,0,0.0,0.0,0,false
352,463,474,10,0,0.0,0.0,0,false
352,476,487,10,0,0.0,0.0,0,false
352,490,501,10,0,0.0,0.0,0,false
352,502,513,10,0,0.0,0.0,0,false
352,514,525,10,0,0.0,0.0,0,false
352,529,542,12,0,0.0,0.0,0,false
352,547,559,11,0,0.0,0.0,0,false
352,560,571,10,0,0.0,0.0,0,false
352,572,584,11,0,0.0,0.0,0,false
352,585,596,10,0,0.0,0.0,0,false
352,597,609,11,0,0.0,0.0,0,false
352,611,622,10,0,0.0,0.0,0,false
352,623,638,14,0,0.0,0.0,0,false
352,640,652,11,0,0.0,0.0,0,false
352,653,664,10,0,0.0,0.0,0,false
352,668,680,11,0,0.0,0.0,0,false
352,682,694,11,0,0.0,0.0,0,false
352,702,713,10,0,0.0,0.0,0,false
352,716,728,11,0,0.0,0.0,0,false
352,731,742,10,0,0.0,0.0,0,false
352,744,758,13,0,0.0,0.0,0,false
352,760,771,10,0,0.0,0.0,0,false
352,772,783,10,0,0.0,0.0,0,false
352,787,799,11,0,0.0,0.0,0,false
352,800,814,13,0,0.0,0.0,0,false
352,815,826,10,0,0.0,0.0,0,false
352,827,838,10,0,0.0,0.0,0,false
352,840,851,10,0,0.0,0.0,0,false
352,853,864,10,0,0.0,0.0,0,false
352,865,877,11,0,0.0,0.0,0,false
352,881,892,10,0,0.0,0.0,0,false
352,895,906,10,0,0.0,0.0,0,false
352,909,920,10,0,0.0,0.0,0,false
352,923,935,11,0,0.0,0.0,0,false
352,938,951,12,0,0.0,0.0,0,false
352,953,964,10,0,0.0,0.0,0,false
352,967,979,11,0,0.0,0.0,0,false
352,981,992,10,0,0.0,0.0,0,false
352,994,1005,10,0,0.0,0.0,0,false
352,1007,1019,11,0,0.0,0.0,0,false
352,1020,1031,10,0,0.0,0.0,0,false
352,1033,1045,11,0,0.0,0.0,0,false
352,1046,1057,10,0,0.0,0.0,0,false
352,1059,1072,12,0,0.0,0.0,0,false
352,1075,1086,10,0,0.0,0.0,0,false
352,1092,1103,10,0,0.0,0.0,0,false
352,1113,1126,12,0,0.0,0.0,0,false
352,1134,1146,11,0,0.0,0.0,0,false
352,1147,1160,12,0,0.0,0.0,0,false
352,1167,1179,11,0,0.0,0.0,0,false
352,1180,1192,11,0,0.0,0.0,0,false
352,1193,1204,10,0,0.0,0.0,0,false
352,1207,1218,10,0,0.0,0.0,0,false
352,1222,1235,12,0,0.0,0.0,0,false
352,1242,1254,11,0,0.0,0.0,0,false
352,1255,1270,14,0,0.0,0.0,0,false
352,1275,1287,11,0,0.0,0.0,0,false
352,1293,1306,12,0,0.0,0.0,0,false
352,1307,1320,12,0,0.0,0.0,0,false
352,1323,1334,10,0,0.0,0.0,0,false
352,1340,1352,11,0,0.0,0.0,0,false
352,1355,1366,10,0,0.0,0.0,0,false
352,1367,1378,10,0,0.0,0.0,0,false
352,1380,1391,10,0,0.0,0.0,0,false
352,1395,1406,10,0,0.0,0.0,0,false
352,1408,1419,10,0,0.0,0.0,0,false
