time,hunger,sleep
0.002,0.1815,0.1815
0.003,0.1815,0.18251570537953907
0.005,0.1815,0.18251570537953907
0.006,0.183,0.18401570537953907
0.008,0.18400000000000002,0.18639611869152348
0.011,0.18675,0.1909107090666796
0.013,0.1875,0.19273503864526523
0.014,0.18780000000000002,0.1803
0.015,0.189,0.18259369065729286
0.016,0.19099999999999998,0.18533307173775837
0.017,0.19299999999999998,0.1892069390725801
0.018,0.195,0.19254385702318694
0.019,0.19842857142857145,0.19857105566560065
0.02,0.20190000000000002,0.20527680419929348
0.021,0.2025,0.20661300134921537
0.027,0.20475000000000002,0.18349542479399228
0.028,0.20900000000000005,0.19154863627708166
0.029,0.211,0.19527372976642998
0.03,0.21375000000000002,0.19464288008567288
0.031,0.21550000000000002,0.1827780804503166
0.032,0.21731250000000002,0.18210904273093395
0.033,0.21750000000000003,0.18
0.036,0.21950000000000003,0.18290965620914046
0.037,0.2230714285714286,0.19009897186605312
0.038,0.225,0.1944243824732891
0.041,0.22875000000000004,0.2010162409988196
0.042,0.2325,0.2002073297109474
0.043,0.23250000000000004,0.18
0.044,0.23250000000000004,0.18000000000000002
0.045,0.23250000000000004,0.18000000000000002
0.054,0.23890000000000006,0.19186633751386614
0.055,0.2505,0.21500817299587055
0.056,0.2603181818181819,0.23483710934750904
0.057,0.2625000000000001,0.2397385864496871
0.058,0.26250000000000007,0.23973858644968712
0.062,0.26550000000000007,0.24497199625433613
0.063,0.27015000000000006,0.25465959352438944
0.064,0.2752500000000001,0.2644418873913153
0.065,0.2775000000000001,0.26944977786616164
0.07,0.28240909090909094,0.27825165635958576
0.071,0.2909,0.2950128711075199
0.072,0.29250000000000004,0.27112794954177427
0.073,0.29250000000000004,0.17999999999999997
0.074,0.2925000000000001,0.18
0.075,0.2925000000000001,0.18
0.076,0.29250000000000004,0.17999999999999997
0.097,0.2972727272727274,0.18839035039270746
0.098,0.3000000000000001,0.19409198763347324
0.12,0.3042500000000001,0.2015638449388583
0.121,0.3075000000000001,0.2078633355146846
0.132,0.3090000000000001,0.2093633355146846
0.133,0.3138333333333334,0.19823880368742852
0.134,0.3232500000000001,0.19375208841585218
0.135,0.3300000000000001,0.20562471834293536
0.136,0.3300000000000001,0.20570164141985844
0.137,0.33300000000000013,0.21016240121615704
0.138,0.3397500000000001,0.22110753418972573
0.139,0.34534615384615397,0.23025325381927464
0.14,0.3496500000000001,0.23669301933023562
0.141,0.35250000000000015,0.2413536014253779
0.165,0.35250000000000015,0.18
0.166,0.3525000000000001,0.18
0.167,0.35592857142857154,0.18490220171452038
0.168,0.3655000000000001,0.1988617089372262
0.169,0.3722500000000002,0.2085270604284807
0.17,0.3776666666666669,0.21602676391565487
0.171,0.3838750000000002,0.22462661023175926
0.172,0.3941470588235296,0.23840645175508027
0.173,0.40316666666666684,0.2505167220919357
0.174,0.410318181818182,0.26009888265828746
0.175,0.4125000000000002,0.26319740555610943
0.176,0.4135000000000002,0.26436702434765463
0.177,0.41742857142857165,0.269516946174495
0.178,0.42206250000000023,0.27587247853682306
0.179,0.4267500000000002,0.28232206915224023
0.18,0.4275000000000002,0.28348621413963493
0.186,0.4275000000000002,0.18668577676745435
0.187,0.4275000000000002,0.17999999999999997
0.212,0.4275000000000002,0.17999999999999997
0.213,0.4275000000000002,0.17999999999999997
0.214,0.4348043478260873,0.18989192644964267
0.215,0.44764285714285745,0.2082455849692709
0.216,0.45825000000000027,0.22391507748102013
0.217,0.4646666666666669,0.233755732308447
0.218,0.4708125000000002,0.2352992682585967
0.219,0.47250000000000025,0.17999999999999997
0.22,0.47375000000000017,0.18052168217925324
0.221,0.4775454545454548,0.1809488358164688
0.222,0.4805000000000003,0.1856535788503841
0.224,0.4895714285714289,0.20084320945451428
0.225,0.5010000000000002,0.2212129013574167
0.236,0.504,0.22645277303346673
0.237,0.5085,0.23474266120898407
0.238,0.5167499999999997,0.25024122342474553
0.239,0.5244545454545448,0.2654367753798999
0.24,0.5249999999999994,0.26674661074363865
0.241,0.5249999999999994,0.26674661074363865
0.242,0.5249999999999994,0.26674661074363865
0.243,0.5249999999999994,0.18
0.244,0.5249999999999994,0.17999999999999997
0.245,0.5249999999999994,0.17999999999999997
0.246,0.5249999999999994,0.18
0.247,0.5267999999999994,0.18146627848241623
0.248,0.5306666666666658,0.18163658515339198
0.249,0.533531249999999,0.1822218181921706
0.25,0.5394374999999989,0.19333807854751042
0.252,0.5417999999999987,0.19780709414645978
0.253,0.5479090909090893,0.20976400334819445
0.254,0.5542499999999984,0.22287719898198802
0.255,0.5549999999999983,0.22475213730203372
0.257,0.5549999999999983,0.22475213730203372
0.258,0.5564999999999982,0.22700201394212516
0.263,0.5590714285714267,0.23224967159916407
0.264,0.5662499999999978,0.24646188510087474
0.265,0.5749499999999974,0.26398916367087305
0.266,0.583714285714283,0.2809530469263358
0.267,0.5912727272727243,0.2957201815454533
0.268,0.5924999999999969,0.2984319423334563
0.269,0.5924999999999969,0.2984319423334563
0.273,0.5924999999999969,0.18122879615556375
0.274,0.592499999999997,0.18000000000000005
0.275,0.5924999999999969,0.18000000000000002
0.287,0.5959615384615353,0.18601552820663916
0.288,0.6026666666666632,0.198454981537836
0.289,0.6123529411764669,0.2159901240788284
0.29,0.6216818181818141,0.23262017432335244
0.291,0.6248999999999958,0.23799025953123637
0.292,0.6297857142857098,0.24648438025929562
0.302,0.6320769230769187,0.25018617044018376
0.303,0.6374999999999953,0.25893863357592484
0.304,0.6476428571428521,0.2747297745946854
0.305,0.6614999999999945,0.295613862400273
0.306,0.6721153846153786,0.3109333284066095
0.307,0.6749999999999937,0.2748443179755612
0.308,0.6749999999999938,0.17999999999999997
0.309,0.6749999999999937,0.18000000000000002
0.31,0.6749999999999939,0.18
0.311,0.6749999999999939,0.18
0.328,0.6764999999999939,0.1815
0.329,0.6794999999999938,0.18594511289904303
0.33,0.6874999999999936,0.19149051972847603
0.331,0.6899999999999936,0.18000000000000002
0.332,0.6933749999999932,0.184340261612452
0.333,0.7034999999999929,0.1978192294677927
0.334,0.7118249999999928,0.20910570409440762
0.335,0.7154999999999924,0.2139386660759868
0.336,0.7199999999999923,0.22016449258707266
0.361,0.7203749999999922,0.22053949258707267
0.362,0.7272352941176391,0.22979599314954213
0.363,0.7377499999999917,0.24441245834126007
0.364,0.7467187499999913,0.24186692521244543
0.365,0.7499999999999913,0.18
0.366,0.750857142857134,0.18053221749382745
0.367,0.7564687499999911,0.1809855353618408
0.368,0.7574999999999908,0.18
0.369,0.7604999999999908,0.18427953469637853
0.37,0.7650937499999906,0.18148848136548015
0.371,0.7710882352941081,0.18596088341697148
0.372,0.7761249999999903,0.1856077353033981
0.373,0.78249999999999,0.1961324071741178
0.374,0.7894285714285613,0.2077946013236696
0.375,0.7957499999999896,0.21906654320679728
0.376,0.8034999999999894,0.2329777378449086
0.377,0.809624999999989,0.244195798111966
0.378,0.8158499999999889,0.25614635690071313
0.379,0.8177307692307578,0.2171116275181976
0.38,0.8194090909090797,0.18039773232134682
0.381,0.8237999999999885,0.1829076271356394
0.382,0.829714285714274,0.18566153921579392
0.383,0.8318999999999882,0.1804445503262094
0.384,0.8346315789473565,0.18202974896710847
0.385,0.8420999999999879,0.18663873412040718
0.386,0.8474999999999877,0.18054489492457249
0.387,0.8511428571428448,0.18160626254944479
0.388,0.8562999999999874,0.18159973694580428
0.389,0.8621999999999872,0.18269731401514755
0.405,0.8624999999999872,0.18
0.406,0.8653928571428441,0.18533769929805416
0.413,0.8723999999999869,0.19893151085250166
0.414,0.87733333333332,0.19271708434907886
0.415,0.8774999999999866,0.18
0.416,0.8797499999999866,0.183685559231182
0.417,0.8848124999999865,0.186587305529364
0.418,0.8932499999999861,0.19510087882170568
0.419,0.9033999999999857,0.21413319288589724
0.42,0.91361538461537,0.23264795946550157
0.421,0.9256428571428421,0.25349294510426057
0.422,0.9369642857142703,0.2724822694238466
0.423,0.9432692307692151,0.2585921328837727
0.424,0.9480999999999841,0.18173820416361566
0.425,0.9524999999999838,0.18239533578893008
0.426,0.9571956521738968,0.18100782613340916
0.427,0.9613928571428406,0.18063391674844992
0.428,0.9663461538461372,0.18072873208644463
0.429,0.9679285714285548,0.1805491186440025
0.43,0.9738749999999833,0.18613084209826927
0.431,0.9774642857142687,0.18325169068466077
0.432,0.9822499999999827,0.18991543588852508
0.434,0.9824999999999827,0.19035026813449366
0.435,0.9824999999999828,0.19035026813449368
0.442,0.9842999999999827,0.19258704455618553
0.443,0.9892499999999826,0.1993035054785613
0.444,0.9959999999999822,0.20838503712506654
0.445,1.0027499999999823,0.21739736624448563
0.455,1.0064999999999824,0.2223482541923687
0.456,1.0112999999999828,0.20862897916131656
0.457,1.0130999999999828,0.1807017712749271
0.458,1.0188749999999829,0.1884344596522299
0.459,1.021999999999983,0.19261426882008895
0.46,1.0283749999999834,0.20135361284495015
0.461,1.0343076923076757,0.19305890432366574
0.462,1.0349999999999835,0.18000000000000002
0.463,1.0349999999999835,0.18000000000000002
0.469,1.0349999999999835,0.18
0.47,1.038176470588219,0.1842677526307116
0.471,1.0478181818181656,0.19809149609209983
0.472,1.049999999999984,0.2015345849998316
0.473,1.049999999999984,0.18615273857138043
0.474,1.049999999999984,0.17999999999999997
0.475,1.049999999999984,0.18
0.476,1.049999999999984,0.18
0.477,1.049999999999984,0.18
0.478,1.0514999999999841,0.18185947915553696
0.479,1.055999999999984,0.18871026548136322
0.48,1.0591874999999844,0.19351006380956787
0.481,1.067549999999985,0.20309083028844044
0.482,1.072499999999985,0.17999999999999997
0.483,1.072499999999985,0.18
0.484,1.072499999999985,0.18
0.485,1.072499999999985,0.18000000000000002
0.496,1.074749999999985,0.18331035472866614
0.497,1.078649999999985,0.18989946073907035
0.501,1.0799999999999852,0.17999999999999997
0.504,1.0799999999999852,0.18
0.509,1.0882499999999857,0.19355072133438492
0.51,1.0949999999999858,0.2058561499170456
0.521,1.0949999999999858,0.2058561499170456
0.522,1.0949999999999858,0.19034245996681823
0.524,1.0949999999999858,0.18
0.537,1.097699999999986,0.18410912007863503
0.538,1.1050999999999862,0.19769804746929526
0.539,1.1156538461538328,0.21726910712257877
0.54,1.1253461538461407,0.23594360390511523
0.541,1.1321999999999872,0.24967843175900736
0.542,1.132499999999987,0.2505558980716378
0.545,1.1324999999999872,0.2505558980716378
0.546,1.132499999999987,0.17999999999999997
0.547,1.1324999999999872,0.18
0.548,1.1344499999999873,0.1834056001338868
0.549,1.1389999999999876,0.19234831542438635
0.58,1.1402499999999873,0.19507214772464374
0.581,1.1424999999999876,0.1992970584276703
0.582,1.151999999999988,0.21800780127581817
0.583,1.1658999999999886,0.24571291357041253
0.584,1.1816111111111,0.2767356855220456
0.585,1.1984999999999897,0.3090354816913192
0.586,1.2108999999999903,0.33175437730991636
0.587,1.2243571428571334,0.3553558131017775
0.588,1.2359999999999913,0.37477525602588774
0.589,1.2424285714285628,0.3850260503466866
0.59,1.2487499999999918,0.3949422326345203
0.591,1.2588529411764626,0.41016977364149054
0.592,1.2697499999999924,0.4259471738165601
0.593,1.2794999999999928,0.43958713522434595
0.594,1.2918947368420988,0.45644415990944304
0.595,1.3004999999999936,0.4679997944375839
0.596,1.306846153846148,0.476484196262071
0.597,1.314749999999994,0.48702693306938327
0.598,1.3229999999999944,0.4981552923273111
0.599,1.333899999999995,0.5131140677314016
0.6,1.3417499999999951,0.5241795293022451
0.601,1.3447499999999952,0.5284800587176481
0.602,1.3469999999999953,0.531740046787549
0.603,1.3498124999999956,0.37199623163439066
0.604,1.3499999999999954,0.17999999999999997
0.605,1.3499999999999954,0.18
0.606,1.3499999999999956,0.17999999999999997
0.607,1.3499999999999954,0.17999999999999997
0.608,1.3499999999999954,0.17999999999999997
0.609,1.3499999999999954,0.18000000000000002
0.61,1.3499999999999954,0.18
0.611,1.3499999999999956,0.18
0.613,1.3499999999999954,0.18000000000000002
0.614,1.3499999999999956,0.18
0.615,1.3499999999999954,0.18
0.616,1.3499999999999956,0.17999999999999997
0.617,1.3499999999999956,0.17999999999999997
0.618,1.3499999999999956,0.17999999999999997
0.619,1.3499999999999956,0.17999999999999997
0.62,1.3509374999999957,0.18023243489444207
0.621,1.3562142857142816,0.18299302692265534
0.622,1.360714285714282,0.1814169969487
0.623,1.3684615384615346,0.1854473053548206
0.624,1.3724999999999963,0.19195517999288653
0.626,1.3734999999999964,0.19342384668449544
0.627,1.3783636363636331,0.20122742829229112
0.628,1.3819090909090879,0.20723171016859132
0.629,1.3884999999999972,0.2183435628044082
0.63,1.4006052631578925,0.23968342816381316
0.631,1.4105526315789454,0.25817940796525035
0.632,1.4188846153846133,0.2736638984297211
0.633,1.427647058823528,0.2907191071719017
0.634,1.4349374999999989,0.19731296242428073
0.635,1.4398333333333324,0.18090873832200305
0.636,1.439999999999999,0.17999999999999997
0.637,1.4413636363636353,0.18122261181854246
0.638,1.4468333333333325,0.1831557486311403
0.639,1.4527499999999995,0.18492506795972186
0.64,1.455166666666666,0.18016666666666667
0.641,1.4598214285714284,0.18299767634003397
0.642,1.4625,0.18
0.643,1.4638846153846155,0.1824156834500226
0.644,1.4696,0.1833766679595053
0.645,1.4755384615384617,0.19025676818705553
0.646,1.4817000000000005,0.20214343846451444
0.647,1.4868333333333341,0.21231165937758398
0.648,1.498187500000001,0.23383402217168525
0.649,1.5112941176470605,0.25802568408200904
0.65,1.515000000000002,0.2650570260353229
0.651,1.5150000000000017,0.2650570260353229
0.652,1.5171818181818202,0.19114632021537883
0.653,1.523850000000002,0.19491992070033243
0.654,1.5290000000000024,0.20369640629334582
0.655,1.5300000000000022,0.20570164141985886
0.657,1.5300000000000022,0.1864254103549647
0.658,1.5300000000000025,0.17999999999999997
0.659,1.5300000000000022,0.17999999999999997
0.66,1.531666666666669,0.1824287425091973
0.661,1.5366428571428596,0.19061327594954133
0.662,1.5375000000000025,0.19226496135473498
0.663,1.5375000000000025,0.19226496135473498
0.664,1.5375000000000025,0.19226496135473498
0.673,1.5382500000000028,0.19324153869041177
0.674,1.5439615384615415,0.19117235951254227
0.675,1.5450000000000028,0.17999999999999997
0.676,1.5450000000000028,0.17999999999999997
0.677,1.5450000000000028,0.18
0.678,1.5450000000000028,0.18
0.687,1.5450000000000028,0.18
0.688,1.5476785714285746,0.18384432854200933
0.689,1.5558333333333367,0.1961699406692182
0.69,1.5600000000000034,0.18743893699271696
0.691,1.5600000000000034,0.17999999999999997
0.692,1.5600000000000034,0.18
0.712,1.5610000000000035,0.18123118215772452
0.713,1.5658636363636402,0.18825716262861025
0.714,1.5747857142857185,0.2008746516463143
0.715,1.5835000000000043,0.21290379825626682
0.716,1.5898000000000045,0.19084702555423225
0.717,1.5900000000000045,0.18
0.718,1.5911785714285762,0.18147474221743676
0.719,1.5967500000000048,0.18893232339145585
0.726,1.5975000000000048,0.19006261539996597
0.727,1.5985384615384663,0.1820448326179026
0.728,1.6047000000000051,0.1894573703506625
0.729,1.610863636363642,0.19765090517103523
0.73,1.6170000000000055,0.20589223693844408
0.731,1.6246153846153903,0.20996425673017446
0.732,1.627500000000006,0.17999999999999997
0.733,1.627500000000006,0.18
0.737,1.628500000000006,0.1811872822199927
0.738,1.6332000000000064,0.18765087528117563
0.739,1.6350000000000062,0.1903912628994002
0.759,1.6350000000000062,0.1903912628994002
0.76,1.6403571428571495,0.19173841793448523
0.761,1.6479000000000066,0.18758913690839368
0.762,1.6605000000000074,0.2063533010137526
0.763,1.6650000000000076,0.18
0.764,1.6650000000000076,0.17999999999999997
0.765,1.6650000000000074,0.18
0.766,1.6650000000000074,0.18
0.771,1.6657500000000074,0.18075
0.772,1.670653846153854,0.1887146306216462
0.795,1.6725000000000076,0.18199252999881435
0.796,1.6725000000000079,0.17999999999999997
0.797,1.673653846153854,0.18166096604636695
0.798,1.6824473684210604,0.19611312871908138
0.799,1.6875000000000084,0.20507821723251957
0.8,1.6875000000000082,0.20507821723251957
0.832,1.6920000000000084,0.21236342959972468
0.833,1.7017500000000088,0.22974242062147346
0.834,1.713000000000009,0.25052550846008675
0.835,1.7242500000000096,0.2719698388893056
0.836,1.7343461538461638,0.2917296932399934
0.837,1.74525000000001,0.26010430759250874
0.838,1.7503125000000104,0.18515270685585283
0.839,1.7580000000000109,0.2002415362233321
0.84,1.7623125000000108,0.2094179547586622
0.841,1.762583333333344,0.2100623874583424
0.842,1.7675769230769343,0.21962876561850286
0.843,1.7700000000000116,0.22489812281289326
0.85,1.7748461538461653,0.23379102361005552
0.851,1.7824285714285835,0.24849953638240446
0.852,1.785000000000012,0.2542989826420836
0.853,1.785000000000012,0.2542989826420836
0.88,1.785000000000012,0.2542989826420836
0.881,1.7881250000000117,0.2597324285207931
0.882,1.798100000000012,0.27858446705441015
0.883,1.8090833333333458,0.298903986767676
0.884,1.8150000000000126,0.27342720156056616
0.885,1.8150000000000126,0.18
0.886,1.8150000000000128,0.17999999999999997
0.887,1.8150000000000133,0.17999999999999997
0.888,1.8166071428571555,0.18125868585746183
0.889,1.822125000000013,0.18155322841819788
0.89,1.8238333333333463,0.18203483371371448
0.891,1.8329000000000133,0.197032647872721
0.892,1.837500000000014,0.2049217827674805
0.902,1.838700000000014,0.20666556837310482
0.903,1.8424090909091049,0.21232939739804832
0.904,1.8510000000000142,0.22562327862939113
0.905,1.8607500000000143,0.24019542675376251
0.906,1.8672500000000152,0.24985340555972255
0.907,1.8675000000000148,0.20557050464103932
0.908,1.8675000000000148,0.17999999999999997
0.909,1.867500000000015,0.18
0.915,1.8675000000000153,0.17999999999999997
0.916,1.874727272727288,0.18991215385664975
0.917,1.8825000000000156,0.2008149863136237
0.918,1.8825000000000156,0.20092588566120487
0.919,1.8873214285714446,0.20728577160933195
0.92,1.890000000000016,0.21110373793656115
0.921,1.8925714285714446,0.2143406568884391
0.922,1.897071428571445,0.2204481642131353
0.923,1.9027500000000164,0.22792202253752164
0.924,1.9125000000000167,0.24095671191348894
0.925,1.9229117647058993,0.25500644486459556
0.926,1.9275000000000173,0.2614761077950434
0.929,1.9275000000000175,0.2614761077950434
0.937,1.927500000000017,0.17999999999999997
0.938,1.927500000000017,0.17999999999999997
0.939,1.9275000000000173,0.17999999999999994
0.94,1.932115384615402,0.18615927688244105
0.941,1.938900000000018,0.19558162009433006
0.942,1.9462500000000182,0.20610684762742126
0.943,1.9537500000000183,0.2171402828590366
0.944,1.961892857142876,0.22956680302958857
0.945,1.9672500000000188,0.23784560114024753
0.946,1.9736000000000191,0.2480755020865592
0.947,1.98126923076925,0.260854433171638
0.948,1.9870000000000196,0.2554372280852571
0.949,1.9875000000000196,0.18
0.95,1.9890000000000196,0.18218547928123366
0.951,1.99275000000002,0.1831451012758383
0.952,1.9958000000000198,0.18126872713846368
0.953,2.0020000000000193,0.18338772896292183
0.954,2.0057647058823727,0.18190643353241703
0.955,2.012205882352961,0.18375712182473133
0.956,2.0175000000000205,0.19415164839792
0.957,2.0175000000000205,0.19415164839792
0.961,2.01750000000002,0.17999999999999997
0.962,2.0208333333333535,0.18577527947115577
0.963,2.0250000000000203,0.19424881891114051
0.968,2.03214705882355,0.20763713062778066
0.969,2.039750000000021,0.223154419310723
0.97,2.0400000000000214,0.2238962620634389
0.972,2.0415000000000214,0.22613633548485812
0.973,2.046000000000021,0.2353452471599415
0.974,2.049642857142879,0.24247305362317131
