creatureKey,action_time,action_type,selection_type,target_key
347,1782742958062,WANDER,RANDOM,347
347,1782742958190,SLEEP,RANDOM,347
347,1782742958193,SLEEP,RANDOM,347
347,1782742958228,SLEEP,RANDOM,347
347,1782742958232,SLEEP,RANDOM,347
347,1782742958918,SLEEP,AFFORDANCE,175
347,1782742958924,SLEEP,RANDOM,347
347,1782742958957,SLEEP,AFFORDANCE,221
347,1782742958979,SLEEP,RANDOM,220
347,1782742959001,SLEEP,AFFORDANCE,221
347,1782742959009,SLEEP,RANDOM,220
347,1782742959020,SLEEP,RANDOM,347
347,1782742959033,WANDER,RANDOM,347
347,1782742959037,AVOID,RANDOM,220
347,1782742959041,APPROACH,RANDOM,220
347,1782742959424,APPROACH,RANDOM,175
347,1782742959428,SLEEP,AFFORDANCE,221
347,1782742959431,SLEEP,RANDOM,347
347,1782742959433,SLEEP,RANDOM,347
347,1782742959437,SLEEP,RANDOM,347
347,1782742959440,SLEEP,RANDOM,220
347,1782742959447,SLEEP,RANDOM,347
347,1782742959451,SLEEP,AFFORDANCE,175
347,1782742959456,SLEEP,RANDOM,347
347,1782742959879,SLEEP,AFFORDANCE,221
347,1782742960081,SLEEP,RANDOM,220
347,1782742960084,SLEEP,RANDOM,175
347,1782742960087,SLEEP,RANDOM,347
347,1782742960089,SLEEP,RANDOM,347
347,1782742960095,SLEEP,RANDOM,347
347,1782742960351,SLEEP,RANDOM,220
347,1782742960353,WANDER,RANDOM,347
347,1782742960354,WANDER,RANDOM,347
347,1782742960361,SLEEP,RANDOM,347
347,1782742960368,SLEEP,RANDOM,347
347,1782742961134,SLEEP,RANDOM,175
347,1782742961144,SLEEP,AFFORDANCE,220
347,1782742961149,SLEEP,RANDOM,347
347,1782742961151,SLEEP,RANDOM,347
347,1782742961159,SLEEP,AFFORDANCE,220
347,1782742961162,SLEEP,RANDOM,220
347,1782742961164,SLEEP,AFFORDANCE,220
347,1782742961168,SLEEP,RANDOM,347
347,1782742961169,SLEEP,RANDOM,347
347,1782742961170,SLEEP,RANDOM,347
347,1782742961178,APPROACH,RANDOM,175
347,1782742961179,SLEEP,RANDOM,347
347,1782742961181,SLEEP,RANDOM,175
347,1782742961193,SLEEP,RANDOM,347
347,1782742961194,SLEEP,AFFORDANCE,220
347,1782742961196,SLEEP,RANDOM,220
347,1782742961200,SLEEP,RANDOM,347
347,1782742961202,SLEEP,RANDOM,347
347,1782742961203,SLEEP,RANDOM,347
347,1782742961204,SLEEP,RANDOM,347
347,1782742961574,SLEEP,RANDOM,175
347,1782742961575,SLEEP,RANDOM,347
347,1782742961577,SLEEP,AFFORDANCE,221
347,1782742961587,APPROACH,AFFORDANCE,220
347,1782742961589,APPROACH,RANDOM,175
347,1782742961963,APPROACH,RANDOM,175
347,1782742961964,AVOID,RANDOM,220
347,1782742961966,SLEEP,RANDOM,347
347,1782742961971,SLEEP,AFFORDANCE,220
347,1782742961973,SLEEP,RANDOM,220
347,1782742961975,SLEEP,RANDOM,220
347,1782742961976,SLEEP,AFFORDANCE,175
347,1782742961984,SLEEP,AFFORDANCE,221
347,1782742961986,SLEEP,AFFORDANCE,220
347,1782742961987,SLEEP,RANDOM,347
347,1782742961989,SLEEP,RANDOM,175
347,1782742962013,SLEEP,AFFORDANCE,220
347,1782742962015,SLEEP,AFFORDANCE,175
347,1782742962024,AVOID,AFFORDANCE,220
347,1782742962026,AVOID,RANDOM,175
347,1782742964653,AVOID,RANDOM,175
347,1782742964670,AVOID,AFFORDANCE,220
347,1782742964674,WANDER,RANDOM,347
347,1782742964704,SLEEP,RANDOM,347
347,1782742964706,SLEEP,RANDOM,221
347,1782742964707,SLEEP,RANDOM,175
347,1782742964797,SLEEP,RANDOM,220
347,1782742964798,SLEEP,RANDOM,347
347,1782742964810,SLEEP,RANDOM,347
347,1782742964812,SLEEP,RANDOM,347
347,1782742965920,SLEEP,RANDOM,220
347,1782742965923,SLEEP,AFFORDANCE,221
347,1782742965925,SLEEP,RANDOM,347
347,1782742965928,SLEEP,RANDOM,347
347,1782742965935,SLEEP,RANDOM,347
347,1782742965937,SLEEP,RANDOM,220
347,1782742965940,APPROACH,AFFORDANCE,220
347,1782742965944,WANDER,RANDOM,347
347,1782742965957,WANDER,RANDOM,347
347,1782742965975,SLEEP,RANDOM,347
347,1782742965976,SLEEP,RANDOM,220
347,1782742965981,SLEEP,RANDOM,347
347,1782742965984,SLEEP,RANDOM,347
347,1782742965985,SLEEP,RANDOM,347
347,1782742965989,SLEEP,AFFORDANCE,220
347,1782742966185,SLEEP,RANDOM,220
347,1782742966187,SLEEP,RANDOM,175
347,1782742966191,SLEEP,RANDOM,175
347,1782742966197,SLEEP,RANDOM,221
347,1782742966201,SLEEP,RANDOM,347
347,1782742966204,SLEEP,AFFORDANCE,220
347,1782742966212,SLEEP,RANDOM,347
347,1782742966223,WANDER,RANDOM,347
347,1782742966224,SLEEP,AFFORDANCE,175
347,1782742966233,SLEEP,AFFORDANCE,221
347,1782742967399,SLEEP,RANDOM,175
347,1782742967401,SLEEP,AFFORDANCE,220
347,1782742967405,SLEEP,RANDOM,175
347,1782742967408,SLEEP,RANDOM,347
347,1782742967410,SLEEP,AFFORDANCE,221
347,1782742967690,SLEEP,RANDOM,175
347,1782742967702,SLEEP,RANDOM,175
347,1782742967703,SLEEP,RANDOM,347
347,1782742967705,SLEEP,AFFORDANCE,220
347,1782742967712,SLEEP,RANDOM,220
347,1782742967728,APPROACH,RANDOM,220
347,1782742967737,SLEEP,AFFORDANCE,220
347,1782742967739,SLEEP,RANDOM,347
347,1782742967748,SLEEP,AFFORDANCE,220
347,1782742967753,SLEEP,AFFORDANCE,220
347,1782742967755,SLEEP,RANDOM,175
347,1782742967758,SLEEP,RANDOM,347
347,1782742967759,SLEEP,RANDOM,347
347,1782742967761,SLEEP,AFFORDANCE,220
347,1782742967770,SLEEP,AFFORDANCE,220
347,1782742967794,SLEEP,RANDOM,175
347,1782742967795,SLEEP,RANDOM,347
347,1782742967800,SLEEP,RANDOM,347
347,1782742967803,WANDER,RANDOM,347
347,1782742967811,WANDER,RANDOM,347
347,1782742969794,AVOID,RANDOM,220
347,1782742969795,AVOID,RANDOM,175
347,1782742969797,WANDER,RANDOM,347
347,1782742969801,APPROACH,AFFORDANCE,175
347,1782742969803,WANDER,RANDOM,347
347,1782742969804,AVOID,RANDOM,175
347,1782742969809,WANDER,RANDOM,347
347,1782742969812,SLEEP,AFFORDANCE,220
347,1782742969819,SLEEP,AFFORDANCE,221
347,1782742969821,SLEEP,RANDOM,347
347,1782742969823,SLEEP,RANDOM,175
347,1782742969836,SLEEP,RANDOM,220
347,1782742969838,SLEEP,AFFORDANCE,221
347,1782742969839,SLEEP,RANDOM,347
347,1782742969842,SLEEP,RANDOM,347
347,1782742969853,SLEEP,RANDOM,175
347,1782742969855,SLEEP,AFFORDANCE,220
347,1782742969864,SLEEP,AFFORDANCE,175
347,1782742969871,AVOID,AFFORDANCE,220
