creatureKey,action_time,action_type,selection_type,target_key
90,1782155906883,WANDER,RANDOM,90
90,1782155906912,WANDER,RANDOM,90
90,1782155906920,WANDER,RANDOM,90
90,1782155906927,WANDER,RANDOM,90
90,1782155907083,SLEEP,RANDOM,90
90,1782155908138,AVOID,AFFORDANCE,44
90,1782155908140,WANDER,RANDOM,90
90,1782155908169,AVOID,RANDOM,34
90,1782155908172,APPROACH,RANDOM,34
90,1782155908174,SLEEP,RANDOM,90
90,1782155908212,SLEEP,RANDOM,73
90,1782155908235,SLEEP,RANDOM,90
90,1782155908262,WANDER,RANDOM,90
90,1782155908266,AVOID,AFFORDANCE,44
90,1782155908268,WANDER,RANDOM,90
90,1782155908270,AVOID,RANDOM,73
90,1782155908279,AVOID,RANDOM,36
90,1782155908281,WANDER,RANDOM,90
90,1782155908292,SLEEP,AFFORDANCE,70
90,1782155908293,APPROACH,RANDOM,34
90,1782155908295,SLEEP,AFFORDANCE,44
90,1782155908296,SLEEP,RANDOM,90
90,1782155908297,WANDER,RANDOM,90
90,1782155908299,WANDER,RANDOM,90
90,1782155908300,WANDER,RANDOM,90
90,1782155908302,AVOID,RANDOM,44
90,1782155908303,AVOID,AFFORDANCE,44
90,1782155908307,SLEEP,RANDOM,73
90,1782155908308,AVOID,RANDOM,36
90,1782155908310,WANDER,RANDOM,90
90,1782155908318,APPROACH,RANDOM,73
90,1782155908320,SLEEP,RANDOM,44
90,1782155908334,SLEEP,RANDOM,90
90,1782155908539,APPROACH,AFFORDANCE,34
90,1782155908597,SLEEP,RANDOM,90
90,1782155908829,SLEEP,RANDOM,73
90,1782155908843,WANDER,RANDOM,90
90,1782155908867,SLEEP,RANDOM,44
90,1782155908868,WANDER,RANDOM,90
90,1782155908870,AVOID,RANDOM,73
90,1782155909062,APPROACH,RANDOM,34
90,1782155909064,SLEEP,RANDOM,90
90,1782155909066,SLEEP,RANDOM,90
90,1782155909067,WANDER,RANDOM,90
90,1782155909069,SLEEP,RANDOM,90
90,1782155909211,APPROACH,RANDOM,34
90,1782155909261,SLEEP,AFFORDANCE,34
90,1782155909281,AVOID,AFFORDANCE,70
90,1782155909285,WANDER,RANDOM,90
