creatureKey,regulatingCount,batches
351,0,1084
351,1,34
351,2,32
351,3,31
351,4,26
351,5,109
351,6,9
351,7,7
351,8,11
351,9,13
351,10,23
351,11,5
351,12,4
351,13,4
351,14,8
351,15,6
351,16,4
351,17,1
351,18,1
351,19,4
351,20,3
351,22,1
351,23,1
351,24,3
351,25,1
351,26,1
351,27,2
351,28,3
351,29,1
351,30,1
351,31,1
351,34,1
351,36,1
351,37,1
351,38,1
351,40,1
351,41,1
351,45,2
351,46,1
351,48,1
351,54,1
351,57,1
351,59,1
351,62,2
351,69,1
351,73,1
351,80,1
351,91,1
351,120,1
351,130,1
