time,simpleEfficiency,complexEfficiency
2.046,0.5908208914339159,0.8823339793307966
2.047,0.5913915638922395,0.883058168762777
2.049,0.5959323741164292,0.8896223725680014
2.058,0.6029406946948269,0.8986962377727737
2.06,0.6029406946948269,0.8986962377727737
2.061,,0.8986962377727737
2.063,0.6029406946948269,
2.064,,0.8986962377727737
2.067,0.6029406946948269,0.8986962377727737
2.093,0.6084721512418876,
2.095,0.6084721512418876,
2.096,0.6084721512418876,0.9060837901752247
2.097,0.6084721512418876,0.9060837901752247
2.106,0.6112130873034485,0.9097183596689365
2.134,0.6125774005484359,
2.135,0.6125774005484359,0.911520842738914
2.14,0.6125774005484359,0.911520842738914
2.143,0.6125774005484359,0.911520842738914
2.145,0.6125774005484359,0.911520842738914
2.146,0.6125774005484359,0.911520842738914
2.147,0.6125774005484359,0.911520842738914
2.149,0.6125774005484359,0.911520842738914
2.15,,0.911520842738914
2.151,0.6125774005484359,0.911520842738914
2.154,0.6125774005484359,0.911520842738914
2.159,0.6233458052009819,
2.16,0.6236117179360635,0.9259289910781593
2.165,0.624673774834951,0.9272991400623581
2.179,0.6259977665299101,
2.18,0.6259977665299101,0.9290029452864792
2.181,0.6259977665299101,0.9290029452864792
2.182,0.6259977665299101,
2.194,0.6286338637308411,0.9323809523809649
2.195,0.6286338637308411,0.9323809523809649
2.196,,0.9350549388369467
2.199,0.6312541917035588,0.9357194883371079
2.2,,0.9357194883371079
2.212,0.6325584717301983,
2.213,0.6325584717301983,0.937373954638301
2.216,0.6325584717301983,0.9373739546383011
2.223,0.6364479167284165,
2.224,0.6364479167284165,0.9424940058045914
2.228,0.6377366389283898,
2.229,0.6377366389283898,0.9438931419972175
2.23,,0.9438931419972174
2.231,0.6403025137726669,
2.232,0.6405582555342025,0.9481809931051549
2.233,,0.9486789207782559
2.234,0.6415796895098613,
2.235,0.6415796895098613,0.9486789207782559
2.236,,0.9486789207782559
2.239,0.6415796895098613,0.9486789207782559
2.24,0.6436997012339045,0.9518201010426867
2.241,0.6461459267980587,0.9518201010426867
2.242,,0.954996639256166
2.243,0.6496632062525728,0.958085399118576
2.245,0.6504134370432186,0.9595003654735152
2.246,0.6504134370432186,0.9595003654735151
2.249,0.6519085826756204,0.9618055182199411
2.251,0.6529034788254917,0.9625033967537474
2.27,0.6553786250883161,
2.271,,0.9654669568956372
2.272,,0.9654669568956372
2.273,0.6563645328255838,
2.274,0.6571024123756752,0.9676149728044837
2.275,0.6578389649372245,
2.276,0.6578389649372245,0.9683910458991843
2.277,0.6578389649372245,
2.278,0.6578389649372245,
2.279,0.6578389649372245,0.9683910458991841
2.28,0.6578389649372245,0.9683910458991842
2.281,0.6578389649372245,0.9683910458991841
2.282,0.6578389649372245,0.9683910458991842
2.283,0.6578389649372245,0.9683910458991842
2.284,0.6578389649372245,0.9683910458991842
2.289,0.6578389649372245,
2.29,0.6578389649372245,0.9683910458991842
2.291,0.6578389649372245,0.9683910458991841
2.292,0.6578389649372245,0.9683910458991842
2.293,0.6578389649372245,
2.294,0.6578389649372245,0.9683910458991841
2.295,0.6578389649372245,0.9683910458991841
2.309,0.6734763346096969,0.9864355154251433
2.317,0.6746539498513675,0.9885408017198868
2.318,0.6758284133097069,0.9893242055251109
2.321,0.6769991710550917,0.9903627969472328
2.322,0.6769991710550917,0.9903627969472328
2.323,0.6769991710550917,0.9903627969472328
2.324,0.6790975648392071,0.9929316457056978
2.328,0.6816472368311192,0.9954610233258201
2.329,0.6816472368311192,
2.33,0.6816472368311192,0.9954610233258201
2.331,0.6816472368311192,
2.332,0.6821089830437846,0.9962744367408476
2.335,0.685096865087526,0.9991810813716118
2.337,0.6862398591439334,
2.338,0.6862398591439334,1.0004013651510377
2.342,0.6873794293565053,
2.343,0.6873794293565053,1.001611781145878
2.344,0.6873794293565053,1.001611781145878
2.356,0.6896483392439784,
2.357,0.6896483392439784,1.004003009781802
2.358,0.6896483392439784,1.004003009781802
2.36,0.6896483392439784,1.004003009781802
2.361,0.6896483392439784,
2.386,0.6103012686299915,0.9085112221864086
2.387,0.6103012686299915,0.9085112221864086
2.39,0.6130312628455871,0.9121194775878917
2.391,0.6143901297375626,0.9139088036117551
2.392,,0.9142654846823776
2.393,0.6158801620849699,0.9163972821670597
2.394,,0.916574241212529
2.395,0.6170956642390342,
2.396,0.6170956642390342,0.9174578523057249
2.397,0.6173653259338924,0.9178105862625128
2.398,0.6184423561983593,
2.399,0.6192484342692973,
2.41,0.6197850141358647,
2.411,0.6197850141358647,0.9209674298613519
2.414,0.6197850141358647,
2.415,0.6197850141358647,
2.416,0.6197850141358647,0.9209674298613519
2.417,0.6224582762449409,0.9244375362786367
2.424,0.6224582762449409,0.9244375362786367
2.427,0.6224582762449409,
2.428,0.6224582762449409,0.9244375362786367
2.429,0.6224582762449409,
2.43,0.6224582762449409,0.9244375362786367
2.431,,0.9244375362786366
2.432,0.6224582762449409,0.9244375362786367
2.436,0.6224582762449409,0.9244375362786367
2.437,0.6224582762449409,0.9244375362786367
2.438,0.6224582762449409,
2.455,0.632992362943374,
2.456,0.632992362943374,0.9379232505643507
2.458,0.632992362943374,0.9379232505643507
2.459,,0.9379232505643507
2.47,0.6368779204406683,
2.471,0.6368779204406683,0.9428175749758306
2.472,0.6368779204406683,
2.475,0.6368779204406683,0.9428175749758306
2.476,0.6368779204406683,0.9428175749758306
2.477,0.6368779204406683,0.9428175749758306
2.485,0.6368779204406683,
2.486,0.6368779204406683,
2.488,0.638165354562588,0.94458985940021
2.491,0.6447979532235304,0.952339793614979
2.492,,0.9532724772654143
2.494,0.6458093756036386,0.9538922928087873
2.495,0.6458093756036386,0.9544074242717565
2.497,0.6483269590469412,0.9569676878426473
2.499,0.6495800975222338,0.958490583682699
2.5,0.6508294822155887,
2.501,0.6508294822155887,0.960003611738165
2.502,0.6508294822155887,0.960003611738165
2.503,0.6528207179121112,0.9629999329248787
2.504,0.6543078848210516,0.9641875936794742
2.505,0.6548023444441002,0.964542194646904
2.506,0.6562817993696414,
2.507,,0.9678735615034734
2.511,0.659471009479003,0.9703185101580291
2.512,0.6604471072703769,0.9703185101580291
2.513,0.6611776447962718,0.9721326505428513
2.514,0.6637237422660219,0.9752939974202025
2.515,,0.9759956465656394
2.544,0.6655333630165837,
2.545,0.6655333630165837,0.9773902612060779
2.546,0.6655333630165837,0.9773902612060779
2.549,0.6668948843320207,0.9790507732989511
2.553,0.6679329568581823,0.9801498871331981
2.554,0.6679329568581823,0.9801498871331981
2.555,,0.9801498871331981
2.556,0.6679329568581823,0.9801498871331981
2.557,0.6679329568581823,0.9801498871331981
2.558,,0.9801498871331981
2.562,0.6679329568581823,0.9801498871331982
2.563,0.6679329568581823,
2.564,0.6679329568581823,0.9801498871331981
2.565,0.6679329568581823,0.9801498871331981
2.566,0.6679329568581823,0.9801498871331981
2.579,0.6679329568581823,0.9801498871331981
2.582,0.6679329568581823,0.9801498871331981
2.583,0.6679329568581823,
2.584,0.6679329568581823,0.9801498871331981
2.595,0.6735532029995207,0.9877978284424528
2.596,0.6766873123317484,0.9907934821025622
2.597,,0.9910516826830202
