creatureKey,action_time,action_type,selection_type,target_key
90,1782156388847,WANDER,RANDOM,90
90,1782156388945,WANDER,RANDOM,90
90,1782156388957,SLEEP,RANDOM,90
90,1782156388962,WANDER,RANDOM,90
90,1782156388969,WANDER,RANDOM,90
90,1782156389177,SLEEP,AFFORDANCE,25
90,1782156389247,APPROACH,AFFORDANCE,25
90,1782156389326,SLEEP,RANDOM,89
90,1782156389508,WANDER,RANDOM,90
90,1782156389514,WANDER,RANDOM,90
90,1782156389537,AVOID,AFFORDANCE,25
90,1782156389539,WANDER,RANDOM,90
90,1782156389540,SLEEP,RANDOM,90
90,1782156389543,APPROACH,AFFORDANCE,0
90,1782156389545,APPROACH,AFFORDANCE,25
90,1782156389621,APPROACH,AFFORDANCE,25
90,1782156389624,AVOID,RANDOM,25
90,1782156389704,APPROACH,AFFORDANCE,25
90,1782156389707,EAT,AFFORDANCE,25
90,1782156389708,WANDER,RANDOM,90
90,1782156390214,SLEEP,AFFORDANCE,25
90,1782156390262,SLEEP,RANDOM,90
90,1782156390264,WANDER,RANDOM,90
90,1782156390266,SLEEP,RANDOM,90
90,1782156390274,APPROACH,AFFORDANCE,25
90,1782156390278,SLEEP,AFFORDANCE,89
90,1782156390282,WANDER,RANDOM,90
90,1782156390302,SLEEP,AFFORDANCE,25
90,1782156390306,AVOID,AFFORDANCE,25
90,1782156390309,SLEEP,RANDOM,90
90,1782156390310,AVOID,AFFORDANCE,25
90,1782156390343,AVOID,AFFORDANCE,25
90,1782156390346,SLEEP,AFFORDANCE,89
90,1782156390363,AVOID,AFFORDANCE,25
90,1782156390365,SLEEP,RANDOM,25
90,1782156390388,APPROACH,RANDOM,25
90,1782156390389,SLEEP,RANDOM,90
90,1782156390406,SLEEP,RANDOM,90
90,1782156390408,AVOID,RANDOM,89
90,1782156390450,APPROACH,RANDOM,25
90,1782156390452,APPROACH,RANDOM,25
90,1782156390480,WANDER,RANDOM,90
90,1782156390482,WANDER,RANDOM,90
90,1782156390567,EAT,RANDOM,25
90,1782156390571,SLEEP,RANDOM,90
90,1782156390572,SLEEP,AFFORDANCE,25
90,1782156390574,WANDER,RANDOM,90
90,1782156390600,SLEEP,RANDOM,90
90,1782156390612,APPROACH,RANDOM,89
90,1782156390622,SLEEP,RANDOM,90
90,1782156390671,APPROACH,RANDOM,25
90,1782156390674,AVOID,RANDOM,25
90,1782156390686,APPROACH,AFFORDANCE,25
90,1782156390689,SLEEP,RANDOM,90
90,1782156390700,SLEEP,RANDOM,90
90,1782156390704,APPROACH,RANDOM,89
90,1782156390757,APPROACH,AFFORDANCE,25
90,1782156390871,SLEEP,RANDOM,90
90,1782156390872,APPROACH,AFFORDANCE,25
90,1782156390873,WANDER,RANDOM,90
90,1782156390875,AVOID,AFFORDANCE,25
90,1782156390886,WANDER,RANDOM,90
90,1782156390889,WANDER,RANDOM,90
90,1782156390891,SLEEP,RANDOM,90
90,1782156390991,WANDER,RANDOM,90
90,1782156391661,APPROACH,RANDOM,25
90,1782156391664,APPROACH,AFFORDANCE,0
90,1782156391666,AVOID,AFFORDANCE,25
90,1782156391668,APPROACH,RANDOM,0
90,1782156391698,APPROACH,RANDOM,89
90,1782156391708,SLEEP,RANDOM,25
90,1782156391709,WANDER,RANDOM,90
90,1782156391722,EAT,AFFORDANCE,25
90,1782156391730,SLEEP,RANDOM,90
90,1782156391748,AVOID,AFFORDANCE,25
90,1782156391949,APPROACH,RANDOM,89
90,1782156391970,AVOID,AFFORDANCE,0
90,1782156391971,SLEEP,RANDOM,90
90,1782156391972,WANDER,RANDOM,90
90,1782156392083,SLEEP,RANDOM,90
90,1782156392404,APPROACH,RANDOM,89
90,1782156392406,SLEEP,RANDOM,90
90,1782156392408,SLEEP,RANDOM,90
90,1782156392411,SLEEP,RANDOM,90
90,1782156392429,WANDER,RANDOM,90
90,1782156392569,AVOID,RANDOM,0
90,1782156392570,WANDER,RANDOM,90
90,1782156392571,WANDER,RANDOM,90
90,1782156392578,SLEEP,RANDOM,90
90,1782156392593,SLEEP,RANDOM,90
90,1782156392607,APPROACH,RANDOM,89
90,1782156392613,WANDER,RANDOM,90
90,1782156392835,AVOID,AFFORDANCE,89
90,1782156392854,WANDER,RANDOM,90
90,1782156392856,WANDER,RANDOM,90
90,1782156393184,AVOID,RANDOM,0
90,1782156393207,SLEEP,RANDOM,0
90,1782156393209,SLEEP,RANDOM,90
90,1782156393211,SLEEP,RANDOM,90
90,1782156393222,APPROACH,RANDOM,0
90,1782156393579,APPROACH,RANDOM,0
90,1782156393607,WANDER,RANDOM,90
90,1782156393667,SLEEP,RANDOM,90
90,1782156393695,SLEEP,RANDOM,90
90,1782156393698,WANDER,RANDOM,90
90,1782156393699,AVOID,RANDOM,89
90,1782156393701,WANDER,RANDOM,90
90,1782156393704,SLEEP,AFFORDANCE,70
90,1782156393718,WANDER,RANDOM,90
90,1782156393720,SLEEP,AFFORDANCE,0
90,1782156394142,APPROACH,RANDOM,0
