creatureKey,regulatingCount,batches
354,0,1101
354,1,51
354,2,41
354,3,31
354,4,37
354,5,103
354,6,14
354,7,15
354,8,12
354,9,7
354,10,28
354,11,7
354,12,11
354,13,7
354,14,11
354,15,27
354,16,7
354,17,6
354,18,6
354,19,3
354,20,6
354,21,5
354,22,7
354,24,3
354,25,5
354,26,1
354,27,1
354,28,5
354,29,8
354,30,6
354,31,2
354,32,2
354,33,1
354,34,4
354,35,1
354,37,1
354,39,1
354,40,1
354,45,2
354,47,1
354,49,1
354,57,1
354,59,1
354,62,1
354,63,1
354,66,1
354,96,2
354,105,1
354,117,2
354,256,1
