creatureKey,action_time,action_type,selection_type,target_key
180,1782743842867,WANDER,RANDOM,180
180,1782743842884,SLEEP,AFFORDANCE,104
180,1782743842957,SLEEP,AFFORDANCE,67
180,1782743842973,SLEEP,RANDOM,180
180,1782743843035,SLEEP,RANDOM,132
180,1782743843059,SLEEP,AFFORDANCE,145
180,1782743843131,SLEEP,AFFORDANCE,94
180,1782743843144,SLEEP,AFFORDANCE,4
180,1782743843214,SLEEP,RANDOM,98
180,1782743843268,SLEEP,RANDOM,147
180,1782743843300,SLEEP,AFFORDANCE,104
180,1782743843305,SLEEP,AFFORDANCE,67
180,1782743843337,APPROACH,RANDOM,98
180,1782743843340,SLEEP,RANDOM,180
180,1782743843343,SLEEP,RANDOM,180
180,1782743843378,SLEEP,AFFORDANCE,132
180,1782743843383,SLEEP,RANDOM,180
180,1782743843452,SLEEP,AFFORDANCE,145
180,1782743843459,SLEEP,RANDOM,94
180,1782743843501,SLEEP,AFFORDANCE,56
180,1782743843563,SLEEP,RANDOM,67
180,1782743843569,SLEEP,RANDOM,180
180,1782743843577,SLEEP,RANDOM,180
180,1782743843580,SLEEP,RANDOM,180
180,1782743843582,SLEEP,RANDOM,180
180,1782743843614,SLEEP,RANDOM,116
180,1782743843619,SLEEP,RANDOM,180
180,1782743843651,SLEEP,AFFORDANCE,98
180,1782743843661,APPROACH,AFFORDANCE,147
180,1782743843743,SLEEP,RANDOM,67
180,1782743843760,SLEEP,AFFORDANCE,56
180,1782743843796,SLEEP,RANDOM,180
180,1782743843802,SLEEP,RANDOM,180
180,1782743843890,SLEEP,RANDOM,180
180,1782743843952,SLEEP,RANDOM,180
180,1782743843975,SLEEP,AFFORDANCE,67
180,1782743844046,SLEEP,AFFORDANCE,67
180,1782743844053,SLEEP,RANDOM,67
180,1782743844068,SLEEP,RANDOM,180
180,1782743844070,SLEEP,AFFORDANCE,116
180,1782743844077,APPROACH,AFFORDANCE,104
180,1782743844089,WANDER,RANDOM,180
180,1782743844093,WANDER,RANDOM,180
180,1782743844113,SLEEP,RANDOM,180
180,1782743844213,SLEEP,RANDOM,180
180,1782743844217,SLEEP,AFFORDANCE,145
180,1782743844222,SLEEP,AFFORDANCE,4
180,1782743844228,SLEEP,AFFORDANCE,94
180,1782743844239,SLEEP,AFFORDANCE,56
180,1782743844246,SLEEP,AFFORDANCE,67
180,1782743844351,SLEEP,AFFORDANCE,59
180,1782743844354,SLEEP,AFFORDANCE,104
180,1782743844355,SLEEP,RANDOM,67
180,1782743844357,SLEEP,RANDOM,180
180,1782743844360,APPROACH,RANDOM,4
180,1782743844362,APPROACH,AFFORDANCE,56
180,1782743844363,APPROACH,AFFORDANCE,67
180,1782743844365,AVOID,AFFORDANCE,98
180,1782743844371,SLEEP,RANDOM,116
180,1782743844374,SLEEP,RANDOM,98
180,1782743844400,SLEEP,AFFORDANCE,67
180,1782743844403,SLEEP,RANDOM,180
180,1782743844455,SLEEP,AFFORDANCE,104
180,1782743844458,SLEEP,AFFORDANCE,4
180,1782743844461,SLEEP,RANDOM,180
180,1782743844495,SLEEP,AFFORDANCE,98
180,1782743844551,SLEEP,AFFORDANCE,67
180,1782743844576,SLEEP,RANDOM,67
180,1782743844593,SLEEP,RANDOM,98
180,1782743844607,WANDER,RANDOM,180
180,1782743844616,APPROACH,AFFORDANCE,4
180,1782743844677,AVOID,RANDOM,67
180,1782743844680,SLEEP,RANDOM,180
180,1782743844682,SLEEP,RANDOM,180
180,1782743844684,SLEEP,RANDOM,180
180,1782743844744,SLEEP,AFFORDANCE,59
180,1782743844786,SLEEP,AFFORDANCE,67
180,1782743844792,SLEEP,AFFORDANCE,4
180,1782743844861,SLEEP,AFFORDANCE,147
180,1782743844897,SLEEP,RANDOM,180
180,1782743844899,SLEEP,AFFORDANCE,104
180,1782743844949,SLEEP,AFFORDANCE,145
180,1782743844951,SLEEP,RANDOM,180
180,1782743844995,SLEEP,RANDOM,94
180,1782743844999,SLEEP,RANDOM,180
180,1782743845019,SLEEP,AFFORDANCE,59
180,1782743845072,APPROACH,RANDOM,98
180,1782743845125,APPROACH,RANDOM,104
180,1782743845127,SLEEP,AFFORDANCE,94
180,1782743845129,SLEEP,RANDOM,180
180,1782743845233,SLEEP,AFFORDANCE,56
180,1782743845266,SLEEP,RANDOM,180
180,1782743845268,SLEEP,RANDOM,180
180,1782743845270,SLEEP,AFFORDANCE,67
180,1782743845271,SLEEP,AFFORDANCE,4
180,1782743845321,SLEEP,AFFORDANCE,59
180,1782743845346,SLEEP,AFFORDANCE,67
180,1782743845363,SLEEP,RANDOM,180
180,1782743845380,SLEEP,RANDOM,116
180,1782743845384,SLEEP,RANDOM,180
180,1782743845387,SLEEP,AFFORDANCE,147
180,1782743845456,WANDER,RANDOM,180
180,1782743845457,SLEEP,RANDOM,67
180,1782743845473,SLEEP,RANDOM,180
180,1782743845477,SLEEP,RANDOM,180
180,1782743845511,SLEEP,AFFORDANCE,4
180,1782743845514,SLEEP,RANDOM,98
180,1782743845557,SLEEP,AFFORDANCE,98
180,1782743845595,SLEEP,RANDOM,67
180,1782743845598,SLEEP,RANDOM,180
180,1782743845599,SLEEP,AFFORDANCE,56
180,1782743845616,SLEEP,AFFORDANCE,67
180,1782743845619,SLEEP,RANDOM,180
180,1782743845651,SLEEP,RANDOM,180
180,1782743845657,SLEEP,RANDOM,180
180,1782743845697,SLEEP,AFFORDANCE,67
180,1782743845701,SLEEP,RANDOM,180
180,1782743845733,APPROACH,RANDOM,4
180,1782743845735,AVOID,AFFORDANCE,67
180,1782743845753,WANDER,RANDOM,180
180,1782743845767,APPROACH,AFFORDANCE,116
180,1782743845783,SLEEP,RANDOM,180
180,1782743845785,SLEEP,RANDOM,180
180,1782743845826,SLEEP,RANDOM,180
180,1782743845853,SLEEP,RANDOM,180
180,1782743845901,SLEEP,AFFORDANCE,147
180,1782743845903,SLEEP,AFFORDANCE,4
180,1782743845917,SLEEP,RANDOM,180
180,1782743845951,SLEEP,RANDOM,180
180,1782743845953,SLEEP,RANDOM,180
180,1782743846028,SLEEP,AFFORDANCE,98
180,1782743846050,SLEEP,RANDOM,180
180,1782743846052,SLEEP,AFFORDANCE,104
180,1782743846079,WANDER,RANDOM,180
180,1782743846080,AVOID,AFFORDANCE,67
180,1782743846082,APPROACH,AFFORDANCE,94
180,1782743846084,APPROACH,AFFORDANCE,67
180,1782743846186,AVOID,RANDOM,116
180,1782743846189,SLEEP,RANDOM,180
180,1782743846203,SLEEP,RANDOM,180
180,1782743846205,SLEEP,AFFORDANCE,147
180,1782743846208,SLEEP,AFFORDANCE,104
180,1782743846233,SLEEP,RANDOM,180
180,1782743846234,SLEEP,RANDOM,180
180,1782743846239,SLEEP,RANDOM,180
180,1782743846242,SLEEP,RANDOM,98
180,1782743846289,SLEEP,RANDOM,180
180,1782743846299,SLEEP,RANDOM,180
180,1782743846355,SLEEP,AFFORDANCE,4
180,1782743846394,SLEEP,RANDOM,180
180,1782743846395,SLEEP,AFFORDANCE,98
180,1782743846398,APPROACH,AFFORDANCE,67
180,1782743846399,AVOID,RANDOM,4
180,1782743846470,SLEEP,AFFORDANCE,145
180,1782743846474,SLEEP,RANDOM,180
180,1782743846491,SLEEP,AFFORDANCE,98
180,1782743846494,SLEEP,AFFORDANCE,94
180,1782743846518,SLEEP,RANDOM,180
180,1782743846536,SLEEP,AFFORDANCE,67
180,1782743846585,SLEEP,RANDOM,180
180,1782743846587,SLEEP,RANDOM,98
180,1782743846602,SLEEP,RANDOM,180
180,1782743846622,SLEEP,RANDOM,67
180,1782743846659,SLEEP,AFFORDANCE,56
180,1782743846663,SLEEP,RANDOM,180
180,1782743846711,APPROACH,AFFORDANCE,67
