creature_key,onset_cycle,wake_cycle,duration_ticks,engram_count,mean_eligibility,std_eligibility,batches_completed,aborted
180,2,13,10,0,0.0,0.0,0,false
180,14,29,14,29,0.6393545577774902,0.23108021973931003,2,false
180,30,41,10,48,0.535660385204228,0.27909024338893007,3,false
180,44,55,10,79,0.42191954366225487,0.3097017885399572,5,false
180,59,70,10,79,0.42191954366225487,0.3097017885399572,5,false
180,73,87,13,113,0.362719840288616,0.3106249889633879,8,false
180,89,102,12,113,0.362719840288616,0.3106249889633879,8,false
180,103,118,14,128,0.280433794918096,0.2836965431426927,8,false
180,122,134,11,128,0.280433794918096,0.2836965431426927,8,false
180,139,152,12,128,0.23814032007847044,0.26891293956030754,8,false
180,154,166,11,128,0.23814032007847044,0.26891293956030754,8,false
180,167,181,13,128,0.23814032007847044,0.26891293956030754,8,false
180,182,195,12,128,0.23814032007847044,0.26891293956030754,8,false
180,197,208,10,128,0.23814032007847044,0.26891293956030754,8,false
180,209,220,10,128,0.23814032007847044,0.26891293956030754,8,false
180,221,233,11,128,0.23814032007847044,0.26891293956030754,8,false
180,235,246,10,128,0.23814032007847044,0.26891293956030754,8,false
180,247,258,10,128,0.23814032007847044,0.26891293956030754,8,false
180,262,273,10,128,0.23814032007847044,0.26891293956030754,8,false
180,275,290,14,128,0.23814032007847044,0.26891293956030754,8,false
180,291,302,10,128,0.23814032007847044,0.26891293956030754,8,false
180,306,318,11,128,0.23814032007847044,0.26891293956030754,8,false
180,321,332,10,128,0.23814032007847044,0.26891293956030754,8,false
180,335,346,10,128,0.23814032007847044,0.26891293956030754,8,false
180,347,358,10,128,0.23814032007847044,0.26891293956030754,8,false
180,364,375,10,128,0.23814032007847044,0.26891293956030754,8,false
180,377,388,10,128,0.23814032007847044,0.26891293956030754,8,false
180,390,401,10,128,0.23814032007847044,0.26891293956030754,8,false
180,404,415,10,128,0.23814032007847044,0.26891293956030754,8,false
180,418,430,11,128,0.23814032007847044,0.26891293956030754,8,false
180,433,445,11,128,0.23814032007847044,0.26891293956030754,8,false
180,448,460,11,128,0.23814032007847044,0.26891293956030754,8,false
180,464,475,10,128,0.23814032007847044,0.26891293956030754,8,false
180,476,488,11,128,0.23814032007847044,0.26891293956030754,8,false
180,491,503,11,128,0.23814032007847044,0.26891293956030754,8,false
180,507,519,11,128,0.23814032007847044,0.26891293956030754,8,false
180,523,536,12,128,0.23814032007847044,0.26891293956030754,8,false
180,537,548,10,128,0.23814032007847044,0.26891293956030754,8,false
180,552,564,11,128,0.23814032007847044,0.26891293956030754,8,false
180,565,576,10,128,0.23814032007847044,0.26891293956030754,8,false
180,578,589,10,128,0.23814032007847044,0.26891293956030754,8,false
180,597,608,10,128,0.23814032007847044,0.26891293956030754,8,false
180,610,621,10,128,0.23814032007847044,0.26891293956030754,8,false
180,626,639,12,128,0.23814032007847044,0.26891293956030754,8,false
180,648,659,10,128,0.23814032007847044,0.26891293956030754,8,false
180,661,672,10,128,0.23814032007847044,0.26891293956030754,8,false
180,680,691,10,128,0.23814032007847044,0.26891293956030754,8,false
180,693,704,10,128,0.23814032007847044,0.26891293956030754,8,false
180,707,718,10,128,0.23814032007847044,0.26891293956030754,8,false
180,719,730,10,128,0.23814032007847044,0.26891293956030754,8,false
180,732,743,10,128,0.23814032007847044,0.26891293956030754,8,false
180,745,757,11,128,0.23814032007847044,0.26891293956030754,8,false
180,758,771,12,128,0.23814032007847044,0.26891293956030754,8,false
180,772,783,10,128,0.23814032007847044,0.26891293956030754,8,false
180,785,796,10,128,0.23814032007847044,0.26891293956030754,8,false
180,801,812,10,128,0.23814032007847044,0.26891293956030754,8,false
180,818,831,12,128,0.23814032007847044,0.26891293956030754,8,false
180,832,843,10,128,0.23814032007847044,0.26891293956030754,8,false
180,846,857,10,128,0.23814032007847044,0.26891293956030754,8,false
180,858,870,11,128,0.23814032007847044,0.26891293956030754,8,false
180,871,883,11,128,0.23814032007847044,0.26891293956030754,8,false
180,884,895,10,128,0.23814032007847044,0.26891293956030754,8,false
180,896,907,10,128,0.23814032007847044,0.26891293956030754,8,false
180,908,920,11,128,0.23814032007847044,0.26891293956030754,8,false
180,927,938,10,128,0.23814032007847044,0.26891293956030754,8,false
180,939,951,11,128,0.23814032007847044,0.26891293956030754,8,false
180,954,966,11,128,0.23814032007847044,0.26891293956030754,8,false
180,973,986,12,128,0.23814032007847044,0.26891293956030754,8,false
180,987,998,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1000,1011,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1016,1029,12,128,0.23814032007847044,0.26891293956030754,8,false
180,1033,1044,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1050,1061,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1062,1073,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1074,1085,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1087,1098,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1100,1111,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1113,1124,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1127,1140,12,128,0.23814032007847044,0.26891293956030754,8,false
180,1144,1156,11,128,0.23814032007847044,0.26891293956030754,8,false
180,1157,1168,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1170,1181,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1182,1194,11,128,0.23814032007847044,0.26891293956030754,8,false
180,1198,1209,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1212,1223,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1224,1237,12,128,0.23814032007847044,0.26891293956030754,8,false
180,1239,1251,11,128,0.23814032007847044,0.26891293956030754,8,false
180,1252,1264,11,128,0.23814032007847044,0.26891293956030754,8,false
180,1267,1278,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1279,1291,11,128,0.23814032007847044,0.26891293956030754,8,false
180,1292,1303,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1304,1315,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1317,1328,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1332,1344,11,128,0.23814032007847044,0.26891293956030754,8,false
180,1345,1356,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1359,1373,13,128,0.23814032007847044,0.26891293956030754,8,false
180,1377,1389,11,128,0.23814032007847044,0.26891293956030754,8,false
180,1390,1401,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1403,1415,11,128,0.23814032007847044,0.26891293956030754,8,false
180,1419,1436,16,128,0.23814032007847044,0.26891293956030754,8,false
180,1441,1453,11,128,0.23814032007847044,0.26891293956030754,8,false
180,1454,1465,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1466,1480,13,128,0.23814032007847044,0.26891293956030754,8,false
180,1482,1493,10,128,0.23814032007847044,0.26891293956030754,8,false
180,1496,1507,10,128,0.23814032007847044,0.26891293956030754,8,false
