creatureKey,objectType,distance,angle,time
182,RED_APPLE,48.48196698678589,-1.1375777475214313,1782809331970
182,RED_APPLE,52.98179697781553,-0.9929901814752542,1782809331290
182,RED_APPLE,50.535017071177904,-1.0933810998072553,1782809331742
182,RED_APPLE,52.98179697781553,-0.9929901814752542,1782809331392
182,RED_APPLE,52.48449771341926,-1.0491013055407195,1782809331619
182,RED_APPLE,50.535017071177904,-1.0933810998072553,1782809331788
182,RED_APPLE,50.535017071177904,-1.0933810998072553,1782809331808
182,RED_APPLE,52.98179697781553,-0.9929901814752542,1782809331335
182,RED_APPLE,50.535017071177904,-1.0933810998072553,1782809331830
182,RED_APPLE,52.98179697781553,-0.9929901814752542,1782809331497
182,RED_APPLE,52.98179697781553,-0.9929901814752542,1782809331514
182,GREEN_APPLE,65.0769060906589,-1.094328301880205,1782809333922
182,RED_APPLE,52.98179697781553,-0.9929901814752542,1782809331339
182,RED_APPLE,52.98179697781553,-0.9929901814752542,1782809331420
182,RED_APPLE,52.98179697781553,-0.9929901814752542,1782809331451
182,RED_APPLE,52.98179697781553,-0.9929901814752542,1782809331472
182,RED_APPLE,52.98179697781553,-0.9929901814752542,1782809331590
182,RED_APPLE,48.48196698678589,-1.1375777475214313,1782809331968
182,GREEN_APPLE,73.89726780631932,-0.9453469422938802,1782809332771
182,GREEN_APPLE,68.53420172564618,-1.0293771621194054,1782809333372
182,RED_APPLE,50.535017071177904,-1.0933810998072553,1782809331775
182,RED_APPLE,50.535017071177904,-1.0933810998072553,1782809331841
182,RED_APPLE,48.48196698678589,-1.1375777475214313,1782809332016
182,RED_APPLE,48.48196698678589,-1.1375777475214313,1782809332079
182,RED_APPLE,48.48196698678589,-1.1375777475214313,1782809332086
182,RED_APPLE,48.48196698678589,-1.1375777475214313,1782809332114
182,GREEN_APPLE,79.05342986532985,-0.9053073148986219,1782809332628
182,RED_APPLE,48.48196698678589,-1.1375777475214313,1782809332066
182,RED_APPLE,48.48196698678589,-1.1375777475214313,1782809332082
182,RED_APPLE,48.48196698678589,-1.1375777475214313,1782809332154
182,GREEN_APPLE,73.89726780631932,-0.9453469422938802,1782809332766
182,GREEN_APPLE,66.53271207740491,-0.9962812388344295,1782809333209
182,GREEN_APPLE,79.05342986532985,-0.9053073148986219,1782809332626
182,GREEN_APPLE,68.74712236605512,-0.9663536433137191,1782809333123
182,GREEN_APPLE,68.53420172564618,-1.0293771621194054,1782809333391
182,GREEN_APPLE,66.53271207740491,-0.9962812388344295,1782809333225
182,GREEN_APPLE,68.53420172564618,-1.0293771621194054,1782809333359
182,GREEN_APPLE,79.05342986532985,-0.9053073148986219,1782809332630
182,GREEN_APPLE,70.95484122721926,-0.9372692202764344,1782809332890
182,GREEN_APPLE,68.53420172564618,-1.0293771621194054,1782809333369
182,GREEN_APPLE,66.2206371918202,-1.1662506894598483,1782809334299
182,GREEN_APPLE,66.2206371918202,-1.1662506894598483,1782809334301
182,GREEN_APPLE,66.2206371918202,-1.1662506894598483,1782809334320
182,GREEN_APPLE,73.89726780631932,-0.9233962243871596,1782809332704
182,GREEN_APPLE,68.74712236605512,-0.9663536433137191,1782809333039
182,GREEN_APPLE,65.87966786737901,-1.0501779410801524,1782809333763
182,GREEN_APPLE,70.95484122721926,-0.9372692202764344,1782809332894
182,GREEN_APPLE,68.74712236605512,-0.9663536433137191,1782809333174
182,GREEN_APPLE,68.74712236605512,-0.9663536433137191,1782809333192
182,GREEN_APPLE,68.74712236605512,-0.9663536433137191,1782809333041
182,GREEN_APPLE,68.74712236605512,-0.9663536433137191,1782809333043
182,GREEN_APPLE,68.74712236605512,-0.9663536433137191,1782809333044
182,GREEN_APPLE,68.74712236605512,-0.9663536433137191,1782809333089
182,GREEN_APPLE,73.89726780631932,-0.9453469422938802,1782809332808
182,GREEN_APPLE,68.74712236605512,-0.9663536433137191,1782809333125
182,GREEN_APPLE,68.74712236605512,-0.9663536433137191,1782809333126
182,GREEN_APPLE,65.87966786737901,-1.0501779410801524,1782809333665
182,GREEN_APPLE,65.87966786737901,-1.0501779410801524,1782809333667
182,GREEN_APPLE,68.74712236605512,-0.9663536433137191,1782809333146
182,GREEN_APPLE,65.0769060906589,-1.094328301880205,1782809333838
182,GREEN_APPLE,68.53420172564618,-1.0293771621194054,1782809333417
182,GREEN_APPLE,68.53420172564618,-1.0293771621194054,1782809333487
182,GREEN_APPLE,65.0769060906589,-1.094328301880205,1782809333925
182,GREEN_APPLE,67.31937115137666,-1.1244376974770334,1782809334068
182,GREEN_APPLE,65.87966786737901,-1.0501779410801524,1782809333669
182,GREEN_APPLE,65.87966786737901,-1.0501779410801524,1782809333825
182,GREEN_APPLE,65.87966786737901,-1.0501779410801524,1782809333831
182,GREEN_APPLE,65.0769060906589,-1.094328301880205,1782809333840
182,GREEN_APPLE,68.53420172564618,-1.0293771621194054,1782809333374
182,GREEN_APPLE,68.53420172564618,-1.0293771621194054,1782809333388
182,GREEN_APPLE,68.53420172564618,-1.0293771621194054,1782809333490
182,GREEN_APPLE,137.69590860765166,-0.04754495229795175,1782809336990
182,GREEN_APPLE,137.69590860765166,-0.04754495229795175,1782809336993
182,GREEN_APPLE,137.69590860765166,-0.04754495229795175,1782809336994
182,GREEN_APPLE,137.69590860765166,-0.04754495229795175,1782809337058
182,GREEN_APPLE,134.12519671263246,-0.04555083337641134,1782809337402
182,GREEN_APPLE,133.6212820024068,-0.04735268464920838,1782809337519
182,GREEN_APPLE,65.0769060906589,-1.094328301880205,1782809333907
182,GREEN_APPLE,66.2206371918202,-1.1662506894598483,1782809334228
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334846
182,GREEN_APPLE,65.0769060906589,-1.094328301880205,1782809333855
182,GREEN_APPLE,67.31937115137666,-1.1244376974770334,1782809333995
182,GREEN_APPLE,65.87966786737901,-1.0501779410801524,1782809333828
182,GREEN_APPLE,67.31937115137666,-1.1244376974770334,1782809333946
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334617
182,GREEN_APPLE,65.87966786737901,-1.0501779410801524,1782809333803
182,GREEN_APPLE,65.87966786737901,-1.0501779410801524,1782809333808
182,GREEN_APPLE,63.28317995907545,-1.1756641557666319,1782809334535
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334618
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334735
182,GREEN_APPLE,65.87966786737901,-1.0501779410801524,1782809333810
182,GREEN_APPLE,65.0769060906589,-1.094328301880205,1782809333894
182,GREEN_APPLE,65.0769060906589,-1.094328301880205,1782809333897
182,GREEN_APPLE,66.2206371918202,-1.1662506894598483,1782809334323
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334633
182,GREEN_APPLE,63.28317995907545,-1.1756641557666319,1782809334561
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334616
182,GREEN_APPLE,67.31937115137666,-1.1244376974770334,1782809333992
182,GREEN_APPLE,66.2206371918202,-1.1662506894598483,1782809334390
182,GREEN_APPLE,66.2206371918202,-1.1662506894598483,1782809334418
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334797
182,GREEN_APPLE,66.2206371918202,-1.1662506894598483,1782809334322
182,GREEN_APPLE,66.2206371918202,-1.1662506894598483,1782809334329
182,GREEN_APPLE,67.31937115137666,-1.1244376974770334,1782809334050
182,GREEN_APPLE,63.28317995907545,-1.1756641557666319,1782809334503
182,GREEN_APPLE,63.28317995907545,-1.1756641557666319,1782809334534
182,GREEN_APPLE,63.87280731490726,-1.150805815766594,1782809335129
182,GREEN_APPLE,63.87280731490726,-1.150805815766594,1782809335149
182,GREEN_APPLE,65.87027615394432,-1.1433484063347508,1782809335313
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334631
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334737
182,GREEN_APPLE,63.87280731490726,-1.150805815766594,1782809335069
182,GREEN_APPLE,65.87027615394432,-1.1433484063347508,1782809335352
182,GREEN_APPLE,63.87280731490726,-1.150805815766594,1782809335139
182,GREEN_APPLE,63.87280731490726,-1.150805815766594,1782809335147
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334870
182,GREEN_APPLE,63.87280731490726,-1.150805815766594,1782809335002
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334687
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334689
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334819
182,GREEN_APPLE,63.89412285843323,-1.1781429426465078,1782809335498
182,GREEN_APPLE,63.89412285843323,-1.1781429426465078,1782809335597
182,GREEN_APPLE,63.89412285843323,-1.1781429426465078,1782809335557
182,GREEN_APPLE,63.89412285843323,-1.1781429426465078,1782809335564
182,GREEN_APPLE,65.72852347507857,-1.1148410993231017,1782809334821
182,GREEN_APPLE,62.76662160552085,-1.2220459652393538,1782809335651
182,GREEN_APPLE,63.87280731490726,-1.150805815766594,1782809335071
182,GREEN_APPLE,63.89412285843323,-1.1781429426465078,1782809335463
182,GREEN_APPLE,62.76662160552085,-1.2220459652393538,1782809335638
182,GREEN_APPLE,63.89412285843323,-1.1781429426465078,1782809335459
182,GREEN_APPLE,62.76662160552085,-1.2220459652393538,1782809335650
182,GREEN_APPLE,65.87027615394432,-1.1433484063347508,1782809335354
182,GREEN_APPLE,63.89412285843323,-1.1781429426465078,1782809335389
182,GREEN_APPLE,63.89412285843323,-1.1781429426465078,1782809335547
182,GREEN_APPLE,63.89412285843323,-1.1781429426465078,1782809335387
182,GREEN_APPLE,63.89412285843323,-1.1781429426465078,1782809335377
