creatureKey,action_time,action_type,selection_type,target_key
345,1782776667700,SLEEP,RANDOM,345
345,1782776668426,SLEEP,RANDOM,345
345,1782776668427,SLEEP,RANDOM,345
345,1782776668429,SLEEP,RANDOM,345
345,1782776668433,SLEEP,RANDOM,345
345,1782776669427,SLEEP,RANDOM,213
345,1782776669437,SLEEP,RANDOM,345
345,1782776669461,SLEEP,RANDOM,345
345,1782776669467,SLEEP,RANDOM,345
345,1782776669468,SLEEP,RANDOM,60
345,1782776669732,SLEEP,RANDOM,213
345,1782776669753,SLEEP,AFFORDANCE,213
345,1782776669755,WANDER,RANDOM,345
345,1782776669757,AVOID,AFFORDANCE,8
345,1782776669758,WANDER,RANDOM,345
345,1782776669759,AVOID,AFFORDANCE,25
345,1782776669760,SLEEP,RANDOM,345
345,1782776669761,SLEEP,AFFORDANCE,117
345,1782776669762,SLEEP,RANDOM,345
345,1782776669763,SLEEP,RANDOM,336
345,1782776669978,SLEEP,RANDOM,137
345,1782776669980,SLEEP,RANDOM,8
345,1782776669987,SLEEP,RANDOM,345
345,1782776669993,SLEEP,RANDOM,345
345,1782776669998,SLEEP,AFFORDANCE,336
345,1782776670000,SLEEP,RANDOM,267
345,1782776670010,SLEEP,RANDOM,53
345,1782776670011,SLEEP,RANDOM,345
345,1782776670512,SLEEP,RANDOM,240
345,1782776670513,APPROACH,AFFORDANCE,8
345,1782776671317,AVOID,RANDOM,267
345,1782776671325,SLEEP,RANDOM,53
345,1782776671328,SLEEP,RANDOM,25
345,1782776671334,SLEEP,AFFORDANCE,117
345,1782776671340,SLEEP,RANDOM,345
345,1782776672058,SLEEP,RANDOM,8
345,1782776672059,SLEEP,RANDOM,137
345,1782776672061,SLEEP,AFFORDANCE,240
345,1782776672062,SLEEP,RANDOM,267
345,1782776672063,SLEEP,AFFORDANCE,267
345,1782776672688,SLEEP,RANDOM,336
345,1782776672694,SLEEP,RANDOM,60
345,1782776672696,SLEEP,AFFORDANCE,25
345,1782776672703,WANDER,RANDOM,345
345,1782776672710,AVOID,AFFORDANCE,8
345,1782776672711,APPROACH,RANDOM,336
345,1782776673426,SLEEP,RANDOM,336
345,1782776673427,SLEEP,RANDOM,345
345,1782776673428,SLEEP,AFFORDANCE,60
345,1782776673430,SLEEP,RANDOM,240
345,1782776673476,SLEEP,RANDOM,267
345,1782776673478,SLEEP,RANDOM,267
345,1782776673480,SLEEP,AFFORDANCE,240
345,1782776673481,SLEEP,RANDOM,117
345,1782776673486,SLEEP,AFFORDANCE,213
345,1782776673551,SLEEP,RANDOM,137
345,1782776673559,SLEEP,RANDOM,345
345,1782776673560,SLEEP,RANDOM,345
345,1782776673562,WANDER,RANDOM,345
345,1782776673567,SLEEP,RANDOM,345
345,1782776673568,SLEEP,RANDOM,336
345,1782776673569,SLEEP,RANDOM,345
345,1782776673570,SLEEP,AFFORDANCE,53
345,1782776673571,SLEEP,AFFORDANCE,240
345,1782776673573,SLEEP,RANDOM,213
345,1782776673925,SLEEP,RANDOM,213
345,1782776673928,SLEEP,RANDOM,345
345,1782776673935,SLEEP,RANDOM,345
345,1782776673941,SLEEP,RANDOM,345
345,1782776673946,SLEEP,RANDOM,345
345,1782776674166,AVOID,RANDOM,137
345,1782776674167,APPROACH,RANDOM,60
345,1782776674168,SLEEP,AFFORDANCE,8
345,1782776674169,SLEEP,RANDOM,345
345,1782776674170,SLEEP,RANDOM,345
345,1782776675179,SLEEP,RANDOM,137
345,1782776675181,SLEEP,RANDOM,336
345,1782776675182,SLEEP,RANDOM,345
345,1782776675183,SLEEP,RANDOM,345
345,1782776675184,SLEEP,RANDOM,345
345,1782776675186,SLEEP,RANDOM,137
345,1782776675188,SLEEP,RANDOM,8
345,1782776675193,SLEEP,RANDOM,53
345,1782776675194,SLEEP,AFFORDANCE,240
345,1782776675195,SLEEP,RANDOM,345
345,1782776678562,SLEEP,RANDOM,8
345,1782776678570,AVOID,RANDOM,213
345,1782776678574,WANDER,RANDOM,345
345,1782776678575,AVOID,AFFORDANCE,293
345,1782776678579,APPROACH,AFFORDANCE,8
345,1782776679129,AVOID,RANDOM,336
345,1782776679130,SLEEP,RANDOM,8
345,1782776679131,SLEEP,AFFORDANCE,213
345,1782776679134,SLEEP,RANDOM,345
345,1782776679135,SLEEP,AFFORDANCE,8
345,1782776679772,SLEEP,RANDOM,8
345,1782776679777,SLEEP,RANDOM,336
345,1782776679780,SLEEP,AFFORDANCE,53
345,1782776679782,SLEEP,RANDOM,345
345,1782776679782,SLEEP,RANDOM,345
345,1782776679796,SLEEP,RANDOM,336
345,1782776679797,SLEEP,RANDOM,240
345,1782776679799,AVOID,RANDOM,213
345,1782776679801,WANDER,RANDOM,345
345,1782776679819,WANDER,RANDOM,345
345,1782776680011,AVOID,RANDOM,213
345,1782776680013,SLEEP,RANDOM,345
345,1782776680018,SLEEP,RANDOM,345
345,1782776680021,SLEEP,RANDOM,345
345,1782776680036,SLEEP,RANDOM,267
345,1782776680037,SLEEP,RANDOM,117
345,1782776680040,SLEEP,AFFORDANCE,60
345,1782776680041,SLEEP,RANDOM,345
345,1782776680042,SLEEP,RANDOM,345
345,1782776680045,SLEEP,RANDOM,345
345,1782776682156,SLEEP,RANDOM,267
345,1782776682158,SLEEP,RANDOM,267
345,1782776682159,SLEEP,RANDOM,345
345,1782776682166,SLEEP,AFFORDANCE,336
345,1782776682167,SLEEP,AFFORDANCE,213
345,1782776683332,AVOID,RANDOM,213
345,1782776683334,AVOID,RANDOM,8
345,1782776683335,AVOID,RANDOM,240
345,1782776683336,SLEEP,RANDOM,345
345,1782776683338,SLEEP,RANDOM,345
345,1782776683339,SLEEP,RANDOM,117
345,1782776683342,SLEEP,RANDOM,213
345,1782776683343,SLEEP,RANDOM,345
345,1782776683345,SLEEP,AFFORDANCE,336
345,1782776683347,SLEEP,RANDOM,215
345,1782776685821,SLEEP,RANDOM,336
345,1782776685823,SLEEP,RANDOM,267
345,1782776685824,SLEEP,RANDOM,53
345,1782776685831,SLEEP,RANDOM,345
345,1782776685837,AVOID,AFFORDANCE,219
345,1782776685839,AVOID,RANDOM,213
345,1782776685840,AVOID,RANDOM,53
345,1782776685843,APPROACH,AFFORDANCE,240
345,1782776685845,SLEEP,RANDOM,345
345,1782776685846,SLEEP,RANDOM,345
345,1782776685848,SLEEP,RANDOM,336
345,1782776685849,SLEEP,RANDOM,336
345,1782776685851,SLEEP,AFFORDANCE,240
345,1782776685852,SLEEP,RANDOM,345
345,1782776685861,SLEEP,RANDOM,345
345,1782776685869,SLEEP,RANDOM,117
345,1782776685870,SLEEP,RANDOM,267
345,1782776685871,SLEEP,RANDOM,345
345,1782776685873,SLEEP,RANDOM,345
345,1782776685878,SLEEP,RANDOM,345
345,1782776685880,AVOID,RANDOM,117
345,1782776685881,AVOID,RANDOM,213
345,1782776685883,AVOID,RANDOM,60
345,1782776685884,WANDER,RANDOM,345
345,1782776685890,SLEEP,AFFORDANCE,8
345,1782776685891,SLEEP,RANDOM,213
345,1782776685892,SLEEP,RANDOM,345
345,1782776685900,SLEEP,RANDOM,53
345,1782776685906,SLEEP,RANDOM,345
345,1782776685907,SLEEP,RANDOM,345
345,1782776687425,SLEEP,RANDOM,8
345,1782776687426,SLEEP,RANDOM,117
345,1782776687427,SLEEP,AFFORDANCE,267
345,1782776687431,SLEEP,RANDOM,345
345,1782776687433,SLEEP,RANDOM,345
345,1782776687439,AVOID,RANDOM,213
345,1782776687441,APPROACH,RANDOM,267
345,1782776687444,SLEEP,RANDOM,345
345,1782776687445,SLEEP,AFFORDANCE,53
345,1782776687451,SLEEP,RANDOM,345
345,1782776687454,SLEEP,RANDOM,117
345,1782776687470,SLEEP,RANDOM,267
345,1782776687471,SLEEP,RANDOM,345
345,1782776687472,SLEEP,AFFORDANCE,213
345,1782776687484,SLEEP,RANDOM,345
345,1782776687489,SLEEP,RANDOM,53
345,1782776687498,SLEEP,RANDOM,345
345,1782776687500,SLEEP,RANDOM,345
345,1782776687502,AVOID,RANDOM,240
345,1782776687503,AVOID,AFFORDANCE,267
345,1782776687511,SLEEP,RANDOM,117
345,1782776687512,SLEEP,RANDOM,345
345,1782776687513,SLEEP,RANDOM,345
345,1782776687515,SLEEP,RANDOM,345
345,1782776687521,SLEEP,RANDOM,345
345,1782776687522,SLEEP,RANDOM,117
345,1782776687523,SLEEP,AFFORDANCE,53
345,1782776687527,SLEEP,RANDOM,345
345,1782776687531,SLEEP,RANDOM,345
345,1782776687543,SLEEP,RANDOM,345
345,1782776687548,SLEEP,RANDOM,213
345,1782776687561,SLEEP,RANDOM,345
345,1782776687587,APPROACH,AFFORDANCE,293
345,1782776687590,WANDER,RANDOM,345
345,1782776687600,WANDER,RANDOM,345
345,1782776687608,SLEEP,RANDOM,117
