creatureKey,action_time,action_type,selection_type,target_key
351,1782776667391,SLEEP,RANDOM,351
351,1782776667403,SLEEP,RANDOM,351
351,1782776667405,SLEEP,RANDOM,351
351,1782776667414,SLEEP,RANDOM,351
351,1782776667495,SLEEP,RANDOM,351
351,1782776667921,SLEEP,RANDOM,268
351,1782776667935,SLEEP,RANDOM,351
351,1782776667937,SLEEP,RANDOM,351
351,1782776667943,SLEEP,AFFORDANCE,17
351,1782776667944,SLEEP,RANDOM,351
351,1782776668651,SLEEP,RANDOM,173
351,1782776668652,SLEEP,AFFORDANCE,17
351,1782776668653,SLEEP,RANDOM,351
351,1782776668655,APPROACH,RANDOM,12
351,1782776668657,APPROACH,RANDOM,173
351,1782776668801,AVOID,RANDOM,173
351,1782776668802,AVOID,RANDOM,268
351,1782776668804,WANDER,RANDOM,351
351,1782776668816,SLEEP,RANDOM,351
351,1782776668825,SLEEP,RANDOM,351
351,1782776669178,SLEEP,RANDOM,268
351,1782776669180,SLEEP,AFFORDANCE,68
351,1782776669195,SLEEP,RANDOM,351
351,1782776669196,SLEEP,RANDOM,351
351,1782776669197,SLEEP,RANDOM,351
351,1782776669641,SLEEP,RANDOM,3
351,1782776669670,SLEEP,RANDOM,17
351,1782776669675,SLEEP,RANDOM,351
351,1782776669688,SLEEP,RANDOM,351
351,1782776669691,SLEEP,RANDOM,351
351,1782776671278,AVOID,RANDOM,181
351,1782776671280,SLEEP,RANDOM,351
351,1782776671281,SLEEP,RANDOM,351
351,1782776671283,SLEEP,RANDOM,351
351,1782776671283,SLEEP,RANDOM,351
351,1782776672661,SLEEP,RANDOM,268
351,1782776672664,SLEEP,RANDOM,268
351,1782776672669,SLEEP,RANDOM,181
351,1782776672670,SLEEP,RANDOM,173
351,1782776672672,SLEEP,RANDOM,351
351,1782776672673,SLEEP,RANDOM,42
351,1782776672679,SLEEP,AFFORDANCE,181
351,1782776672680,SLEEP,RANDOM,351
351,1782776672683,SLEEP,RANDOM,351
351,1782776672686,AVOID,AFFORDANCE,173
351,1782776673160,SLEEP,RANDOM,268
351,1782776673162,SLEEP,RANDOM,268
351,1782776673169,SLEEP,AFFORDANCE,173
351,1782776673176,SLEEP,AFFORDANCE,268
351,1782776673178,SLEEP,RANDOM,351
351,1782776673191,SLEEP,RANDOM,3
351,1782776673192,SLEEP,RANDOM,351
351,1782776673194,SLEEP,RANDOM,351
351,1782776673196,SLEEP,RANDOM,351
351,1782776673197,SLEEP,AFFORDANCE,181
351,1782776673201,SLEEP,RANDOM,181
351,1782776673210,APPROACH,RANDOM,173
351,1782776673214,WANDER,RANDOM,351
351,1782776673215,SLEEP,AFFORDANCE,173
351,1782776673216,SLEEP,RANDOM,351
351,1782776674813,SLEEP,RANDOM,181
351,1782776674827,SLEEP,RANDOM,173
351,1782776674828,SLEEP,AFFORDANCE,68
351,1782776674829,SLEEP,RANDOM,351
351,1782776674833,SLEEP,AFFORDANCE,3
351,1782776674834,SLEEP,RANDOM,181
351,1782776674835,SLEEP,AFFORDANCE,181
351,1782776674836,SLEEP,RANDOM,351
351,1782776674846,SLEEP,AFFORDANCE,173
351,1782776674868,WANDER,RANDOM,351
351,1782776674871,SLEEP,RANDOM,181
351,1782776674872,SLEEP,RANDOM,173
351,1782776674873,SLEEP,AFFORDANCE,12
351,1782776674884,SLEEP,RANDOM,68
351,1782776674885,SLEEP,RANDOM,115
351,1782776674887,SLEEP,RANDOM,173
351,1782776674888,SLEEP,RANDOM,351
351,1782776674910,SLEEP,RANDOM,351
351,1782776674917,SLEEP,RANDOM,351
351,1782776674918,SLEEP,RANDOM,351
351,1782776679026,SLEEP,RANDOM,181
351,1782776679027,SLEEP,RANDOM,181
351,1782776679029,SLEEP,RANDOM,173
351,1782776679034,SLEEP,RANDOM,351
351,1782776679047,WANDER,RANDOM,351
351,1782776679048,APPROACH,RANDOM,173
351,1782776679053,SLEEP,AFFORDANCE,42
351,1782776679054,SLEEP,RANDOM,268
351,1782776679056,SLEEP,AFFORDANCE,173
351,1782776679058,SLEEP,AFFORDANCE,173
