creature_key,onset_cycle,batch_index,batch_size,loss
181,1177,2,16,0.46721503
181,1177,3,16,2.300663
181,1177,4,16,0.3533515
181,1177,5,16,2.4221437
181,1177,6,16,0.2675147
181,1177,7,16,2.514007
181,1196,0,16,0.61540616
181,1196,1,16,2.1184814
181,1196,2,16,0.46720922
181,1196,3,16,2.300541
181,1196,4,16,0.3533272
181,1196,5,16,2.4219968
181,1196,6,16,0.2674999
181,1196,7,16,2.5139363
181,1208,0,16,0.61728454
181,1208,1,16,2.140721
181,1208,2,16,0.46677023
181,1208,3,16,2.3000212
181,1208,4,16,0.35331237
181,1208,5,16,2.4214427
181,1208,6,16,0.26784408
181,1208,7,16,2.514281
181,1225,0,16,0.6166551
181,1225,1,16,2.1404598
181,1225,2,16,0.46677592
181,1225,3,16,2.3006356
181,1225,4,16,0.35370693
181,1225,5,16,2.4213731
181,1225,6,16,0.26805368
181,1225,7,16,2.514549
181,1237,0,16,0.6166509
181,1237,1,16,2.140362
181,1237,2,16,0.46675357
181,1237,3,16,2.300635
181,1237,4,16,0.35370275
181,1237,5,16,2.421345
181,1237,6,16,0.2680607
181,1237,7,16,2.51461
181,1249,0,16,0.6170039
181,1249,1,16,2.1405668
181,1249,2,16,0.4673346
181,1249,3,16,2.3007627
181,1249,4,16,0.35375303
181,1249,5,16,2.4239457
181,1249,6,16,0.26742017
181,1249,7,16,2.4862535
181,1263,0,16,0.6169837
181,1263,1,16,2.1405869
181,1263,2,16,0.46730426
181,1263,3,16,2.3007317
181,1263,4,16,0.35372806
181,1263,5,16,2.4237027
181,1263,6,16,0.26741153
181,1263,7,16,2.4861097
181,1275,0,16,0.6169649
181,1275,1,16,2.140523
181,1275,2,16,0.46730274
181,1275,3,16,2.300791
181,1275,4,16,0.353737
181,1275,5,16,2.4237247
181,1275,6,16,0.26740682
181,1275,7,16,2.4859698
181,1287,0,16,0.6169809
181,1287,1,16,2.1405933
181,1287,2,16,0.46728706
181,1287,3,16,2.3007252
