creatureKey,action_time,action_type,selection_type,target_key
99,1782154250702,SLEEP,RANDOM,99
99,1782154250811,SLEEP,RANDOM,99
99,1782154250828,SLEEP,RANDOM,99
99,1782154250832,SLEEP,RANDOM,99
99,1782154250835,WANDER,RANDOM,99
99,1782154251891,AVOID,RANDOM,85
99,1782154251906,WANDER,RANDOM,99
99,1782154251910,AVOID,RANDOM,85
99,1782154251912,SLEEP,RANDOM,99
99,1782154251914,WANDER,RANDOM,99
99,1782154251915,SLEEP,RANDOM,1
99,1782154251916,SLEEP,RANDOM,99
99,1782154251974,AVOID,RANDOM,1
99,1782154251976,SLEEP,AFFORDANCE,43
99,1782154252000,WANDER,RANDOM,99
99,1782154252024,SLEEP,RANDOM,43
99,1782154252025,AVOID,RANDOM,62
99,1782154252027,WANDER,RANDOM,99
99,1782154252068,WANDER,RANDOM,99
99,1782154252089,SLEEP,RANDOM,99
99,1782154252091,APPROACH,AFFORDANCE,1
99,1782154252095,SLEEP,RANDOM,99
99,1782154252103,SLEEP,RANDOM,99
99,1782154252126,APPROACH,AFFORDANCE,85
99,1782154252154,WANDER,RANDOM,99
99,1782154252155,APPROACH,RANDOM,62
99,1782154252156,WANDER,RANDOM,99
99,1782154252158,SLEEP,RANDOM,99
99,1782154252159,WANDER,RANDOM,99
99,1782154252238,APPROACH,AFFORDANCE,43
99,1782154252248,AVOID,AFFORDANCE,85
99,1782154252306,WANDER,RANDOM,99
99,1782154252307,SLEEP,RANDOM,99
99,1782154252309,AVOID,RANDOM,43
99,1782154252310,SLEEP,RANDOM,99
99,1782154252333,AVOID,AFFORDANCE,62
99,1782154252357,SLEEP,RANDOM,99
99,1782154252392,SLEEP,RANDOM,99
99,1782154252393,WANDER,RANDOM,99
99,1782154252394,WANDER,RANDOM,99
99,1782154252396,AVOID,RANDOM,85
99,1782154252411,WANDER,RANDOM,99
99,1782154252426,SLEEP,RANDOM,99
99,1782154252456,WANDER,RANDOM,99
99,1782154252459,SLEEP,RANDOM,99
99,1782154253236,APPROACH,RANDOM,1
99,1782154253276,APPROACH,RANDOM,1
99,1782154253278,APPROACH,RANDOM,1
99,1782154253295,SLEEP,RANDOM,99
99,1782154253300,WANDER,RANDOM,99
99,1782154253316,AVOID,RANDOM,85
99,1782154253386,SLEEP,RANDOM,62
99,1782154253387,WANDER,RANDOM,99
99,1782154253389,SLEEP,RANDOM,99
99,1782154253409,WANDER,RANDOM,99
99,1782154253411,SLEEP,AFFORDANCE,62
99,1782154253412,WANDER,RANDOM,99
99,1782154253413,SLEEP,AFFORDANCE,1
99,1782154253427,AVOID,RANDOM,85
99,1782154253582,AVOID,AFFORDANCE,43
99,1782154253583,APPROACH,AFFORDANCE,58
99,1782154253626,APPROACH,AFFORDANCE,58
99,1782154253631,APPROACH,RANDOM,1
99,1782154253657,WANDER,RANDOM,99
99,1782154253659,APPROACH,RANDOM,1
99,1782154254442,APPROACH,AFFORDANCE,85
99,1782154254447,AVOID,RANDOM,1
99,1782154254448,APPROACH,RANDOM,43
99,1782154254474,WANDER,RANDOM,99
99,1782154254475,SLEEP,RANDOM,99
99,1782154254477,SLEEP,AFFORDANCE,1
99,1782154254496,APPROACH,AFFORDANCE,85
99,1782154254498,SLEEP,AFFORDANCE,62
99,1782154254500,WANDER,RANDOM,99
99,1782154254503,SLEEP,RANDOM,99
99,1782154254504,SLEEP,AFFORDANCE,1
99,1782154254506,SLEEP,AFFORDANCE,62
99,1782154254524,APPROACH,AFFORDANCE,1
99,1782154254525,SLEEP,AFFORDANCE,58
99,1782154254527,APPROACH,RANDOM,43
99,1782154254528,APPROACH,AFFORDANCE,62
99,1782154254544,SLEEP,RANDOM,99
99,1782154254556,SLEEP,RANDOM,99
99,1782154254557,APPROACH,RANDOM,85
99,1782154254622,APPROACH,AFFORDANCE,43
99,1782154254624,APPROACH,AFFORDANCE,62
99,1782154254654,SLEEP,RANDOM,1
99,1782154254685,WANDER,RANDOM,99
99,1782154254714,WANDER,RANDOM,99
99,1782154254715,AVOID,RANDOM,62
99,1782154256211,SLEEP,RANDOM,1
99,1782154256212,SLEEP,RANDOM,85
99,1782154256214,SLEEP,RANDOM,99
99,1782154256215,SLEEP,RANDOM,99
99,1782154256232,WANDER,RANDOM,99
99,1782154256258,APPROACH,RANDOM,62
99,1782154256282,AVOID,RANDOM,62
99,1782154256284,SLEEP,RANDOM,99
99,1782154256285,SLEEP,RANDOM,99
99,1782154256293,WANDER,RANDOM,99
99,1782154256617,SLEEP,RANDOM,62
99,1782154256621,SLEEP,RANDOM,99
99,1782154256622,APPROACH,RANDOM,1
99,1782154256623,SLEEP,RANDOM,99
99,1782154256632,AVOID,RANDOM,1
99,1782154256699,APPROACH,RANDOM,62
99,1782154256700,SLEEP,RANDOM,47
99,1782154256701,AVOID,AFFORDANCE,43
99,1782154256710,SLEEP,RANDOM,99
99,1782154256712,WANDER,RANDOM,99
99,1782154256785,AVOID,RANDOM,1
99,1782154256791,APPROACH,AFFORDANCE,58
99,1782154256804,WANDER,RANDOM,99
99,1782154256806,AVOID,AFFORDANCE,47
99,1782154256807,WANDER,RANDOM,99
99,1782154257086,SLEEP,RANDOM,58
99,1782154257087,AVOID,RANDOM,1
99,1782154257099,SLEEP,RANDOM,99
99,1782154257100,WANDER,RANDOM,99
99,1782154257101,WANDER,RANDOM,99
99,1782154257105,SLEEP,AFFORDANCE,62
99,1782154257117,SLEEP,AFFORDANCE,1
99,1782154257121,SLEEP,RANDOM,99
99,1782154257123,WANDER,RANDOM,99
99,1782154257125,SLEEP,RANDOM,99
99,1782154257133,APPROACH,RANDOM,1
99,1782154257134,AVOID,RANDOM,1
99,1782154257135,SLEEP,RANDOM,99
99,1782154257136,WANDER,RANDOM,99
99,1782154257137,SLEEP,RANDOM,99
99,1782154258832,AVOID,RANDOM,62
99,1782154258834,AVOID,AFFORDANCE,85
99,1782154258835,APPROACH,RANDOM,62
99,1782154258844,AVOID,RANDOM,58
99,1782154258850,SLEEP,RANDOM,99
99,1782154259151,SLEEP,RANDOM,58
99,1782154259152,SLEEP,RANDOM,43
99,1782154259153,APPROACH,AFFORDANCE,1
99,1782154259158,WANDER,RANDOM,99
99,1782154259160,SLEEP,RANDOM,99
99,1782154259161,AVOID,RANDOM,62
99,1782154259168,APPROACH,RANDOM,57
99,1782154259169,AVOID,AFFORDANCE,43
99,1782154259170,AVOID,AFFORDANCE,58
99,1782154259171,SLEEP,RANDOM,99
99,1782154259798,AVOID,RANDOM,57
99,1782154259801,APPROACH,AFFORDANCE,62
99,1782154259808,APPROACH,RANDOM,58
99,1782154259809,WANDER,RANDOM,99
99,1782154259813,SLEEP,RANDOM,99
99,1782154259815,AVOID,RANDOM,1
99,1782154259816,WANDER,RANDOM,99
99,1782154259819,SLEEP,RANDOM,1
99,1782154259820,APPROACH,AFFORDANCE,58
99,1782154259821,WANDER,RANDOM,99
99,1782154259827,SLEEP,RANDOM,57
99,1782154259829,SLEEP,RANDOM,62
99,1782154259833,AVOID,AFFORDANCE,43
99,1782154259834,SLEEP,AFFORDANCE,24
99,1782154259836,SLEEP,RANDOM,99
99,1782154259839,APPROACH,RANDOM,1
99,1782154259840,APPROACH,RANDOM,1
99,1782154259841,AVOID,RANDOM,1
99,1782154259844,WANDER,RANDOM,99
99,1782154259845,WANDER,RANDOM,99
99,1782154260004,APPROACH,RANDOM,57
99,1782154260005,SLEEP,AFFORDANCE,43
99,1782154260014,SLEEP,RANDOM,99
99,1782154260021,AVOID,RANDOM,62
99,1782154260028,AVOID,AFFORDANCE,43
99,1782154260256,APPROACH,RANDOM,57
99,1782154260259,WANDER,RANDOM,99
99,1782154260276,WANDER,RANDOM,99
99,1782154260278,WANDER,RANDOM,99
99,1782154260279,WANDER,RANDOM,99
99,1782154260284,AVOID,AFFORDANCE,57
99,1782154260286,AVOID,AFFORDANCE,57
99,1782154260304,SLEEP,RANDOM,99
99,1782154260305,SLEEP,RANDOM,99
99,1782154260313,SLEEP,RANDOM,99
99,1782154260985,SLEEP,RANDOM,1
99,1782154261001,SLEEP,RANDOM,1
99,1782154261002,SLEEP,AFFORDANCE,57
99,1782154261004,SLEEP,RANDOM,99
99,1782154261009,WANDER,RANDOM,99
99,1782154261376,SLEEP,RANDOM,57
99,1782154261385,SLEEP,RANDOM,99
99,1782154261391,WANDER,RANDOM,99
99,1782154261392,SLEEP,RANDOM,99
99,1782154261394,SLEEP,RANDOM,99
99,1782154261585,APPROACH,RANDOM,57
99,1782154261589,AVOID,AFFORDANCE,47
