time,simpleEfficiency,complexEfficiency
0.003,,0.10815283908416638
0.004,,0.1091811418517866
0.005,,0.11065433845186405
0.029,0.07707361458287695,0.1120807803934215
0.031,0.08003794502022478,
0.032,0.08003794502022478,0.11643573040954532
0.039,0.08461040507153801,0.12315946693872594
0.062,0.08593999349853369,0.12511602708803612
0.085,0.08829091527955768,
0.086,0.08946426203236892,0.13030525894872624
0.088,0.08946426203236892,0.13030525894872624
0.091,0.08946426203236892,0.13030525894872624
0.092,0.08946426203236892,
0.094,0.08946426203236892,
0.095,0.08946426203236892,0.13030525894872624
0.098,0.08946426203236892,0.13030525894872624
0.101,0.08946426203236892,0.13030525894872624
0.103,0.09821962544011953,0.14400382117995067
0.105,0.10617641409348139,0.15518623024830705
0.137,0.11206533447570036,
0.138,0.11206533447570036,0.16368890680425674
0.161,0.11206533447570036,
0.162,,0.16856003579490492
0.173,0.1177757939590279,0.17215211222186397
0.174,0.1177757939590279,0.17215211222186397
0.175,0.1177757939590279,
0.176,0.1177757939590279,0.17215211222186397
0.179,0.12373497276814097,
0.18,0.12543038433898174,0.1839334988713319
0.181,,0.1856111409222832
0.19,0.12909443675137797,0.188960109642051
0.191,0.12909443675137797,0.188960109642051
0.194,0.1349825327645488,0.19813720993227998
0.195,0.13730861558724913,0.20125461625282173
0.196,0.13972195634634302,0.20519584456626905
0.197,0.143053068736848,
0.198,0.143053068736848,0.20974808126410846
0.199,0.14581975742259273,0.2138760722347631
0.2,0.14581975742259273,
0.209,0.14857815847993833,
0.21,0.14857815847993833,
0.211,0.14857815847993833,0.21799419542083207
0.212,0.14857815847993833,0.21799419542083207
0.215,0.14857815847993833,0.21799419542083207
0.216,0.14857815847993833,0.21799419542083207
0.229,0.16224671563955653,
0.23,0.16224671563955653,0.2384367945823929
0.233,0.16495590966969745,0.24249571106094817
0.251,0.1757117744946433,
0.252,0.1757117744946433,0.2586326991293133
0.254,0.1757117744946433,0.2586326991293133
0.256,0.1757117744946433,0.2586326991293133
0.269,0.1836943928589509,
0.27,0.18369439285895087,0.2706318284424381
0.278,0.2474948910328468,
0.279,0.2474948910328468,0.3671708481135119
0.293,0.24994872377026786,
0.294,0.24994872377026786,0.3709041277007417
0.3,0.25515044208130755,0.3860996524418645
0.303,0.3142473277120485,
0.304,0.3142473277120485,0.4717167415887345
0.305,0.3177001188743079,0.47653918144684465
0.306,0.32009336935408933,0.47808515274642543
0.311,0.3232224016353353,0.48288164033107533
0.315,0.3232224016353353,0.48288164033107533
0.316,0.3232224016353353,0.48288164033107533
0.321,0.3278172897065578,0.4903799015371376
0.346,0.33794358440543965,
0.347,0.33794358440543965,0.5054567236375351
0.35,0.33794358440543965,0.5054567236375351
0.351,0.33794358440543965,0.5054567236375351
0.352,0.33794358440543965,0.5054567236375351
0.354,0.33794358440543965,0.5054567236375351
0.355,,0.5054567236375351
0.367,0.33794358440543965,0.5054567236375351
0.411,0.36018743887773513,
0.413,0.36018743887773513,0.5395813823497779
0.414,,0.5395813823497779
0.417,0.36018743887773513,0.5395813823497779
0.418,0.36018743887773513,0.5395813823497779
0.419,0.36018743887773513,0.5395813823497779
0.421,0.36018743887773513,0.5395813823497779
0.441,0.35905616733737894,
0.442,0.3552119290911068,0.533257949048693
0.443,,0.525399322799096
0.444,0.360469974058048,0.5400148150059111
0.445,0.3665172251635501,0.5319591422121885
0.447,0.3044020204628713,0.4540460496613982
0.452,0.3044020204628713,0.4540460496613983
0.453,0.3044020204628713,0.4540460496613983
0.454,0.3044020204628713,0.4540460496613983
0.456,0.3044020204628713,0.4540460496613983
0.457,0.3044020204628713,0.4540460496613983
0.459,0.3044020204628713,0.4540460496613983
0.465,0.3044020204628713,
0.466,0.3044020204628713,0.4540460496613983
0.467,0.3044020204628713,0.4540460496613983
0.469,0.3044020204628713,0.4540460496613983
0.47,0.3044020204628713,0.4540460496613983
0.474,0.3044020204628713,0.4540460496613983
0.476,0.3044020204628713,0.4540460496613983
0.477,0.3044020204628713,0.4540460496613983
0.478,0.3044020204628713,0.4540460496613983
0.479,0.3044020204628713,0.4540460496613983
0.48,0.3044020204628713,0.4540460496613983
0.481,0.3044020204628713,0.4540460496613983
0.482,0.3044020204628713,0.4540460496613983
0.483,0.3044020204628713,0.4540460496613983
0.484,0.3044020204628713,0.4540460496613983
0.485,0.3044020204628713,0.4540460496613983
0.486,0.3044020204628713,0.4540460496613983
0.498,0.3483620041382526,
0.499,0.3505136889848046,0.5253993227990934
0.5,,0.5253993227990934
0.503,0.36188075863219654,0.5417465940019318
0.538,0.3112316229676762,
0.539,0.3112316229676762,0.4645058045791621
0.583,1.0006244753525957,
0.584,1.0006244753525957,0.028947393313984472
0.592,1.0006244753525957,0.028947393313984472
0.597,1.0006244753525957,0.028947393313984472
0.602,1.0006244753525957,0.028947393313984472
0.605,1.0006244753525957,0.028947393313984476
0.61,1.0005517621954427,0.029855981511340137
0.613,1.001386128140838,0.009622033967536556
0.653,0.9986131911948566,
0.655,0.9986131911948566,0.07389547457809247
0.676,0.9946214594408274,
0.677,0.9946214594408274,0.15657825432655867
0.682,0.9946214594408274,
0.683,0.9946214594408274,0.15657825432655867
0.684,0.9946214594408274,0.15657825432655867
0.705,0.99382458740023,
0.706,0.99382458740023,0.17212451897237036
0.733,0.9933129040429868,
0.734,0.9933129040429868,0.18194852198215175
0.737,0.9933129040429868,0.18194852198215175
0.738,0.9933129040429868,0.18194852198215175
0.739,0.9933129040429868,0.18194852198215175
0.74,0.9933129040429868,0.18194852198215178
0.742,0.9933129040429868,0.18194852198215175
0.743,0.9933129040429868,0.18194852198215175
0.745,0.9933129040429868,0.18194852198215175
0.75,0.9933129040429868,
0.751,0.9933129040429868,0.18194852198215175
0.76,0.9939337653397685,0.16874392174566835
0.786,0.9933129040429869,
0.787,0.9933129040429869,
0.788,0.9933129040429869,0.1819485219821493
0.795,0.9935033400191285,0.17872651209286605
0.798,0.9925015584343305,0.19727769536707807
0.805,0.9925015584343305,0.19727769536707807
0.816,0.9924273562311803,
0.817,0.9924273562311803,0.1986646780608322
0.849,0.9888548114603365,
0.85,0.9888548114603365,0.2626161023325712
0.851,,0.2626161023325712
0.86,0.9888548114603365,0.2626161023325712
0.868,0.9888548114603365,0.2626161023325712
0.87,0.9888548114603365,0.2626161023325712
0.871,0.9888548114603365,0.2626161023325712
0.872,0.9888548114603365,0.2626161023325712
0.88,0.9888548114603365,0.2626161023325712
0.881,,0.2626161023325712
0.934,0.9879154442670803,
0.936,0.9879154442670803,0.27855599269051834
0.937,0.9879154442670803,0.27855599269051834
0.938,0.9879154442670803,0.27855599269051834
0.939,0.9879154442670803,0.27855599269051834
0.985,0.9809288668168761,
0.987,0.9809288668168761,0.3869435558421875
0.99,0.9809288668168761,
0.991,0.9809288668168761,0.3869435558421875
0.993,0.9809288668168761,0.3869435558421875
0.994,0.9807572196272025,0.3882942480919992
0.995,0.981014561762112,0.3857144577018027
0.996,,0.38473034590990723
1.009,0.9804991043066899,0.39307260023646745
1.01,0.9804991043066899,0.39307260023646745
1.011,,0.39307260023646745
1.012,0.9804991043066899,0.39307260023646745
1.017,0.9806884568331772,0.3896437123508392
1.02,0.9798069990781199,0.40282205740082233
1.021,0.9798069990781199,0.40282205740082233
1.023,0.9800498503840145,0.3989306511877723
1.052,0.9779636587273371,
1.054,0.9779636587273371,0.4280805224121083
1.075,0.9779636587273371,
1.077,0.9779636587273371,0.4280805224121083
1.087,0.9779636587273371,0.4280805224121083
1.098,0.9783177620802511,
1.099,0.9781939869914845,0.424979510265488
1.125,0.9766230844367416,
1.126,0.9766230844367416,0.4458262495968859
1.127,,0.4458262495968859
1.128,0.9766230844367416,0.4458262495968859
1.165,0.9753536086899982,
1.167,0.9753536086899982,0.4621663549392482
1.168,0.9753536086899982,0.4621663549392482
1.169,0.9753536086899982,0.4621663549392481
1.17,0.9753536086899982,
1.172,0.9753536086899982,
1.173,0.9753536086899982,
1.174,0.9753536086899982,0.4621663549392482
1.175,0.9753536086899982,0.46216635493924824
1.181,0.9753536086899982,0.46216635493924824
1.182,0.9753536086899982,0.4621663549392482
1.184,0.9753536086899982,
1.185,0.9753536086899982,0.4621663549392482
1.215,0.9741587894381551,
1.217,0.9739735885445382,0.4794351392023872
1.248,0.973508962556929,
1.25,0.973508962556929,0.4851365795979583
1.251,0.973508962556929,0.4851365795979583
1.253,0.973508962556929,0.4851365795979583
1.254,0.973508962556929,0.4851365795979583
1.263,0.9736950917738885,0.48285929270125777
1.274,0.9730420076218651,0.49231856748716857
1.282,0.9714367826649511,
1.283,0.9714367826649511,0.5098972804471453
1.284,0.9714367826649511,0.5098972804471452
1.285,0.9714367826649511,
1.286,0.9714367826649511,0.5098972804471452
1.296,0.9714367826649511,0.5098972804471452
1.297,0.9714367826649511,0.5098972804471452
1.298,0.9713033674584953,0.5111213361281084
1.323,0.9696101164921539,
1.324,0.9696101164921539,0.5308544663011698
1.325,0.9696101164921539,0.5308544663011698
1.326,0.9696101164921539,0.5308544663011698
1.327,0.9696101164921539,0.5308544663011698
1.329,0.9696101164921539,
1.33,0.9696101164921539,0.5308544663011698
1.37,0.9658509966449614,
1.372,0.9658509966449614,0.5715814145974172
1.373,0.9658509966449614,
1.374,0.9658509966449614,0.5715814145974172
1.375,0.9658509966449614,0.5715814145974172
1.404,0.964735902500773,
1.405,0.964735902500773,0.5830753090400698
1.406,0.964735902500773,0.5830753090400698
1.407,,0.5830753090400698
1.411,0.964735902500773,0.5830753090400698
1.413,0.964735902500773,0.5830753090400698
1.414,,0.5830753090400698
1.419,0.964735902500773,
1.42,0.964735902500773,0.5830753090400698
1.44,0.9652442843079563,0.5778672578737787
1.444,0.9652442843079563,
1.445,0.9652442843079563,0.5778672578737787
1.46,0.9650412365631766,
1.461,0.9648988613216173,0.5814117149306414
1.462,0.9648988613216173,
1.481,0.9648988613216173,
1.482,0.9648988613216173,0.5814117149306414
1.485,0.9648988613216173,0.5814117149306414
1.486,0.9648988613216173,0.5814117149306414
1.487,0.9648988572511765,0.5809953778350807
1.488,0.9649395603034164,0.5809953778350807
1.527,0.9579990537894562,
1.529,0.9579990537894562,0.6473174674835809
1.534,0.9572357119197485,
1.535,0.9572357119197485,0.6540714930667261
1.537,0.9572357119197485,
1.538,0.9572357119197485,
1.578,0.9567971114846913,
1.58,0.9567971114846913,
1.581,0.9567971114846913,0.6579068150058853
1.585,0.9566871869764155,0.658862904439401
1.587,0.954801553347964,0.6755725429072786
1.588,0.9540157504532942,0.6814801246909322
