creatureKey,action_time,action_type,selection_type,target_key
180,1782723733938,WANDER,RANDOM,180
180,1782723733999,WANDER,RANDOM,180
180,1782723734065,AVOID,AFFORDANCE,50
180,1782723734084,WANDER,RANDOM,180
180,1782723734166,WANDER,RANDOM,180
180,1782723734215,AVOID,RANDOM,100
180,1782723734242,SLEEP,AFFORDANCE,38
180,1782723734313,SLEEP,AFFORDANCE,100
180,1782723734318,SLEEP,AFFORDANCE,124
180,1782723734323,SLEEP,RANDOM,180
180,1782723734465,SLEEP,AFFORDANCE,104
180,1782723734702,SLEEP,RANDOM,100
180,1782723734730,SLEEP,AFFORDANCE,124
180,1782723734780,SLEEP,RANDOM,50
180,1782723734841,SLEEP,AFFORDANCE,124
180,1782723734975,SLEEP,AFFORDANCE,104
180,1782723735112,SLEEP,RANDOM,50
180,1782723735122,AVOID,AFFORDANCE,104
180,1782723735153,SLEEP,RANDOM,180
180,1782723735160,SLEEP,RANDOM,180
180,1782723735177,SLEEP,AFFORDANCE,50
180,1782723735186,SLEEP,RANDOM,180
180,1782723735242,SLEEP,RANDOM,180
180,1782723735309,SLEEP,RANDOM,180
180,1782723735363,SLEEP,AFFORDANCE,38
180,1782723735387,SLEEP,AFFORDANCE,100
180,1782723735394,SLEEP,RANDOM,180
180,1782723735464,SLEEP,RANDOM,100
180,1782723735469,SLEEP,RANDOM,180
180,1782723735493,WANDER,RANDOM,180
180,1782723735504,AVOID,AFFORDANCE,124
180,1782723735508,SLEEP,AFFORDANCE,104
180,1782723735539,SLEEP,RANDOM,180
180,1782723735565,SLEEP,AFFORDANCE,50
180,1782723735568,SLEEP,RANDOM,180
180,1782723735579,SLEEP,AFFORDANCE,100
180,1782723735584,SLEEP,AFFORDANCE,124
180,1782723735588,SLEEP,RANDOM,50
180,1782723735590,SLEEP,AFFORDANCE,38
180,1782723735593,SLEEP,AFFORDANCE,100
180,1782723735617,SLEEP,RANDOM,100
180,1782723735647,SLEEP,RANDOM,180
180,1782723735654,SLEEP,RANDOM,180
180,1782723735707,WANDER,RANDOM,180
180,1782723735710,SLEEP,AFFORDANCE,124
180,1782723735723,SLEEP,AFFORDANCE,104
180,1782723735769,SLEEP,AFFORDANCE,50
180,1782723735771,SLEEP,AFFORDANCE,38
180,1782723735777,SLEEP,RANDOM,180
180,1782723735814,SLEEP,RANDOM,180
180,1782723735839,SLEEP,AFFORDANCE,100
180,1782723735844,SLEEP,RANDOM,180
180,1782723735938,SLEEP,RANDOM,180
180,1782723735942,SLEEP,RANDOM,180
180,1782723735948,SLEEP,RANDOM,180
180,1782723736006,AVOID,RANDOM,50
180,1782723736029,AVOID,AFFORDANCE,38
180,1782723736076,SLEEP,RANDOM,180
180,1782723736112,SLEEP,RANDOM,180
180,1782723736125,SLEEP,RANDOM,180
180,1782723736218,SLEEP,AFFORDANCE,100
180,1782723736223,SLEEP,AFFORDANCE,124
180,1782723736429,SLEEP,AFFORDANCE,104
180,1782723736524,SLEEP,AFFORDANCE,50
180,1782723736528,SLEEP,RANDOM,100
180,1782723736602,SLEEP,RANDOM,50
180,1782723736646,SLEEP,RANDOM,180
180,1782723736680,SLEEP,RANDOM,180
180,1782723736684,WANDER,RANDOM,180
180,1782723736689,SLEEP,RANDOM,180
180,1782723736748,SLEEP,AFFORDANCE,100
180,1782723736752,SLEEP,RANDOM,180
180,1782723736758,SLEEP,RANDOM,180
180,1782723736889,SLEEP,RANDOM,180
180,1782723736897,SLEEP,AFFORDANCE,104
180,1782723736969,SLEEP,AFFORDANCE,50
180,1782723737007,SLEEP,RANDOM,100
180,1782723737011,SLEEP,AFFORDANCE,104
180,1782723737069,SLEEP,AFFORDANCE,50
180,1782723737107,SLEEP,RANDOM,38
180,1782723737110,APPROACH,AFFORDANCE,104
180,1782723737131,AVOID,AFFORDANCE,38
180,1782723737134,APPROACH,AFFORDANCE,100
180,1782723737139,WANDER,RANDOM,180
180,1782723737141,SLEEP,RANDOM,180
180,1782723737186,SLEEP,AFFORDANCE,124
180,1782723737190,SLEEP,AFFORDANCE,104
180,1782723737346,SLEEP,RANDOM,180
180,1782723737349,SLEEP,RANDOM,180
180,1782723737371,SLEEP,RANDOM,180
180,1782723737378,SLEEP,AFFORDANCE,50
180,1782723737457,SLEEP,RANDOM,180
180,1782723737476,SLEEP,RANDOM,180
180,1782723737482,SLEEP,RANDOM,180
180,1782723737551,SLEEP,AFFORDANCE,38
180,1782723737666,AVOID,AFFORDANCE,100
180,1782723737669,AVOID,RANDOM,38
180,1782723737712,SLEEP,RANDOM,180
180,1782723737738,SLEEP,RANDOM,180
180,1782723737767,SLEEP,RANDOM,100
180,1782723737905,SLEEP,RANDOM,38
180,1782723737922,SLEEP,AFFORDANCE,38
