creature_key,onset_cycle,batch_index,batch_size,loss
180,7,0,6,5.136967
180,19,0,16,4.0719943
180,19,1,14,2.7965112
180,32,0,16,4.0666027
180,32,1,16,2.47764
180,32,2,16,1.270882
180,32,3,5,4.703266
180,45,0,16,4.065085
180,45,1,16,2.4762
180,45,2,16,1.2703284
180,45,3,16,1.5209045
180,45,4,16,0.955774
180,45,5,7,4.0796385
180,58,0,16,4.0623026
180,58,1,16,2.4753876
180,58,2,16,1.2700149
180,58,3,16,1.5202714
180,58,4,16,0.9553753
180,58,5,16,1.8301722
180,58,6,16,0.7259865
180,58,7,9,3.691162
180,70,0,16,4.0610843
180,70,1,16,2.4745297
180,70,2,16,1.2697719
180,70,3,16,1.5203071
180,70,4,16,0.9555049
180,70,5,16,1.8304672
180,70,6,16,0.72603405
180,70,7,9,3.691851
180,85,0,16,1.5610406
180,85,1,16,2.189087
180,85,2,16,0.47695678
180,85,3,16,2.329286
180,85,4,16,0.36178964
180,85,5,16,2.4759333
180,85,6,16,0.27377522
180,85,7,16,2.5704215
180,98,0,16,0.6294838
180,98,1,16,2.1698754
180,98,2,16,0.47764286
180,98,3,16,2.351652
180,98,4,16,0.36151695
180,98,5,16,2.476266
180,98,6,16,0.27389005
180,98,7,16,2.5710294
180,111,0,16,0.62945527
180,111,1,16,2.1698132
180,111,2,16,0.47764578
180,111,3,16,2.351479
180,111,4,16,0.36147884
180,111,5,16,2.475953
180,111,6,16,0.27386397
180,111,7,16,2.5708048
180,124,0,16,0.6313581
180,124,1,16,2.1881418
180,124,2,16,0.4774284
180,124,3,16,2.3520133
180,124,4,16,0.36161613
180,124,5,16,2.4770555
180,124,6,16,0.27372774
180,124,7,16,2.5713913
180,140,0,16,0.63129103
180,140,1,16,2.1879823
180,140,2,16,0.4773664
180,140,3,16,2.3516517
180,140,4,16,0.3615665
180,140,5,16,2.4770446
180,140,6,16,0.2736719
180,140,7,16,2.5709949
180,152,0,16,0.63110125
180,152,1,16,2.1885722
