creatureKey,action_time,action_type,selection_type,target_key
350,1782742958061,WANDER,RANDOM,350
350,1782742958079,SLEEP,RANDOM,350
350,1782742958131,SLEEP,RANDOM,350
350,1782742958170,SLEEP,RANDOM,350
350,1782742958240,SLEEP,RANDOM,350
350,1782742958449,SLEEP,AFFORDANCE,158
350,1782742958451,SLEEP,RANDOM,350
350,1782742958467,SLEEP,RANDOM,350
350,1782742958470,SLEEP,RANDOM,350
350,1782742958626,SLEEP,RANDOM,350
350,1782742958912,SLEEP,RANDOM,30
350,1782742958915,SLEEP,AFFORDANCE,158
350,1782742958955,WANDER,RANDOM,350
350,1782742958958,AVOID,AFFORDANCE,158
350,1782742958977,WANDER,RANDOM,350
350,1782742958979,SLEEP,AFFORDANCE,247
350,1782742959016,SLEEP,AFFORDANCE,236
350,1782742959040,SLEEP,RANDOM,30
350,1782742959045,SLEEP,AFFORDANCE,247
350,1782742959048,SLEEP,RANDOM,350
350,1782742959540,SLEEP,RANDOM,247
350,1782742959542,SLEEP,RANDOM,236
350,1782742959543,SLEEP,AFFORDANCE,158
350,1782742959559,SLEEP,RANDOM,247
350,1782742959592,SLEEP,RANDOM,158
350,1782742959738,SLEEP,RANDOM,236
350,1782742959749,WANDER,RANDOM,350
350,1782742959786,SLEEP,RANDOM,350
350,1782742959811,SLEEP,RANDOM,350
350,1782742959813,SLEEP,RANDOM,350
350,1782742960927,SLEEP,RANDOM,30
350,1782742960932,SLEEP,AFFORDANCE,247
350,1782742960933,SLEEP,RANDOM,350
350,1782742960935,SLEEP,RANDOM,350
350,1782742960937,SLEEP,RANDOM,350
350,1782742960939,SLEEP,RANDOM,247
350,1782742960961,SLEEP,RANDOM,158
350,1782742960964,SLEEP,AFFORDANCE,236
350,1782742960966,WANDER,RANDOM,350
350,1782742960975,SLEEP,RANDOM,350
350,1782742960977,SLEEP,RANDOM,247
350,1782742960988,SLEEP,AFFORDANCE,158
350,1782742960989,SLEEP,RANDOM,350
350,1782742960991,SLEEP,RANDOM,350
350,1782742960992,SLEEP,RANDOM,350
350,1782742960993,SLEEP,RANDOM,236
350,1782742960994,SLEEP,RANDOM,350
350,1782742961006,SLEEP,AFFORDANCE,236
350,1782742961008,SLEEP,RANDOM,30
350,1782742961009,SLEEP,RANDOM,30
350,1782742961016,APPROACH,AFFORDANCE,158
350,1782742961025,SLEEP,RANDOM,350
350,1782742961026,SLEEP,RANDOM,350
350,1782742961027,SLEEP,RANDOM,350
350,1782742961028,SLEEP,RANDOM,350
350,1782742961063,SLEEP,AFFORDANCE,158
350,1782742961065,SLEEP,RANDOM,350
350,1782742961073,SLEEP,AFFORDANCE,158
350,1782742961076,SLEEP,AFFORDANCE,158
350,1782742961077,SLEEP,RANDOM,350
350,1782742961079,SLEEP,RANDOM,30
350,1782742961081,SLEEP,RANDOM,350
350,1782742961084,SLEEP,RANDOM,350
350,1782742961095,SLEEP,AFFORDANCE,158
350,1782742961103,WANDER,RANDOM,350
350,1782742963012,APPROACH,RANDOM,158
350,1782742963013,SLEEP,RANDOM,30
350,1782742963014,SLEEP,AFFORDANCE,158
350,1782742963015,SLEEP,RANDOM,350
350,1782742963020,SLEEP,AFFORDANCE,247
