creatureKey,regulatingCount,batches
345,0,168
345,1,10
345,2,8
345,3,10
345,4,8
345,5,22
345,6,5
345,7,4
345,8,4
345,9,2
345,10,12
345,11,2
345,12,2
345,13,2
345,14,3
345,16,1
345,18,1
345,19,1
345,20,1
345,22,1
345,24,1
345,25,2
345,26,1
345,27,2
345,30,1
345,31,3
345,32,2
345,33,1
345,36,2
345,38,1
345,39,2
345,42,1
345,43,1
345,45,1
345,49,1
345,52,1
345,53,1
345,54,1
345,63,1
345,102,1
345,159,1
345,273,1
345,654,1
345,2281,1
