creatureKey,action_time,action_type,selection_type,target_key
353,1782776560263,SLEEP,RANDOM,353
353,1782776560379,SLEEP,RANDOM,353
353,1782776560382,SLEEP,RANDOM,353
353,1782776560586,SLEEP,RANDOM,353
353,1782776560587,SLEEP,RANDOM,353
353,1782776560590,SLEEP,AFFORDANCE,208
353,1782776560594,SLEEP,RANDOM,353
353,1782776560598,SLEEP,RANDOM,353
353,1782776560604,SLEEP,RANDOM,353
353,1782776560654,SLEEP,RANDOM,187
353,1782776560656,SLEEP,AFFORDANCE,228
353,1782776560717,AVOID,RANDOM,65
353,1782776560739,SLEEP,AFFORDANCE,168
353,1782776560744,SLEEP,RANDOM,353
353,1782776560746,SLEEP,RANDOM,353
353,1782776560900,SLEEP,RANDOM,185
353,1782776560917,SLEEP,RANDOM,208
353,1782776560918,SLEEP,RANDOM,353
353,1782776560920,SLEEP,RANDOM,353
353,1782776560921,SLEEP,RANDOM,353
353,1782776560928,SLEEP,AFFORDANCE,235
353,1782776560930,SLEEP,RANDOM,353
353,1782776560932,SLEEP,RANDOM,353
353,1782776560948,WANDER,RANDOM,353
353,1782776560949,SLEEP,RANDOM,353
353,1782776560952,SLEEP,RANDOM,65
353,1782776560960,SLEEP,RANDOM,353
353,1782776560979,SLEEP,AFFORDANCE,320
353,1782776560982,SLEEP,RANDOM,31
353,1782776561011,SLEEP,RANDOM,65
353,1782776561335,SLEEP,RANDOM,170
353,1782776561336,SLEEP,AFFORDANCE,168
353,1782776561338,SLEEP,RANDOM,353
353,1782776561339,SLEEP,RANDOM,353
353,1782776561366,SLEEP,AFFORDANCE,228
353,1782776561408,APPROACH,RANDOM,208
353,1782776561420,SLEEP,RANDOM,353
353,1782776561421,SLEEP,RANDOM,353
353,1782776561423,SLEEP,AFFORDANCE,235
353,1782776561428,SLEEP,AFFORDANCE,65
353,1782776561444,SLEEP,RANDOM,246
353,1782776561446,SLEEP,RANDOM,353
353,1782776561450,SLEEP,RANDOM,353
353,1782776561453,SLEEP,AFFORDANCE,208
353,1782776561459,SLEEP,AFFORDANCE,65
353,1782776562284,SLEEP,RANDOM,170
353,1782776562285,SLEEP,RANDOM,246
353,1782776562289,APPROACH,RANDOM,260
353,1782776562295,SLEEP,RANDOM,187
353,1782776562296,SLEEP,AFFORDANCE,228
353,1782776562301,SLEEP,RANDOM,235
353,1782776562303,SLEEP,AFFORDANCE,65
353,1782776562304,SLEEP,RANDOM,353
353,1782776562307,SLEEP,RANDOM,353
353,1782776562322,SLEEP,RANDOM,353
353,1782776563911,SLEEP,RANDOM,284
353,1782776563916,SLEEP,RANDOM,320
353,1782776563918,SLEEP,RANDOM,284
353,1782776563922,SLEEP,RANDOM,353
353,1782776563923,SLEEP,RANDOM,353
353,1782776563928,AVOID,RANDOM,65
353,1782776564466,AVOID,RANDOM,65
353,1782776564469,APPROACH,RANDOM,168
353,1782776564470,APPROACH,RANDOM,65
353,1782776564471,WANDER,RANDOM,353
353,1782776564472,SLEEP,RANDOM,185
353,1782776566476,SLEEP,RANDOM,235
353,1782776566477,SLEEP,AFFORDANCE,185
353,1782776566478,SLEEP,AFFORDANCE,168
353,1782776566479,SLEEP,AFFORDANCE,344
353,1782776566646,SLEEP,RANDOM,284
353,1782776566656,SLEEP,RANDOM,170
353,1782776566732,SLEEP,AFFORDANCE,170
353,1782776566733,SLEEP,RANDOM,353
353,1782776566734,SLEEP,AFFORDANCE,185
353,1782776567319,SLEEP,RANDOM,170
353,1782776567327,SLEEP,RANDOM,246
353,1782776567344,APPROACH,AFFORDANCE,235
353,1782776567350,APPROACH,RANDOM,170
353,1782776567351,WANDER,RANDOM,353
353,1782776567357,AVOID,RANDOM,170
353,1782776567387,SLEEP,RANDOM,185
353,1782776567397,SLEEP,RANDOM,353
353,1782776567398,SLEEP,AFFORDANCE,246
353,1782776567399,SLEEP,RANDOM,353
353,1782776567408,SLEEP,RANDOM,31
353,1782776567410,SLEEP,RANDOM,353
353,1782776567411,SLEEP,RANDOM,353
353,1782776567412,SLEEP,AFFORDANCE,65
353,1782776567413,SLEEP,RANDOM,353
