time,simpleEfficiency,complexEfficiency
0.002,,0.107715962592712
0.003,,0.10858971557562076
0.004,,0.10989955562721701
0.005,,0.11033603740728797
0.019,0.07707361458287695,0.11229872524991939
0.025,0.08003794502022478,0.11730553627861978
0.028,0.08299339579241807,0.12078081264108352
0.029,0.08299339579241807,0.1229496039987101
0.03,0.0850568980067567,
0.031,,0.12684734988713317
0.032,,0.12727988455336986
0.035,,0.12771241921960658
0.036,,0.12771241921960658
0.043,0.08887776465797094,
0.044,,0.1294413737504031
0.045,0.09063620161354854,
0.046,0.09180673571068994,0.13504952273460175
0.048,0.0947269330174501,0.13849243276362466
0.049,0.09530992194347215,0.13913728764914546
0.072,0.10343514488653144,0.15092009029345377
0.073,0.10343514488653144,0.15092009029345377
0.074,,0.15092009029345377
0.075,,0.15177410770719127
0.076,0.10977153982588347,0.16029257271847797
0.08,0.11206533447570036,0.16368890680425674
0.081,,0.16368890680425674
0.082,0.11521028396501187,0.16877146791357633
0.083,,0.1696172950661078
0.089,0.12061820083503202,0.17636891325378914
0.09,,0.17636891325378914
0.108,0.12345209326845782,
0.109,0.12345209326845782,0.18057584650112876
0.11,0.12627749676435632,0.1847729119638827
0.112,0.12909443675137797,0.18979636504353442
0.113,,0.18979636504353442
0.125,0.1319029385820019,
0.126,0.1319029385820019,0.19313743953563373
0.127,0.1319029385820019,0.19313743953563373
0.135,0.13246362859502803,0.19876114511447926
0.141,0.1358207131542289,0.1989691235085457
0.142,0.1358207131542289,0.1989691235085457
0.145,0.1358207131542289,0.1989691235085457
0.159,0.07826041402329728,
0.16,0.08003794502022478,0.11759520842738902
0.168,0.08593999349853369,
0.169,0.08593999349853369,0.12511602708803612
0.17,,0.12511602708803612
0.171,0.08829091527955768,0.12879316381812317
0.175,0.09180673571068994,0.13375685262818446
0.187,0.09501842748046112,0.1397818136085134
0.207,0.09763838286004685,
0.208,,0.14235820702999033
0.209,,0.14235820702999033
0.22,,0.14732863850370853
0.227,0.10343514488653144,0.15092009029345377
0.228,0.10343514488653144,0.15092009029345377
0.229,0.10343514488653144,0.15092009029345377
0.231,0.11034550469530822,0.1628404153498872
0.232,0.11292370291132064,0.16623201289906486
0.233,0.11492484705876448,0.1699791298659419
0.234,0.1194822612485949,0.17384001676878433
0.235,0.12061820083503201,0.17636891325378914
0.237,0.12345209326845782,
0.238,0.12401768259103249,0.18057584650112873
0.239,0.12627732749430062,0.1852757703966463
0.24,,0.18740480840281945
0.241,0.12965681136007337,0.18979636504353442
0.242,0.1349825327645488,0.19813707836181885
0.243,,0.20029931686552732
0.253,,0.20693496884875856
0.268,,0.20974808126410843
0.269,,0.20974808126410843
0.287,,0.2138760722347631
0.293,0.14857815847993833,0.21799419542083207
0.294,,0.21799419542083207
0.298,0.1540701969375803,
0.299,0.15516465589454603,0.22722375782005816
0.3,0.15843885531198723,0.23306284166397945
0.305,0.15952938182375148,0.23436801031925195
0.329,0.16495590966969745,0.2437113137697518
0.33,0.1676569882969389,0.24755534440503074
0.334,0.1703499758310066,0.25058394066430195
0.335,0.17303489650880668,0.25300093647210586
0.336,0.17357091474934863,0.25541793227990983
0.337,0.17357091474934863,0.25541793227990983
0.338,0.17357091474934863,0.25541793227990983
0.345,0.17357091474934863,
0.346,,0.25541793227990983
0.347,0.17357091474934863,0.25541793227990983
0.348,0.17357091474934863,0.25541793227990983
0.35,0.17357091474934863,0.25541793227990983
0.351,0.17357091474934863,0.2558200741696228
0.359,0.19422673967588341,0.28649251854240576
0.374,,0.29043302160593354
0.378,0.19944570667992412,0.29436365688487565
0.379,0.19944570667992412,0.29436365688487565
0.386,0.19944570667992412,0.29436365688487565
0.4,0.20463345363574537,0.30219532408900307
0.401,,0.30219532408900307
0.402,,0.30703094588842245
0.41,0.2097901673027979,
0.411,0.2097901673027979,0.30998752015478803
0.419,0.21235694470969632,0.31386881651080206
0.427,0.21491603332333042,
0.428,0.21491603332333042,0.3177402450822305
0.44,0.21746745617551527,
0.441,0.21797682287651862,0.32237293389229166
0.442,0.2200112362290735,
0.443,0.2200112362290735,0.3254534988713305
0.444,0.1516943588651782,0.26504217504030814
0.445,0.1553464642666105,0.22838182091798198
0.446,0.15825773695618564,0.23295459511985234
0.447,,0.2357253681608069
0.448,0.16315068353130613,0.23979086316241927
0.449,0.16315068353130613,0.23979086316241927
0.451,0.16882490114184273,0.24870021756422514
0.465,0.17124584451284453,
0.466,0.17124584451284453,0.25192814145974274
0.47,0.17339227773585825,
0.471,0.1747311447507484,0.25790599745089765
0.472,0.17660228405782352,0.2605718567128869
0.473,0.17820295890697307,0.2629091871439307
0.474,0.18457692379374593,
0.475,0.18616309871192083,0.27328619714070596
0.476,0.18774673777951575,0.27673042072449605
0.478,0.18985361634326678,0.27990308502633426
0.479,0.19090516095070503,0.2814870489089527
0.482,0.19248011377821175,0.2838600343975048
0.487,0.19440107066977488,0.28701829173384785
0.488,0.19509874352828002,0.28780711598408965
0.503,0.2003124941739306,
0.504,,0.2956716758035025
0.505,0.2029076619933041,0.3001755916371044
0.506,0.20549505597580514,0.3046669753842826
0.507,0.208074699407997,
0.508,,0.3081728715468107
0.509,0.21064661550668806,0.31128238202730074
0.51,0.21372136556183546,0.3154185282167019
