creatureKey,action_time,action_type,selection_type,target_key
97,1782155542022,SLEEP,RANDOM,97
97,1782155542059,WANDER,RANDOM,97
97,1782155542065,SLEEP,RANDOM,97
97,1782155542152,WANDER,RANDOM,97
97,1782155542208,SLEEP,RANDOM,97
97,1782155542530,APPROACH,RANDOM,7
97,1782155542598,AVOID,AFFORDANCE,7
97,1782155542601,APPROACH,RANDOM,42
97,1782155542611,AVOID,AFFORDANCE,42
97,1782155542639,SLEEP,RANDOM,97
97,1782155542752,AVOID,AFFORDANCE,7
97,1782155542754,SLEEP,RANDOM,97
97,1782155542757,APPROACH,RANDOM,42
97,1782155542775,SLEEP,RANDOM,97
97,1782155542881,AVOID,AFFORDANCE,7
97,1782155542885,SLEEP,AFFORDANCE,14
97,1782155542888,SLEEP,RANDOM,7
97,1782155542933,SLEEP,RANDOM,97
97,1782155543082,APPROACH,RANDOM,42
97,1782155543084,SLEEP,RANDOM,97
97,1782155543596,SLEEP,RANDOM,42
97,1782155543597,WANDER,RANDOM,97
97,1782155543599,SLEEP,RANDOM,97
97,1782155543613,WANDER,RANDOM,97
97,1782155543614,AVOID,AFFORDANCE,7
97,1782155543625,AVOID,RANDOM,42
97,1782155543627,WANDER,RANDOM,97
97,1782155543636,WANDER,RANDOM,97
97,1782155543660,WANDER,RANDOM,97
97,1782155543712,WANDER,RANDOM,97
97,1782155543945,SLEEP,AFFORDANCE,7
97,1782155543962,WANDER,RANDOM,97
97,1782155543996,SLEEP,RANDOM,97
97,1782155543998,SLEEP,RANDOM,97
97,1782155544008,SLEEP,RANDOM,97
97,1782155544744,SLEEP,RANDOM,42
97,1782155544762,SLEEP,RANDOM,97
97,1782155544795,WANDER,RANDOM,97
97,1782155544796,WANDER,RANDOM,97
97,1782155544800,WANDER,RANDOM,97
97,1782155544806,AVOID,AFFORDANCE,7
97,1782155544808,SLEEP,RANDOM,97
97,1782155544821,AVOID,AFFORDANCE,14
97,1782155544823,SLEEP,RANDOM,7
97,1782155544827,SLEEP,RANDOM,97
97,1782155544829,APPROACH,AFFORDANCE,7
97,1782155544841,WANDER,RANDOM,97
97,1782155544856,AVOID,RANDOM,42
97,1782155544879,SLEEP,RANDOM,97
97,1782155544892,SLEEP,RANDOM,97
97,1782155544898,AVOID,AFFORDANCE,7
97,1782155544907,AVOID,RANDOM,14
97,1782155544909,SLEEP,AFFORDANCE,7
97,1782155544937,AVOID,AFFORDANCE,7
97,1782155544938,WANDER,RANDOM,97
97,1782155544940,AVOID,AFFORDANCE,7
97,1782155544964,WANDER,RANDOM,97
97,1782155544966,SLEEP,AFFORDANCE,7
97,1782155544973,SLEEP,RANDOM,97
97,1782155544974,SLEEP,RANDOM,42
97,1782155544997,SLEEP,AFFORDANCE,42
97,1782155545000,AVOID,AFFORDANCE,7
97,1782155545028,WANDER,RANDOM,97
97,1782155545030,SLEEP,AFFORDANCE,14
97,1782155545032,APPROACH,AFFORDANCE,42
97,1782155545038,APPROACH,AFFORDANCE,7
97,1782155545040,WANDER,RANDOM,97
97,1782155545052,WANDER,RANDOM,97
97,1782155545060,SLEEP,RANDOM,97
97,1782155545068,SLEEP,AFFORDANCE,14
97,1782155545070,AVOID,RANDOM,42
97,1782155545076,SLEEP,RANDOM,97
97,1782155545077,SLEEP,RANDOM,97
97,1782155545081,APPROACH,RANDOM,7
97,1782155545092,SLEEP,RANDOM,97
97,1782155545132,AVOID,AFFORDANCE,7
97,1782155545135,SLEEP,RANDOM,97
97,1782155545161,WANDER,RANDOM,97
97,1782155545168,SLEEP,RANDOM,97
97,1782155545170,WANDER,RANDOM,97
97,1782155545171,AVOID,AFFORDANCE,42
97,1782155545172,SLEEP,RANDOM,97
97,1782155545191,APPROACH,AFFORDANCE,7
97,1782155545193,SLEEP,RANDOM,97
